timestamp,0286,0531,0165,0611,0122,0154,0258,0116,0153,0222,0244,0255,0256,0252,0152,0253,0254,0134,0251,0641,0235,0133,0501,0204,0212,0155,0201,0161,0602,0144,0119,0246,0221,0151,0241,0166,0422,0115,0411,0421,0502,0242,0603,0621,0211,0121,0132,0118,0601,0141,0214,0431,0202,0231,0213,0412,0521,0541,0156,0131,0257,0551,0243
2026-03-10 01:35:00,1.241,2.943,1.111,4.387,0.777,3.721,3.554,2.11,3.397,2.999,2.888,1.499,1.797,0.944,2.221,1.999,3.998,1.111,2.166,0.666,3.11,4.776,0.833,0.0,3.332,2.388,1.944,3.388,5.498,6.109,1.274,1.862,2.166,2.777,1.888,3.998,1.722,2.221,9.22,0.0,0.777,2.943,1.722,2.166,4.165,2.11,3.221,3.332,1.388,1.944,1.055,1.999,0.611,3.276,0.777,5.387,1.555,2.277,2.2,4.054,1.277,2.055,3.221
2026-03-10 01:40:00,2.058,2.555,0.889,3.776,0.666,3.943,2.832,1.944,3.397,3.165,2.332,2.055,1.339,1.388,1.895,1.333,4.443,0.722,2.777,1.111,3.054,4.998,1.0,0.0,3.443,2.166,2.499,3.054,4.72,5.72,1.307,1.764,2.666,2.907,2.332,4.276,2.11,2.221,9.0,0.777,1.61,2.388,1.61,1.61,4.276,1.999,2.999,2.888,1.777,2.277,0.611,1.888,0.722,2.832,1.0,5.442,1.166,2.11,2.95,4.054,1.388,2.443,2.721
2026-03-10 01:45:00,1.829,2.555,0.889,3.554,0.555,4.387,1.833,2.11,4.018,3.332,2.555,1.61,1.535,1.0,2.319,2.221,4.332,0.389,2.721,0.777,2.11,3.887,0.333,0.0,3.276,4.054,2.777,2.832,5.942,6.053,1.143,1.568,2.721,3.071,1.833,4.109,1.833,2.332,8.66,0.666,1.666,2.277,2.388,2.443,3.998,1.999,3.165,2.943,1.166,2.777,1.166,1.777,0.777,3.499,0.944,6.72,1.333,1.944,2.7,3.998,1.444,2.555,3.165
2026-03-10 01:50:00,2.45,2.11,1.833,4.165,0.5,4.276,1.666,1.833,3.757,3.388,2.832,1.277,1.666,1.277,2.679,1.61,4.221,0.833,3.165,0.889,3.054,4.831,1.055,0.0,2.943,3.165,2.388,2.666,4.776,5.831,1.111,1.797,3.054,2.189,1.888,4.165,1.388,2.166,9.05,0.666,1.444,2.277,2.999,2.777,4.054,1.499,3.332,3.054,0.666,2.999,1.055,1.666,0.722,2.943,0.833,5.831,1.666,1.833,2.45,3.11,1.388,2.666,2.999
2026-03-10 01:55:00,1.927,2.499,0.889,5.054,0.777,3.832,1.666,1.833,3.822,3.721,2.666,0.5,1.927,1.0,1.895,1.777,4.498,0.666,3.943,0.944,3.11,4.776,0.167,0.0,2.888,2.055,4.221,3.054,5.109,6.109,1.143,1.96,2.666,1.829,2.055,3.887,0.833,2.166,9.5,0.777,1.222,2.721,1.944,2.555,3.665,1.777,3.943,3.165,1.61,2.443,1.61,1.333,0.389,3.054,0.889,5.498,2.555,1.61,2.45,3.943,1.444,2.499,3.165
2026-03-10 02:00:00,2.091,3.054,1.055,3.998,0.833,3.388,1.444,1.888,4.508,3.054,1.555,0.833,1.731,1.055,2.025,2.277,4.276,0.777,3.665,1.444,2.499,3.887,0.0,0.666,2.832,2.055,3.11,2.443,4.776,5.72,1.045,2.025,2.777,3.201,1.999,3.499,1.111,2.555,8.72,1.0,1.0,2.555,2.388,2.443,3.499,1.833,2.777,3.276,2.055,2.555,1.555,0.722,0.555,2.999,1.055,5.664,1.555,1.722,2.7,3.443,1.333,3.499,3.332
2026-03-10 02:05:00,1.993,2.999,1.055,5.442,0.611,3.165,2.11,1.888,3.822,3.499,1.722,1.222,1.927,1.0,1.764,2.277,3.165,0.666,3.499,0.777,1.333,4.387,0.0,0.444,3.11,1.555,3.499,2.388,3.832,5.775,1.47,1.993,2.888,3.103,2.11,4.554,1.222,2.388,8.66,0.833,1.0,2.332,2.166,2.721,3.998,1.999,3.776,3.443,0.722,2.777,0.833,1.61,0.0,3.943,0.944,5.331,1.833,2.443,2.45,3.554,1.0,2.443,3.388
2026-03-10 02:10:00,2.156,1.999,0.666,2.943,0.5,3.11,2.277,1.888,4.116,3.776,1.999,1.055,1.731,0.833,1.96,2.388,3.054,0.777,3.61,0.889,2.332,3.998,0.0,0.666,3.165,1.666,2.499,2.721,2.832,4.831,1.437,1.895,2.832,2.711,1.999,3.832,1.944,2.555,9.11,0.833,0.944,2.388,2.943,0.944,4.554,1.722,3.776,2.943,1.333,3.887,1.111,1.666,0.0,3.221,1.0,5.609,2.221,1.833,2.7,4.109,0.5,3.11,3.165
2026-03-10 02:15:00,1.993,1.777,1.277,3.332,0.444,3.165,2.666,1.944,4.345,4.165,2.666,1.222,1.797,0.777,1.731,2.277,3.721,0.722,3.165,0.777,1.111,4.609,0.722,0.777,3.388,1.833,2.555,2.888,2.943,6.275,1.568,1.927,2.832,2.417,1.999,3.776,1.999,2.388,9.11,0.5,1.777,2.388,2.388,1.333,4.554,1.944,3.388,3.221,0.833,7.108,0.666,1.722,0.0,2.999,1.055,7.108,1.499,1.333,3.2,4.276,1.222,2.332,3.388
2026-03-10 02:20:00,1.731,2.166,1.111,3.943,0.5,3.054,2.943,1.999,3.528,4.665,2.777,1.555,2.221,0.5,1.633,2.388,3.443,0.777,2.777,1.055,1.833,4.054,0.777,0.555,3.61,2.11,2.055,2.443,3.388,4.443,1.535,2.156,3.054,2.613,2.055,3.443,2.166,2.055,7.83,0.0,1.444,2.666,3.276,0.555,4.443,1.666,3.276,3.554,1.277,7.33,1.333,2.332,0.0,2.332,1.055,7.664,1.61,1.444,2.95,4.276,0.611,1.722,3.998
2026-03-10 02:25:00,1.405,1.999,1.166,3.554,0.0,2.777,2.832,1.888,3.299,4.498,2.666,0.555,2.515,0.611,1.535,2.166,3.61,0.5,2.221,1.388,2.277,3.887,0.0,0.666,3.332,1.999,2.11,2.499,5.22,4.609,1.503,2.025,3.388,2.417,1.833,3.943,1.999,2.055,6.942,0.0,1.444,2.777,3.165,1.166,3.998,1.777,3.832,3.221,1.0,7.441,1.0,2.499,0.5,2.277,1.222,5.942,0.666,1.444,2.7,4.387,0.833,2.61,3.332
2026-03-10 02:30:00,1.47,1.111,1.333,3.61,0.555,3.332,3.054,1.999,3.038,3.665,2.499,1.61,1.927,1.166,0.849,2.221,3.443,0.444,2.388,1.166,2.332,3.499,0.0,0.944,3.776,2.332,2.443,2.832,3.887,4.498,1.666,1.927,3.221,2.548,1.777,4.054,1.777,2.055,8.16,0.0,1.444,2.777,2.999,0.889,4.554,1.61,3.165,3.221,0.5,7.719,0.777,2.721,0.833,2.943,1.055,6.109,1.61,2.166,1.95,3.721,0.944,2.555,3.11
2026-03-10 02:35:00,1.568,1.444,0.944,3.165,0.889,3.499,2.61,1.999,3.038,3.832,2.277,1.722,2.091,1.166,1.078,2.332,3.499,0.944,1.555,1.222,1.833,2.832,0.5,0.833,4.443,2.555,2.61,3.054,4.054,4.665,1.666,1.927,1.944,2.711,1.777,3.832,2.166,1.888,7.941,1.777,1.444,2.166,2.388,2.61,3.943,1.499,3.221,3.221,0.833,7.719,0.833,2.888,1.222,3.332,1.111,5.942,1.666,1.722,2.2,5.054,0.944,2.832,3.721
2026-03-10 02:40:00,1.47,1.777,0.833,1.999,0.0,3.721,1.61,1.777,2.94,3.332,2.499,1.722,2.123,0.889,1.405,1.61,3.221,1.0,1.055,1.444,2.332,2.443,0.0,0.5,3.443,2.166,2.61,3.221,4.276,5.22,1.927,1.666,1.833,2.842,1.999,4.054,2.166,1.888,7.497,1.666,0.777,2.666,2.332,1.666,4.165,1.444,3.665,3.221,1.055,8.39,0.944,1.722,0.777,2.721,1.111,6.275,1.166,1.944,2.2,4.387,1.166,2.999,3.665
2026-03-10 02:45:00,1.568,1.222,0.833,3.721,0.444,3.499,1.888,1.888,2.515,3.276,2.721,2.388,1.993,1.222,1.633,1.944,3.443,0.5,0.666,1.333,2.277,2.388,0.0,0.777,3.943,2.943,2.999,2.943,3.554,4.221,1.503,1.437,1.944,2.744,2.055,2.721,2.11,2.277,6.997,1.444,0.722,3.61,3.332,1.555,4.498,1.444,3.887,3.11,1.166,6.997,0.722,2.443,0.944,2.443,0.944,5.054,1.499,2.055,2.2,4.165,2.221,2.999,3.554
