year,month,date,division_full,cat_0,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10
2024,9,2024-09,Hawai‘i,0.0,0.0,0.0,0.0,0.0,21.241617274675125,15.709157692628766,35.89225589225589,14.50928012911484,7.896596822216657,4.751092189108718
2024,10,2024-10,Hawai‘i,0.0,0.0,0.0,0.0,0.0,14.940033948298412,18.78453961098589,40.57266883713165,13.634415783176113,7.035645713331664,5.032696107076273
2024,11,2024-11,Hawai‘i,0.0,0.0,0.0,2.031889139327156,4.837354258841862,59.19358878036564,27.145282021315083,6.620474719648273,0.15749784344825668,0.013913237053732921,0.0
2024,12,2024-12,Hawai‘i,0.10574060160837019,1.3868714695160977,4.974817040932743,12.135125358265855,17.390433258201853,63.81278348220497,0.19422878927011158,0.0,0.0,0.0,0.0
2025,1,2025-01,Hawai‘i,0.0,0.12410607451929766,5.8207418537997055,11.875782619584273,13.62105907560453,39.32326014970643,20.44633664468375,7.873779113448536,0.9149344686534768,0.0,0.0
2025,2,2025-02,Hawai‘i,10.068174861563291,14.690152210813368,11.16954670673679,15.408631772268135,11.919748448674069,34.5832985502407,2.160447449703648,0.0,0.0,0.0,0.0
2025,3,2025-03,Hawai‘i,0.0,0.0,2.7164204023708156,20.393466343879567,12.61040153602137,54.76806633831427,8.012354954503714,1.4992904249102597,0.0,0.0,0.0
2025,4,2025-04,Hawai‘i,4.702674124161727,17.463338620363412,7.165873612154604,10.755488772017697,9.93071207947241,41.15201602804909,6.163007485321535,2.6668892784595264,0.0,0.0,0.0
2025,5,2025-05,Hawai‘i,0.0,6.673901549934608,9.579541976236191,13.186966079528062,8.103625789576203,48.056320783593506,7.692350502267857,6.5453432395581155,0.16195007930545122,0.0,0.0
2025,6,2025-06,Hawai‘i,3.4849876172190224,6.5158471770042015,8.967916075354092,12.012132342710855,5.3181957314188715,32.52580905473467,11.042101455324596,12.1785346578735,5.696635779280408,2.2578401090797784,0.0
2025,7,2025-07,Hawai‘i,0.0,0.44800623313020005,2.65575868881654,17.5534963964716,13.998386064501766,59.2676072014915,3.7476695327934997,1.7636419289311853,0.303865097253527,0.24487297214569942,0.016695884464479505
2025,8,2025-08,Hawai‘i,0.06010518407212623,3.8929237276344715,5.525224698778418,23.719286529203885,19.994991234660656,42.38194618359908,2.7175334613351145,0.9883963602971868,0.17252413946628822,0.21315079166318837,0.3339176892895901
2024,9,2024-09,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Kaho‘olawe,0.0,0.0,0.0,5.523385300668152,72.91759465478842,21.55902004454343,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Kaho‘olawe,0.0,0.0,0.0,76.83741648106904,23.16258351893096,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,90.37861915367483,9.621380846325167,0.0,0.0,0.0,0.0
2025,5,2025-05,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,87.57238307349667,12.42761692650334,0.0,0.0,0.0,0.0
2025,6,2025-06,Kaho‘olawe,0.0,0.0,0.0,0.0,0.0,1.6035634743875278,35.99109131403118,53.85300668151448,8.552338530066814,0.0,0.0
2025,7,2025-07,Kaho‘olawe,0.0,0.0,0.0,40.489977728285076,46.057906458797326,13.452115812917596,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Kaho‘olawe,0.0,0.0,0.0,18.619153674832962,51.89309576837417,29.487750556792875,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Kaua‘i,31.274643763419874,37.02127659574468,15.569002537575638,13.308608237360922,2.724965840327933,0.10150302557095452,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Kaua‘i,2.0222525863751706,12.58637517079836,19.918016787038844,45.883271520593404,15.787624438805386,3.8024594963888347,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Kaua‘i,3.439390981846574,5.063439390981847,9.572516103845404,47.74546164356822,22.131563536990047,12.04762834276791,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Kaua‘i,9.568612141323444,23.630685145422603,23.34179191879758,40.0,3.4589107944563735,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Kaua‘i,0.0,4.423189537380441,21.272691782158894,60.54265079055241,11.153620925239117,2.607846964669139,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Kaua‘i,10.96623072418505,31.926605504587158,20.281085301581108,15.92816708959594,4.8955690025375755,16.002342377513177,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Kaua‘i,0.0,0.0,3.576029670115167,58.192465352332626,16.037478040210814,22.194026937341402,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Kaua‘i,0.0,0.3201249268007027,1.460081983212961,14.304118680460668,14.101112629318758,69.8145617802069,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Kaua‘i,0.0,0.0,0.0,1.6708959593987895,2.6234628147569783,71.67284794065976,19.336326371266836,4.345110286941246,0.35135662697638104,0.0,0.0
2025,6,2025-06,Kaua‘i,0.0,0.0,0.0,0.0,0.0,16.81046261955885,18.208081202420455,45.09857505367948,11.028694124536404,6.410306461057974,2.443880538746828
2025,7,2025-07,Kaua‘i,0.0,0.0,0.0,0.0,0.08588717548311536,81.7567831348819,7.479992192074956,5.020495803240289,2.170603162209643,3.486238532110092,0.0
2025,8,2025-08,Kaua‘i,0.14444661331251218,9.322662502439977,20.238141713839546,44.48565293773179,13.86687487800117,6.332227210618778,1.2804997072028108,2.162795237165723,1.815342572711302,0.35135662697638104,0.0
2024,9,2024-09,Lāna‘i,0.0,0.0,0.0,0.0,1.4490566037735848,98.55094339622642,0.0,0.0,0.0,0.0,0.0
2024,10,2024-10,Lāna‘i,0.0,0.0,0.0,0.0,3.9094339622641505,96.09056603773584,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Lāna‘i,0.0,0.0,0.0,59.41132075471698,40.43773584905661,0.1509433962264151,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Lāna‘i,0.0,47.154716981132076,52.84528301886793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Lāna‘i,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Lāna‘i,0.0,0.0,0.0,0.0,11.154716981132076,88.84528301886793,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Lāna‘i,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Lāna‘i,0.0,0.0,0.0,5.313207547169811,31.62264150943396,63.06415094339622,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Lāna‘i,0.0,0.0,0.0,0.9660377358490566,11.637735849056604,87.39622641509433,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Lāna‘i,0.0,0.0,0.0,0.0,0.01509433962264151,93.02641509433963,6.339622641509433,0.6188679245283019,0.0,0.0,0.0
2025,7,2025-07,Lāna‘i,0.0,0.0,9.645283018867925,90.18867924528303,0.1660377358490566,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Lāna‘i,0.0,0.0,25.433962264150946,74.56603773584905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Maui,0.0,0.0,0.3501631101667016,3.992458025319486,10.247508454793044,63.27178044473708,14.219016550444438,7.299554065782779,0.6195193487564721,0.0,0.0
2024,10,2024-10,Maui,0.0,0.0,0.0,2.169814144195373,8.260257983419628,62.24224104390507,13.856882051895969,10.986741687367193,1.5742375722024364,0.9098255170143357,0.0
2024,11,2024-11,Maui,8.343351767251743,9.894205337821592,14.594854532339504,26.61096417408031,15.950348641500362,24.606275547006494,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Maui,26.10660521353964,27.8185137521324,19.633076946098825,21.06665070481549,5.375153383413641,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Maui,0.0,0.7811330919103343,4.222907251668513,14.718822015383234,15.628647532397569,55.90339089575913,8.5655283871547,0.17957082572651362,0.0,0.0,0.0
2025,2,2025-02,Maui,0.0,0.17657797863107175,6.075479603747044,21.704127136144614,13.165534372848892,54.26630353455242,4.611977374075958,0.0,0.0,0.0,0.0
2025,3,2025-03,Maui,0.0,0.0,0.0,12.297608715170742,22.04531170502499,57.32499326609404,8.332086313710233,0.0,0.0,0.0,0.0
2025,4,2025-04,Maui,16.48460180169395,13.868853440277737,18.151617633855086,25.10998713075749,14.434501541316255,11.950438452099482,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Maui,4.522191961212702,9.900338191721785,9.7656600724269,29.72495735192889,23.571663723700357,22.515188699009368,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Maui,6.760841588603237,6.264028970759885,3.9655224014605093,18.184538951904948,11.42369736330171,49.35204860383683,4.049322120132882,0.0,0.0,0.0,0.0
2025,7,2025-07,Maui,2.537934336934726,18.480830814353695,28.704396492383204,32.81058270732948,11.303983479484033,6.16227216951486,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Maui,11.899560051476971,21.120521952533444,16.966450184060097,31.520665609194026,11.50450423487864,6.9882979678568224,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,Moloka‘i,0.0,0.0,0.0,2.180963191178855,20.40700502675531,75.02026917463921,2.391762607426626,0.0,0.0,0.0,0.0
2024,10,2024-10,Moloka‘i,0.0,0.0,0.7540132965785633,6.3564131668558455,13.361439922166369,79.52813361439922,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,Moloka‘i,0.0,4.118696286687206,12.202043132803633,41.71396140749148,23.82033403599805,18.144965137019618,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,Moloka‘i,3.7862818226041837,16.70179990270796,24.29868655748338,50.96481271282634,4.248419004378142,0.0,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,Moloka‘i,0.0,0.0,0.0,0.0,1.0945354305172694,98.90546456948273,0.0,0.0,0.0,0.0,0.0
2025,2,2025-02,Moloka‘i,0.0,0.0,0.0,0.0,11.12372304199773,88.87627695800226,0.0,0.0,0.0,0.0,0.0
2025,3,2025-03,Moloka‘i,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2025,4,2025-04,Moloka‘i,0.0,0.0,53.66466677476893,46.33533322523107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,Moloka‘i,0.0,0.0,22.279876763418194,75.98508188746554,1.735041349116264,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,2025-06,Moloka‘i,0.0,0.0,0.0,23.131182098264958,37.70066482892817,39.168153072806874,0.0,0.0,0.0,0.0,0.0
2025,7,2025-07,Moloka‘i,0.0,4.670017836873683,15.76941786930436,49.821631263174964,23.852764715420786,5.886168315226204,0.0,0.0,0.0,0.0,0.0
2025,8,2025-08,Moloka‘i,0.0,2.26203988973569,22.99335171071834,48.39468136857467,12.972271769093563,13.377655261877736,0.0,0.0,0.0,0.0,0.0
2024,9,2024-09,O‘ahu,0.9125258430170387,5.068795893633706,7.464176231553433,31.913452627076357,23.415555713980183,29.849575818065162,1.3759178726741284,0.0,0.0,0.0,0.0
2024,10,2024-10,O‘ahu,3.31147073501105,5.85656234405076,4.979682041776574,17.608897126969417,23.06979396877451,45.173593783417694,0.0,0.0,0.0,0.0,0.0
2024,11,2024-11,O‘ahu,2.791045840165395,7.328723176730591,16.254366578741,48.94489199401155,14.27960362158694,10.401368788764525,0.0,0.0,0.0,0.0,0.0
2024,12,2024-12,O‘ahu,1.696727739359806,25.878662579311328,35.84515577101305,31.05795964924788,5.457332287730805,0.06416197333713552,0.0,0.0,0.0,0.0,0.0
2025,1,2025-01,O‘ahu,0.0,0.0,0.46695658373137516,7.956084693804804,16.33635132244956,69.92229272118058,2.9443216653596638,2.3739930134740144,0.0,0.0,0.0
2025,2,2025-02,O‘ahu,0.3208098666856776,1.0693662222855922,1.7537606045483711,12.6399087474157,22.738290439865974,55.842304127753614,2.6021244742282743,2.9122406786910955,0.12119483852570043,0.0,0.0
2025,3,2025-03,O‘ahu,0.0,0.0,0.0,1.5541455763883938,6.04548370998788,84.70449846724175,5.182861624010837,2.5130106223711413,0.0,0.0,0.0
2025,4,2025-04,O‘ahu,0.3243744207599629,1.7929706993655092,2.8944179083196695,20.44628217010052,24.95900762814572,49.58294717330862,0.0,0.0,0.0,0.0,0.0
2025,5,2025-05,O‘ahu,0.0,0.0,0.17109859556569473,3.867541170599558,6.020531831467883,79.17943965209953,10.761388750267342,0.0,0.0,0.0,0.0
2025,6,2025-06,O‘ahu,0.08911385185713266,0.4847793541028017,0.6024096385542169,1.5327582519426821,1.6254366578741,43.04199044699508,26.869608611962644,19.53375632708348,4.01012333357097,2.21002352605689,0.0
2025,7,2025-07,O‘ahu,0.0,0.0,0.5132957866970842,4.929778284736579,17.829899479575108,70.7920439153062,3.7534754402224286,1.9391174164112068,0.24238967705140085,0.0,0.0
2025,8,2025-08,O‘ahu,8.59770442717616,19.252156555214942,23.201682469523064,23.804092108077278,13.37420688671847,11.03585941398731,0.581022314108505,0.1532758251942682,0.0,0.0,0.0
