state,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
statewide,17.349391289498588,18.105362771536115,17.12294280042407,18.667496780344806,18.46301665682389,19.909077648833453,21.299202023579973,21.93003920508314,21.56143849213408,20.8379303842952,19.999715389596066,18.650544673160528,18.049040151412736,17.755818503945413,17.872802274037127,18.850163295219257,19.08745721949866,19.824530570715012,20.82471200984752,21.1182200465338,20.780540475157068,20.00180549724995,18.94425549475961,17.767113979351514,17.30159275097301,17.341628540731307,18.693720071437212,18.737994777399088,19.077494076545968,20.29843179667433,20.876372355791467,21.19213692606533,20.680357612972543,20.245321716485346,18.521153668272344,16.98687056630355,17.617577894309928,17.4310709177974,17.437435517955358,18.935749201312053,19.361620642792598,20.063311584354967,20.98173868495763,21.32551959186868,21.199958375728425,20.569679742142974,19.31110051727941,18.331041033704988,17.502175490775066,16.34516482500018,17.103174829055877,18.757504820588718,19.740090221498047,20.795962801420206,21.391944102516668,21.9527422212419,21.88036401670663,20.951267583586517,20.240815978028078,19.24906078566702,18.164278903965336,17.20833125804914,17.767304312559144,18.713970101677067,19.39741040108721,20.366642237606996,20.819567676796424,21.175149242580563,20.83735582704226,20.614594821513702,19.895542645311398,18.931732636986546,17.997509658965583,17.151754267377243,17.27269412208363,17.482170937008604,19.08996534868332,19.80912247497207,20.71797243548238,20.40406139046413,20.20025188020748,19.837676013746684,19.401716912261726,17.93823954234647,17.706431483602884,17.735566694890533,18.507232661889955,18.822011768640202,19.277728168603204,19.574144567854677,20.473824736913258,20.613342535736393,20.68095885245085,20.552471485595156,19.292469208711925,18.474843997922346,17.940833054652312,17.592169300498778,18.358246230690963,18.27026248194503,18.66049358559302,19.458649665938538,20.88207167913023,20.77597603580399,20.78756501568915,20.270703628071125,19.491255345339148,18.19106074297546,18.13030531581082,16.71810762542425,17.5302896622386,18.44191101655721,19.087444767793485,20.00991155731698,20.49492681954989,20.985869093444713,20.680402083348156,20.28276043630775,19.178842062571597,18.937584938417423,18.01490646990601,17.941551695922243,18.190329650000354,18.72407732864675,19.062278092825682,20.051678134094193,20.635880122097863,20.993407711518895
