state,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
statewide,399.412592587322,244.83120468468724,163.6872416271177,73.54834463473813,101.79444725101926,93.51706595134586,127.56528606903225,77.43291377016287,176.09167301110693,188.14916431270146,540.645297168838,306.0314921411952,92.57382438115026,99.96929053741559,400.0543605871513,118.92851298179205,99.17681421344358,104.56526472325196,109.51318813459226,202.93693744974848,109.50607287449392,108.28579153710965,94.15758878065787,174.22588104708169,62.69864738905531,47.767032153860384,58.73488540873612,55.743050169698954,90.92996449485211,88.26274520965114,189.69378766640816,130.12811737333058,227.40961840860092,107.5676198743445,261.0508100723622,267.04202984140085,89.28662402254115,34.05590815622265,94.7708103569726,100.20126936240155,87.19580484264603,73.31817308581715,226.23063404082737,120.2795585692635,78.44315262944437,188.98648812107328,129.22308474986303,129.98105917761825,135.24905544922194,267.2651074760038,259.9359911201554,118.8335527205197,82.46533801043097,135.7196018300449,127.4186547889258,174.487409547256,223.33429626519998,101.66593853838327,295.6590367360879,70.74084799669852,99.78445031058111,62.521968365553604,80.37237713724625,143.4493927125506,87.78638566132786,60.92071465672428,145.3657314843144,139.6948407249027,65.27837743608718,95.28558519456679,130.73610211821293,84.08549696534156,187.8761802437688,193.5505290195883,242.51282525632723,85.59051678134094,51.34003472246928,130.02782066698447,132.32289050326236,67.30616252677116,97.7678575240318,99.83942992536092,279.0690962908149,195.52175490775065,187.567221419779,107.08078666315647,276.1333968963235,89.34580164077897,130.63199163245412,237.24036060138178,216.82568324285094,79.9501077961905,99.19142184242546,108.75717751862419,167.39551596308604,107.57895448368114,35.1632489700661,31.008339084835246,57.18296535579858,155.0580960987029,153.14434728161487,131.58993333001288,72.32976384451733,114.70193463922074,103.39313946621319,124.86188568623126,171.0828145122845,123.19442448218695,186.96683577268166,183.6248265655351,173.12411148189523,135.6563756288111,58.73959215329116,51.307870189194766,65.90982119351374,89.20122667084095,63.48503305038316,104.37656091018407,101.43572429790171,242.1437994065873,163.49117351984802,11.605226692186733,83.8620991440342,111.53304682552671,38.68668307919996,86.92037312423956,134.15317731939692,150.73465060515286,123.35056174978476,163.3957436514092,300.00922137708744,40.483816340906344,30.374924400361454,146.29993667418512,85.61876436393132,155.87181147406844,66.92087119244644,78.44671025949354,88.61679343688408,92.87798751983378,81.2876770810357,173.76498295895206,270.46025771472074,190.50334772987625,314.85074318891725,155.45781718050702,166.99031613100618,126.3051450445771,229.33135054751926,89.33654468739105,113.45260169485496,117.86200664565293,79.3747394035989,131.77857310573987,46.82051756401955,79.35399130515216,73.54641639925147,108.58467515280022,72.93256868004809,148.01381783511096,54.473271525440616,82.37747877873676,112.74838305714266,110.91628184968302,102.07401293554285,66.00592701166191,157.3111859004006,197.08761019759078,269.7237429114221,190.41480543321262,345.5493336558918,252.7008531196858,172.68687874885268,88.54369125463381,62.20768021175014,119.92526130792712,70.02098290202998,163.11890311150324,173.8161416790591,137.37751435503725,205.41291988928654,144.12135787623717,210.3999345396071,96.23739353792078,56.208498466661446,114.53196530599176,108.90665490276997,100.05007720057206,209.3064471371751,168.65167244188612,111.62742363547099,47.53765395644038,184.64992208790193,138.32902385746712,480.51753555851235,108.63172125257039,210.55409376489757,50.84481617725536,92.01165479604107,87.92346826238233,99.2458535821777,191.85140490810642,107.87341952285065,73.72026354923405,148.45588894502038,131.42447507168623,104.78534683335349,83.8109546544474,36.10756850216659,66.34166767466185,108.92348960816263,98.00351493848858,97.90149633919867,91.31955344627623,168.75199760927262,406.4212945504223,120.56887927538192,291.08773827227253,57.46058857431533,77.86869499014537,64.47949737802665,52.5772574941477,114.36993660303253,72.40378389532029,52.13690827718207,67.68847968237479,87.35863045473627,308.84105220466336,112.61559807318757,120.02823335207019,265.2535949851647,134.8432863963342,50.35263229047338,75.25728068989562,115.83039354503605,101.87353336701223,66.21032708850672,110.1634446397188,208.2044356531453,81.41193798339299,44.53700291014138,43.736813644222764,147.009043495585,122.759696320699,51.808983727400154,47.8233067459781,61.3414542168589,54.15582775378354,45.005066065190015,96.02012907081819,132.1899632141053,194.70270308731136,118.52994457212384,93.33002710914097,149.69333228976186,90.12060365866674,177.04594323445494,111.81662551674576,73.44722967348072,73.84231160570074,61.39154564795116,72.24277267455511,156.09632639121122,234.78586624734066,44.543381740819534,157.19297296912688,219.94435866603104,85.32429220950172,71.52282931202551,102.05757668471571,86.1003393979067,83.41276335356439,79.28847399016671,33.77958347267384,56.41136876258511,118.35372804052852,139.04322520509737,207.88333819542774,95.38441615733264,54.32630582810955,156.09671061525654,60.176501141999246,81.45697757981543,76.54784656653123,74.44023537280405,78.56009904442057,118.45224593185004,171.34291996043916,146.41722462164606,100.27849128024874,250.66475028994685,164.67668969639186,127.25494688458336,87.93143023843237,184.1143564603004,179.94825782856492,93.82046775719887,204.7712799641391,138.44320955152514,117.36077926328596,89.35971197427122,80.07970514362152,146.0866780985179,157.39829091452438,136.8872587037419,101.93687341240759,110.64467102594935,301.6229339063489,327.22725429228063,183.5864326220445,264.56913542474547,130.47344940694308,22.908243384586925,55.683968607472444,112.9560703841529,146.93679514454652,161.88491778316956,153.09284702902315,187.3439730189337,213.56626797492584,166.78896850074355,185.0977280974506,112.2543349722149,273.6981848971489,114.82272329465003,87.81767857524032,86.248407960553,164.0964829269334,114.43437239848302,62.38253061340657,79.79426225425671,89.74729442234761,64.72636844239841,221.8570259635841,269.03339191564146,143.73212468781796,118.52479312381264,270.6519712828102,193.584226891414,300.2747344229168,149.09788463317275,95.2667582163466,114.79111730929324,529.5382623111788,194.18928014913584,285.06942359277946,131.01462185950209,133.66989462299793,59.900443280704124,243.5979878044442,73.90380168347053,180.08859921874443,92.60214311634162,105.89805255331109,128.5186455390877,148.71203830856038,136.09915826473036,148.92908220259991,118.73249468134307,168.3516646151,373.4690165999018,127.68883544537971,279.05355656276015,107.2965925019389,99.22087190397245,64.83516076930192,136.5479604106928,59.285172509481086,106.49606881879568,81.63500138747573,220.63234739545905,97.12343553218588,231.4933507894381,124.88592103484343,355.51567847562666,113.72923589221804,83.19536369651992,58.55222956675181,115.50218082722014,119.912951907957,110.46569377343589,128.8455348185253,57.086653195107544,297.8800794063027,48.499256455319724,47.66715880549013,97.27208754616025,132.0763894324157,133.71927452808038,88.49782628803996,77.88893078986503,63.44251225603552,78.049059718378,106.72458962737383,107.50309158051273,159.12468070270307,108.69134713219442,350.26450267889544,185.67148844125998,189.25305422539722,134.04945105768343,79.45546914467458,110.0178877638872,69.1634731007592,54.099115573169776,43.83812783276293,179.99117707747806,101.43675601061597,141.39298293049103,83.51951360081968,46.77458144482472,160.2241022320571,187.49605458827548,67.46664010302896,77.68186249048334,260.5832805618209,98.06422233764755,115.96392563130145,165.368378361071,31.0559045985926,155.50904705321503,31.366990885351814,108.51904399365318,105.93645361206178,81.61749784763381,86.30061973915457,78.66075151377159,50.697025109752886
