division,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
Aakakii Gulch,-1.6529502868652344,-0.739799439907074,0.4770410656929016,-0.7918855547904968,0.5938720703125,-0.04522010684013367,2.0503485202789307,-1.3314902782440186,0.21710361540317535,-1.5818790197372437,-0.9070834517478943,0.05074649676680565,-0.45682084560394287,-1.159778118133545,-1.7925597429275513,2.456369161605835,0.3355830907821655,-1.5069966316223145,-1.1691715717315674,-0.7453557848930359,-0.28832924365997314,-1.8042564392089844,-1.3166953325271606,0.7605331540107727,0.05374683067202568,-0.12025794386863708,-1.5128775835037231,0.15451937913894653,0.043151918798685074,1.1031944751739502,-0.18488381803035736,2.9668495655059814,0.16827023029327393,-0.6494746804237366,-1.3226823806762695,-1.1157306432724,-0.6928451061248779,-2.521596670150757,0.39343443512916565,-0.2576136589050293,0.5829162001609802,-0.3850805461406708,-1.859932780265808,-0.24992762506008148,3.0899999141693115,-0.9486366510391235,-1.1261330842971802,-0.6228896975517273,-0.1192837730050087,-0.685868501663208,-1.0033307075500488,-1.378646731376648,1.089656114578247,-0.9410127401351929,-0.09927687793970108,1.6365443468093872,0.37864482402801514,-1.5180652141571045,-0.8559980392456055,-2.158719062805176
Aamakao Gulch,0.020995693281292915,-1.6964060068130493,0.507254421710968,-0.44509655237197876,0.13331595063209534,-0.6918083429336548,0.2380821406841278,0.33744558691978455,-0.6529879570007324,-0.7828406095504761,0.724490761756897,0.2590075731277466,-0.43420442938804626,0.6722144484519958,-1.5171277523040771,0.33928027749061584,-1.4680495262145996,-1.2359576225280762,-0.522786021232605,0.37222716212272644,0.896618664264679,0.6471818089485168,-0.3266473412513733,-0.8476852178573608,-0.9657608866691589,-0.7158128619194031,-0.3399500250816345,1.6648577451705933,-0.8220896124839783,1.1860212087631226,0.7390180230140686,0.46496066451072693,0.38734257221221924,-0.27305591106414795,-1.6286877393722534,-0.617801308631897,-0.7218517661094666,-1.4518685340881348,0.21830521523952484,-0.4093747138977051,-0.041137613356113434,0.20451973378658295,-2.735473155975342,0.47435462474823,1.5945932865142822,0.15111173689365387,-1.1265254020690918,2.0443530082702637,-0.5196934938430786,0.27041709423065186,0.005261112470179796,-1.9849449396133423,0.2894207537174225,-2.1552326679229736,-0.15743151307106018,0.6860938668251038,-0.5741861462593079,-0.7253738641738892,-0.46049508452415466,-1.325117588043213
Aamanu,-0.21868035197257996,-0.668894350528717,0.23283644020557404,-0.8881359100341797,0.647217869758606,-0.18587006628513336,0.5314490795135498,-0.0006680694641545415,-0.1001029759645462,-0.7589256763458252,0.072169728577137,0.04976920038461685,0.4402458667755127,0.9170781970024109,-1.6808726787567139,0.7539698481559753,-1.2347205877304077,-0.8750298023223877,-0.4715508818626404,0.2084909975528717,0.7350667119026184,0.12545613944530487,-0.5048405528068542,-1.3681883811950684,-0.3817436397075653,0.13942673802375793,-0.3531993627548218,-0.3376275897026062,-1.2388389110565186,1.2477788925170898,0.24779348075389862,-0.03487830236554146,0.3905494511127472,-0.9196578860282898,-0.004541830625385046,-0.7840949892997742,-0.7067765593528748,-1.1001689434051514,0.3905943036079407,-0.9405744671821594,-1.309501051902771,-0.19794444739818573,-1.0124553442001343,-0.2987530827522278,0.0721791535615921,-0.4025774598121643,-0.6545149683952332,1.509832739830017,0.3213079869747162,-0.04815133661031723,0.010145560838282108,-2.464542865753174,-0.42651036381721497,-1.6808449029922485,-0.2885058522224426,-1.7839469909667969,-0.8220155835151672,-0.3662806749343872,-0.9014118313789368,-1.1261874437332153
Ahaino Gulch,-0.7550910711288452,0.16703782975673676,-0.7703320384025574,-1.3060110807418823,0.4338254928588867,-0.4008866846561432,1.4258627891540527,-0.1601005643606186,-1.3628298044204712,-2.609685182571411,-2.6121580600738525,-0.3560093939304352,-0.7997535467147827,-0.9808703660964966,-1.7908971309661865,1.547187328338623,-1.8032493591308594,-1.5882391929626465,-0.8448148369789124,-0.9443949460983276,-0.08510258793830872,-0.8097666501998901,-1.4513771533966064,-0.6367563605308533,0.017363443970680237,0.10389402508735657,-0.1398250013589859,0.6797288060188293,1.0899662971496582,1.1143876314163208,0.7951724529266357,1.7491081953048706,0.48657023906707764,3.0899999141693115,-0.913758397102356,-1.2487013339996338,-1.0281751155853271,-1.058347463607788,-0.05299907177686691,0.2647743821144104,1.6732834577560425,-0.3390313386917114,-2.463657855987549,0.3396662175655365,0.14260774850845337,-0.39756008982658386,-1.4483181238174438,0.8053075075149536,-0.5822919011116028,-0.09118613600730896,-0.1145511195063591,-1.786603331565857,1.123348355293274,-1.2903367280960083,-1.0438494682312012,-0.6505206823348999,-0.8033033013343811,0.15356037020683289,-1.140140175819397,-1.3776100873947144
Ahole,0.11562428623437881,-1.5628857612609863,0.6377105712890625,-0.5317063331604004,1.130492925643921,0.14161266386508942,0.8119701147079468,0.18279485404491425,0.052153006196022034,-1.083057165145874,0.4556894600391388,0.05434928834438324,0.6095085144042969,0.7706931233406067,-1.6260910034179688,0.9471510648727417,-1.1902906894683838,-0.665983259677887,-0.6111286282539368,0.5714862942695618,1.3709743022918701,0.000982819707132876,-0.027059366926550865,-1.4120244979858398,-0.6114831566810608,-0.1458684653043747,-0.2532939016819,-0.7877796292304993,-1.4823532104492188,1.8542757034301758,0.20836880803108215,-0.2983570098876953,0.40281569957733154,-0.6329330801963806,0.34733301401138306,-0.5941635370254517,-0.7955793142318726,-1.586092472076416,0.139560729265213,-0.8230012655258179,-1.2620503902435303,-0.017457686364650726,-1.1519904136657715,0.15378037095069885,0.6256408095359802,-0.1697857528924942,-0.3610716164112091,0.9779092073440552,0.3951427936553955,0.08961432427167892,0.34203046560287476,-1.8904759883880615,-0.7126777172088623,-1.4626595973968506,-0.33003902435302734,-3.0780794620513916,-0.9665635228157043,-0.3498085141181946,-0.823423445224762,-1.337407112121582
Ahulua,0.11142362654209137,-0.0824650228023529,-0.08440331369638443,-0.41121935844421387,0.4327712953090668,-0.7399999499320984,0.6211251020431519,0.7383883595466614,0.00419960543513298,-0.21700185537338257,0.8158838152885437,0.7612192034721375,-0.22691410779953003,-0.5775075554847717,-1.112709403038025,0.7647610902786255,-0.9124047756195068,-1.0679785013198853,-0.6379444599151611,0.6666692495346069,0.7203648686408997,1.1625021696090698,-0.4222482740879059,-0.04845283553004265,-0.0875600129365921,0.17032988369464874,-0.369113028049469,1.8838896751403809,-0.2879077196121216,1.225500226020813,0.8076777458190918,1.7099541425704956,0.536364734172821,0.7179152965545654,-0.053515490144491196,-0.27914950251579285,-0.5407952666282654,-0.95401531457901,0.6550627946853638,-0.07410264760255814,0.6279779672622681,-0.20095735788345337,-1.3670356273651123,0.7172619700431824,1.1835129261016846,0.4619907736778259,-0.0578860305249691,2.049797296524048,-0.058926280587911606,0.4283050298690796,0.07345885038375854,-1.4577780961990356,0.6503705382347107,-1.6300395727157593,-0.05308464914560318,0.8331092000007629,-0.36538001894950867,0.20592626929283142,-0.01544389221817255,-0.4972248673439026
Aiea,-1.4346274137496948,-0.5010896921157837,0.24957957863807678,-0.28590497374534607,1.5620486736297607,0.429264634847641,2.2256078720092773,-0.8957106471061707,-0.6617016196250916,-0.6519466042518616,-0.940070629119873,0.6091910004615784,0.4640059471130371,-0.7666693925857544,-1.7314571142196655,2.7086238861083984,0.6802995800971985,-1.6932405233383179,-0.8859883546829224,-1.1932140588760376,0.9170913696289062,-1.1241328716278076,-0.5505583882331848,-1.046907901763916,0.07633135467767715,-0.25199103355407715,-0.634810209274292,0.008400161750614643,0.5406410098075867,2.134413242340088,0.16367846727371216,1.8295477628707886,0.818000316619873,-0.2858565151691437,-0.7823634147644043,-0.6916545033454895,-0.34832000732421875,-2.603576421737671,1.1829864978790283,0.21546515822410583,0.5683320760726929,-0.2845771014690399,-1.544671893119812,2.248058557510376,2.8239006996154785,-0.7318350076675415,-0.939317524433136,0.8120414018630981,-1.0785267353057861,0.7125657200813293,-0.33606284856796265,-1.8847975730895996,1.1315089464187622,-0.9998868703842163,-0.4612991511821747,1.0140101909637451,0.5434426069259644,0.32341912388801575,0.05001620203256607,-1.963330864906311
Aikoolau Gulch,-0.6015512347221375,0.36997631192207336,-0.9666450619697571,-1.0726280212402344,0.42486611008644104,-0.5157179236412048,1.5649429559707642,-0.16978727281093597,-1.1385983228683472,-2.0967133045196533,-2.3868534564971924,-0.5960606932640076,-0.6781862378120422,-0.8932844996452332,-1.5415219068527222,1.1998101472854614,-1.4605121612548828,-1.2693108320236206,-1.0471006631851196,-0.6495264172554016,0.21402128040790558,-0.8558447957038879,-1.4865680932998657,-0.6784070134162903,0.1561184674501419,0.035682033747434616,-0.3049294650554657,0.9212401509284973,1.100544810295105,1.7660808563232422,1.1892712116241455,1.5162557363510132,1.0860559940338135,2.90419602394104,-0.9470592141151428,-0.8857922554016113,-0.7599329948425293,-0.5936765074729919,0.1546674519777298,0.07812724262475967,1.3384023904800415,-0.3210989534854889,-2.638108015060425,0.7829626202583313,0.5250720977783203,0.6741182208061218,-1.3808339834213257,1.1065362691879272,-0.8974739909172058,-0.19182348251342773,0.2171165496110916,-1.354331612586975,0.9456912875175476,-1.1996580362319946,-0.9520268440246582,-0.044878799468278885,-0.8055151104927063,-0.1996355801820755,-1.2037841081619263,-1.0623995065689087
Aipo,-0.5350939035415649,0.3675932288169861,0.6687336564064026,-0.14186659455299377,0.1253993660211563,0.320521742105484,2.34548020362854,-0.404677152633667,0.14647842943668365,-0.07007394731044769,1.0236164331436157,-0.14802604913711548,0.341278612613678,-0.09859010577201843,-1.336496353149414,1.4699708223342896,0.5619661808013916,-2.2859508991241455,-0.8857976794242859,0.6202080845832825,0.6389667391777039,-1.8495304584503174,-0.40277495980262756,-0.39399391412734985,-1.1252564191818237,-0.31178081035614014,-0.5612823963165283,0.37769436836242676,0.5159159302711487,2.347144365310669,1.0594898462295532,1.8293836116790771,1.062139630317688,-0.016073185950517654,0.27556362748146057,-1.4155513048171997,-0.8238839507102966,-0.6339802145957947,1.3251272439956665,0.5281807780265808,0.759386420249939,-0.5656157732009888,-1.10216224193573,3.0899996757507324,0.988923966884613,-0.7453058362007141,-0.9516409635543823,-1.7383244037628174,-0.757692277431488,-0.5595663785934448,-0.17810913920402527,-1.400202751159668,-0.23901429772377014,-1.0098556280136108,-0.9885393977165222,0.48531919717788696,0.5954164862632751,0.3072083592414856,-1.522520661354065,-1.6805671453475952
Alaalaula Gulch,-0.9353657960891724,-0.7332705855369568,0.9737293124198914,-1.5872199535369873,0.5243039727210999,-0.5925247669219971,1.8149322271347046,-0.3415672481060028,-2.054645538330078,-2.789966106414795,-3.0899999141693115,-0.5340403914451599,-1.3160065412521362,-1.6051278114318848,-1.7315477132797241,1.207598090171814,-2.2233290672302246,-1.9710254669189453,-1.0389909744262695,-1.3539059162139893,-0.38256824016571045,-1.1079920530319214,-1.9971401691436768,-1.0698457956314087,-0.0571894533932209,0.0082108024507761,-0.23550453782081604,-0.0638008639216423,1.0215444564819336,0.4037577211856842,0.22756361961364746,1.6578251123428345,-1.2760944366455078,-1.3290632963180542,-1.3529284000396729,-2.103039026260376,-1.8258113861083984,-2.4082298278808594,-0.010986218228936195,-1.3075741529464722,1.3476632833480835,-0.7810549736022949,-2.986677408218384,-0.13206268846988678,0.016960320994257927,-2.066789150238037,-2.013427257537842,0.47573229670524597,-1.4193055629730225,-0.5078898072242737,-1.5311288833618164,-2.8158648014068604,1.1620961427688599,-2.1400339603424072,-1.3523273468017578,-1.0132969617843628,-0.13752803206443787,-1.9002790451049805,-1.1143642663955688,-1.6393988132476807
