division,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08
Halele'a,-0.4959421157836914,-1.9474283456802368,0.09003518521785736,-0.655593991279602,0.3089751601219177,0.6709914803504944,1.794691562652588,-0.8166420459747314,-0.20294062793254852,-0.21292659640312195,0.274781733751297,-0.19582732021808624,-0.2320764660835266,-0.5368523001670837,-1.9554096460342407,0.7042412757873535,-0.9384699463844299,-2.3958122730255127,-0.5273006558418274,-0.16487501561641693,0.7739748358726501,-1.4399845600128174,-1.452851414680481,-0.31356966495513916,-1.230754017829895,0.5338411927223206,-0.9775522351264954,-0.08850029855966568,1.0379352569580078,1.8753252029418945,-0.17326751351356506,0.6416106224060059,1.2048221826553345,0.6345965266227722,-0.4130987823009491,-1.2135032415390015,-0.6976339817047119,-0.1949853003025055,0.9286066293716431,0.4811770021915436,0.2440536916255951,-0.42081302404403687,-1.4581001996994019,1.6004376411437988,1.0491535663604736,-0.8285413980484009,-1.5783299207687378,-1.2795737981796265,-0.6840692162513733,0.3333545923233032,-0.8468778729438782,-1.173688530921936,0.061515357345342636,-1.4513899087905884,-0.6088747382164001,1.5572253465652466,0.753987193107605,-0.22920165956020355,-0.29180681705474854,-1.8527098894119263
Hilo,0.589968204498291,-0.9042761921882629,1.1389905214309692,-0.3095090985298157,1.2503983974456787,0.3633767366409302,1.038413166999817,0.014853241853415966,-0.08705586940050125,-1.1260688304901123,0.3983524739742279,-0.16661106050014496,0.524429440498352,1.1493420600891113,-1.166388750076294,0.9169338941574097,-0.9153447151184082,-0.6246109008789062,-0.5460036396980286,0.5953013896942139,0.898168683052063,-0.047852445393800735,-0.5165590047836304,-1.085465431213379,-0.6203779578208923,-0.3591245710849762,-0.35870498418807983,-0.30866649746894836,-0.9352404475212097,2.1334023475646973,0.3435916304588318,0.15347124636173248,0.5482034087181091,-0.5767015814781189,0.00587941100820899,-0.5605565905570984,-0.8152945041656494,-1.8692772388458252,0.04916152358055115,-0.7940042614936829,-0.7924675941467285,-0.1865011304616928,-0.9602916836738586,0.25958380103111267,0.9553694128990173,-0.5254012942314148,-0.5603466629981995,1.4716051816940308,0.3299594819545746,-0.0334172360599041,0.5783886313438416,-1.981632113456726,-0.12292053550481796,-1.2887589931488037,-0.22419477999210358,-1.7989497184753418,-0.4047717750072479,-0.05461489409208298,-0.76963210105896,-1.1682430505752563
Honuaʻula,-0.7151836156845093,0.35272303223609924,-0.40686506032943726,-0.7335726022720337,0.3084835112094879,-0.0007212414056994021,1.0069063901901245,0.27684929966926575,-0.9323052763938904,-0.7827595472335815,-1.4438828229904175,-0.1603408008813858,-0.5883763432502747,-1.122420072555542,-0.7462409734725952,1.335475206375122,-1.1623458862304688,-0.7775619626045227,-0.4002874791622162,-0.4987599849700928,-0.1290006935596466,0.38014960289001465,-1.779526710510254,-0.3520112931728363,-0.015262644737958908,0.22125078737735748,-0.9651148915290833,0.5117521286010742,0.839415431022644,0.7422997355461121,0.23614256083965302,1.3140627145767212,-0.38085120916366577,0.46591153740882874,-0.6895888447761536,-0.8022308945655823,-0.9129292368888855,-0.6368840336799622,0.3283435106277466,-0.829907238483429,1.94948410987854,-0.7212764620780945,-1.616422176361084,0.21330039203166962,0.07024281471967697,-0.04082702472805977,-0.8260655403137207,0.6933809518814087,-0.5670135617256165,-0.03672807663679123,-0.5898514986038208,-1.188252329826355,1.3091074228286743,-0.8609471321105957,-0.9038410186767578,1.6198934316635132,-0.8010960817337036,-0.4072667956352234,-0.6940532922744751,-0.4482835531234741
Hāmākua,0.11306387186050415,-0.13775263726711273,0.10059093683958054,-0.8480429649353027,0.7194589972496033,-0.6817426085472107,0.4829791784286499,0.18675968050956726,-0.0450642965734005,-0.4546778202056885,0.21667423844337463,0.17993105947971344,0.3037920892238617,0.3868240416049957,-1.2494819164276123,0.9345976710319519,-0.9765861630439758,-0.758629560470581,-0.4359148442745209,0.29960691928863525,0.7171397805213928,0.818831205368042,-0.9909045696258545,-0.9194549918174744,-0.4501500427722931,0.26438117027282715,-0.4371838867664337,0.6431727409362793,-0.7165283560752869,1.4060307741165161,0.5103642344474792,0.8727365732192993,0.44530120491981506,-0.6352646350860596,-0.3978511095046997,-0.6656785011291504,-0.8233543634414673,-1.277834177017212,0.3753792643547058,-0.6667380332946777,-0.5698540210723877,-0.43950891494750977,-0.9971016049385071,-0.251060426235199,0.4943096935749054,-0.20213571190834045,-0.47279414534568787,1.7076843976974487,-0.09849721193313599,-0.06605544686317444,0.40988022089004517,-2.248608350753784,0.38762643933296204,-1.5090811252593994,-0.13769380748271942,0.31610000133514404,-0.1568296253681183,-0.4316313564777374,-0.7056136131286621,-0.907407283782959
Hāmākualoa,-0.23858971893787384,-0.24251016974449158,-0.5369629859924316,-1.6984292268753052,0.7728023529052734,-0.068001389503479,1.7795757055282593,-0.3193303644657135,-1.178794264793396,-2.1364550590515137,-2.562230348587036,0.07458344846963882,-0.769448459148407,-0.3002975881099701,-2.1253724098205566,1.4066585302352905,-2.182326078414917,-1.9843559265136719,-1.0897250175476074,-1.0930811166763306,0.07227834314107895,-0.6465263962745667,-0.694706916809082,-1.4594786167144775,-0.08066686242818832,0.0404510498046875,-0.04402477666735649,0.19720692932605743,1.3236517906188965,0.43282225728034973,-0.25763610005378723,1.1487919092178345,-0.5993995070457458,-1.5635230541229248,-0.8985974788665771,-1.5962207317352295,-1.2431585788726807,-1.8606516122817993,-0.39498472213745117,-0.5093110799789429,-0.34338849782943726,-0.04668620973825455,-2.7126095294952393,0.241934135556221,0.48465871810913086,-0.5187643766403198,-1.4756975173950195,1.538022518157959,-0.38053545355796814,0.5736449956893921,-0.9589333534240723,-2.4416708946228027,1.0416775941848755,-2.6276636123657227,-1.09482741355896,0.277730792760849,-0.5538906455039978,-1.0060771703720093,-0.9680946469306946,-2.219773530960083
Hāmākuapoko,-0.2066269963979721,0.32571953535079956,-0.9382909536361694,-1.3166682720184326,1.149037480354309,-0.20961317420005798,1.6454960107803345,-0.486276775598526,-0.832095205783844,-1.9503462314605713,-1.921019196510315,0.327560156583786,-0.9387925863265991,0.12140421569347382,-1.5949969291687012,1.4525609016418457,-1.883452296257019,-1.62787926197052,-1.2844165563583374,-0.8487606644630432,0.1361076384782791,-0.3222757577896118,-1.0318691730499268,-1.8384183645248413,0.014080309309065342,-0.005765250418335199,0.09928972274065018,0.6102522611618042,1.73202645778656,0.5967176556587219,0.08977796882390976,0.9207323789596558,-0.4386857748031616,-1.4474859237670898,-0.5967743396759033,-1.3553403615951538,-0.9184369444847107,-1.6000596284866333,-0.05371205508708954,-0.6157346963882446,0.9984515309333801,-0.10709196329116821,-2.599611282348633,0.08133547008037567,0.5772328972816467,-0.1580539047718048,-1.0424293279647827,1.5656166076660156,-0.10697507858276367,0.4373399615287781,-0.9125227928161621,-2.2017006874084473,1.3572174310684204,-2.0293095111846924,-1.2430683374404907,0.6983310580253601,-0.5722246170043945,-0.7079060077667236,-1.2026796340942383,-1.7638194561004639
Hāna,-0.6262295246124268,-0.9018224477767944,1.1521497964859009,-1.385571002960205,0.6596571207046509,-0.4836310148239136,2.0047521591186523,-0.32560521364212036,-1.82396399974823,-1.8109619617462158,-2.651764392852783,-0.29157543182373047,-0.7716965079307556,-0.9950093030929565,-1.69112229347229,1.3422410488128662,-2.174787759780884,-1.9307972192764282,-0.9081200957298279,-1.4145562648773193,-0.1516869217157364,-0.5769940614700317,-0.5829773545265198,-0.7045460343360901,0.022119617089629173,0.16592425107955933,-0.048312731087207794,0.00690333591774106,1.1379204988479614,0.45253610610961914,0.39132794737815857,1.153425693511963,-0.9893522262573242,-0.5864183306694031,-0.8137243986129761,-1.6755132675170898,-1.4826346635818481,-2.128129243850708,-0.06352803111076355,-0.7815707325935364,1.1714072227478027,-0.5727541446685791,-2.8648574352264404,-0.0894799456000328,0.1564086228609085,-1.4710572957992554,-1.4115451574325562,0.6261935830116272,-1.027130365371704,0.20313432812690735,-1.1959137916564941,-2.4520065784454346,1.2384647130966187,-2.166858196258545,-1.2224721908569336,-1.2375361919403076,-0.9119251370429993,-1.1629457473754883,-0.9829081296920776,-1.3934217691421509
Kahikinui,-0.5234525203704834,0.13399192690849304,-1.1170710325241089,-0.6415166854858398,0.48936179280281067,-0.0345664843916893,1.0742555856704712,0.05498367175459862,-0.7059502601623535,-0.7259244322776794,-1.1837228536605835,-0.6126757860183716,-0.5016266107559204,-1.5289311408996582,-0.7123357653617859,1.345054030418396,-1.190350890159607,-0.9889979958534241,-0.48860687017440796,-0.6578122973442078,0.5960970520973206,-0.5657104253768921,-1.6508972644805908,-1.0983670949935913,-0.16162517666816711,0.400188148021698,-0.35191357135772705,0.23974089324474335,0.7499451637268066,0.5334341526031494,0.009486354887485504,1.3217264413833618,-0.5310701131820679,-1.2322262525558472,-0.9494196176528931,-0.9130539298057556,-0.9569069147109985,-0.9277989864349365,0.28973180055618286,-1.1865108013153076,2.2508904933929443,-0.748916745185852,-1.033064603805542,-0.2898126244544983,0.24353858828544617,-1.0369943380355835,-0.7644974589347839,0.4670063257217407,-0.4909580945968628,-0.05651300400495529,-0.9819677472114563,-1.6669691801071167,1.398972988128662,-1.2250182628631592,-0.4454893469810486,0.4495481848716736,-0.7069356441497803,-1.1989729404449463,-0.7058047652244568,-0.6294949650764465
Kaupō,-0.8056670427322388,-0.24767659604549408,0.5997030735015869,-0.7286751866340637,0.6432216167449951,-0.2813512086868286,1.5619450807571411,0.012724916450679302,-0.6458994746208191,-0.6180081963539124,-1.0238267183303833,-0.15690027177333832,-0.35497573018074036,-0.3978942930698395,-1.0234825611114502,1.1033929586410522,-1.5083603858947754,-1.108656883239746,-0.540895402431488,-0.8986921310424805,0.5833573341369629,0.1296982765197754,-0.2824578881263733,-0.40318790078163147,0.06404463946819305,0.15255828201770782,-0.25332605838775635,0.27860942482948303,0.7584588527679443,0.637763500213623,-0.09846791625022888,1.1880770921707153,-0.4884340763092041,-0.9947583675384521,-0.0491052083671093,-0.7745512127876282,-0.7467976212501526,-1.6500823497772217,0.19027023017406464,-1.2820756435394287,1.0972377061843872,-0.7706373929977417,-2.0570006370544434,-1.0038025379180908,0.45775359869003296,-1.8574763536453247,-0.38655784726142883,0.5631418824195862,-0.3414912521839142,-0.5210518836975098,-1.5442066192626953,-1.7414506673812866,0.8211473226547241,-1.436365008354187,-0.8689598441123962,-0.8615215420722961,-0.8160370588302612,-0.8694868683815002,-0.9043388962745667,-0.765533983707428
Kaʻū,0.4289681911468506,-0.12554505467414856,0.567573070526123,-0.07127778977155685,1.408505916595459,-0.18126338720321655,1.3566844463348389,0.4823419153690338,0.2932995855808258,0.6523352861404419,0.6685285568237305,0.3793984055519104,0.6612204909324646,-0.7603785991668701,-0.15313710272312164,1.6505588293075562,-0.7691549062728882,-0.23484490811824799,-0.14806264638900757,0.7396478652954102,0.2109292894601822,1.2163890600204468,-0.6233566403388977,-0.5283003449440002,-0.16044187545776367,-0.13544861972332,-0.29188862442970276,0.7244641184806824,-0.1738581359386444,2.2172298431396484,0.594446063041687,1.8991787433624268,0.9795504808425903,0.5414520502090454,0.5631013512611389,-0.20074665546417236,-0.8937331438064575,-0.9924497604370117,0.727763831615448,-0.5003694891929626,0.7393244504928589,-0.39085641503334045,-0.6893033981323242,0.12998752295970917,1.2982141971588135,0.16045160591602325,-0.0005451334291137755,2.148730754852295,0.5580216646194458,0.14048528671264648,0.977805495262146,-1.594419240951538,0.5883139371871948,-1.0431538820266724,0.01202151644974947,0.23618146777153015,0.1267857402563095,0.31067270040512085,-0.24030236899852753,-0.4171334207057953
