island,division_type,name,date,value
Oʻahu,moku,ʻEwa,2022-06,1.322353984510689
Oʻahu,moku,Kona,2022-06,1.675944665802752
Lana'i,moku,Lāhainā,2022-06,0.5300342530065454
Hawaiʻi,moku,Hilo,2022-06,7.1176437616231265
Hawaiʻi,moku,Puna,2022-06,6.696818984726316
Hawaiʻi,moku,Hāmākua,2022-06,2.5826973861586002
Hawaiʻi,moku,Kohala,2022-06,3.850208559875893
Hawaiʻi,moku,Kona,2022-06,3.741287406050893
Hawaiʻi,moku,Kaʻū,2022-06,3.040130653732438
Kahoʻolawe,moku,Honuaʻula,2022-06,0.7477592694495212
Maui,moku,Kāʻanapali,2022-06,3.034992623758201
Maui,moku,Pūʻali Komohana,2022-06,1.633557634302769
Maui,moku,Hāmākualoa,2022-06,4.127979048926848
Maui,moku,Hāmākuapoko,2022-06,1.3675595190886192
Maui,moku,Lāhainā,2022-06,1.612205813602832
Maui,moku,Koʻolau,2022-06,10.352665585177373
Maui,moku,Kula,2022-06,0.5745514591260502
Maui,moku,Hāna,2022-06,6.818288095860425
Maui,moku,Kipahulu,2022-06,8.102399588444303
Maui,moku,Kahikinui,2022-06,0.30883296212880634
Maui,moku,Kaupō,2022-06,1.4246380039086586
Ni'ihau,moku,Kona,2022-07,
Kauaʻi,moku,Koʻolau,2022-07,2.670813547436317
Kauaʻi,moku,Halele'a,2022-07,6.190429343857247
Kauaʻi,moku,Nāpali,2022-07,2.7935854453740157
Kauaʻi,moku,Kona,2022-07,2.104954740544727
Kauaʻi,moku,Puna,2022-07,4.009124585282586
Moloka'i,moku,Kona,2022-07,0.9712014252466334
Moloka'i,moku,Koʻolau,2022-07,4.959209207344113
Oʻahu,moku,Koʻolauloa,2022-07,3.38162538076901
Oʻahu,moku,Waialua,2022-07,2.916048581583766
Oʻahu,moku,Waiʻanae,2022-07,1.623211682656363
Oʻahu,moku,Ko'olaupoko,2022-07,2.49863419465763
Oʻahu,moku,ʻEwa,2022-07,2.4180344490839802
Oʻahu,moku,Kona,2022-07,3.713684384285243
Lana'i,moku,Lāhainā,2022-07,0.19645699960743165
Hawaiʻi,moku,Hilo,2022-07,8.27573095168094
Hawaiʻi,moku,Puna,2022-07,5.496133751548587
Hawaiʻi,moku,Hāmākua,2022-07,2.1156920354227013
Hawaiʻi,moku,Kohala,2022-07,2.240668298143414
Hawaiʻi,moku,Kona,2022-07,0.6328185954443506
Hawaiʻi,moku,Kaʻū,2022-07,1.4629204821129969
Kahoʻolawe,moku,Honuaʻula,2022-07,0.12443026695487996
Maui,moku,Kāʻanapali,2022-07,5.763718717806602
Maui,moku,Pūʻali Komohana,2022-07,2.9891467699602066
Maui,moku,Hāmākualoa,2022-07,5.581578811595124
Maui,moku,Hāmākuapoko,2022-07,1.4347685719067047
Maui,moku,Lāhainā,2022-07,2.624684465412522
Maui,moku,Koʻolau,2022-07,16.12292080319502
Maui,moku,Kula,2022-07,0.34705784611028023
Maui,moku,Hāna,2022-07,11.024764300241776
Maui,moku,Kipahulu,2022-07,10.33426206768797
Maui,moku,Kahikinui,2022-07,0.124301247446853
Maui,moku,Kaupō,2022-07,1.5887345839652862
Ni'ihau,moku,Kona,2022-08,
Kauaʻi,moku,Koʻolau,2022-08,1.560709035183893
Kauaʻi,moku,Halele'a,2022-08,8.179117304294195
Kauaʻi,moku,Nāpali,2022-08,4.192489366563555
Kauaʻi,moku,Kona,2022-08,4.1816154640506005
Kauaʻi,moku,Puna,2022-08,6.206266163551072
Moloka'i,moku,Kona,2022-08,1.03919700492852
Moloka'i,moku,Koʻolau,2022-08,3.0846121311267707
Oʻahu,moku,Koʻolauloa,2022-08,6.021421130524743
Oʻahu,moku,Waialua,2022-08,2.6409787426214795
Oʻahu,moku,Waiʻanae,2022-08,1.539128521217414
Oʻahu,moku,Ko'olaupoko,2022-08,3.003320293032991
Oʻahu,moku,ʻEwa,2022-08,1.7632928357696198
Oʻahu,moku,Kona,2022-08,1.6944944360031506
Lana'i,moku,Lāhainā,2022-08,0.4943317238973484
Hawaiʻi,moku,Hilo,2022-08,4.5617644974295395
Hawaiʻi,moku,Puna,2022-08,3.6593681549404713
Hawaiʻi,moku,Hāmākua,2022-08,1.3337092905090113
Hawaiʻi,moku,Kohala,2022-08,1.4334912798797326
Hawaiʻi,moku,Kona,2022-08,1.506111096318336
Hawaiʻi,moku,Kaʻū,2022-08,1.7434743174264
Kahoʻolawe,moku,Honuaʻula,2022-08,0.39238506353142877
Maui,moku,Kāʻanapali,2022-08,2.2595600273210876
Maui,moku,Pūʻali Komohana,2022-08,0.7758318185907205
Maui,moku,Hāmākualoa,2022-08,3.098784369443739
Maui,moku,Hāmākuapoko,2022-08,0.7736643176342105
Maui,moku,Lāhainā,2022-08,0.6842614137048184
Maui,moku,Koʻolau,2022-08,7.388856949493778
Maui,moku,Kula,2022-08,0.963079124373158
Maui,moku,Hāna,2022-08,7.821920077514948
Maui,moku,Kipahulu,2022-08,7.676953327262664
Maui,moku,Kahikinui,2022-08,0.1839746762605264
Maui,moku,Kaupō,2022-08,1.4170361579711122
Ni'ihau,moku,Kona,2022-09,
Kauaʻi,moku,Koʻolau,2022-09,1.650438968072029
Kauaʻi,moku,Halele'a,2022-09,4.313440797788011
Kauaʻi,moku,Nāpali,2022-09,1.695185733619235
Kauaʻi,moku,Kona,2022-09,1.779741754872854
Kauaʻi,moku,Puna,2022-09,3.0680112495106817
Moloka'i,moku,Kona,2022-09,1.6453078458053652
Moloka'i,moku,Koʻolau,2022-09,4.769476939717013
Oʻahu,moku,Koʻolauloa,2022-09,5.197505962986379
Oʻahu,moku,Waialua,2022-09,3.900972134100048
Oʻahu,moku,Waiʻanae,2022-09,2.4127630099933888
Oʻahu,moku,Ko'olaupoko,2022-09,3.6996269948060294
Oʻahu,moku,ʻEwa,2022-09,3.066726213071333
Oʻahu,moku,Kona,2022-09,3.9502964128906144
Lana'i,moku,Lāhainā,2022-09,1.158223969382183
Hawaiʻi,moku,Hilo,2022-09,5.582368001297829
Hawaiʻi,moku,Puna,2022-09,5.669220846850197
Hawaiʻi,moku,Hāmākua,2022-09,1.287358972852274
Hawaiʻi,moku,Kohala,2022-09,1.5032542139693457
Hawaiʻi,moku,Kona,2022-09,2.441557474943653
Hawaiʻi,moku,Kaʻū,2022-09,2.4078077596062353
Kahoʻolawe,moku,Honuaʻula,2022-09,0.9183355664093357
Maui,moku,Kāʻanapali,2022-09,4.472732379856497
Maui,moku,Pūʻali Komohana,2022-09,2.3056735709825587
Maui,moku,Hāmākualoa,2022-09,5.828239101790705
Maui,moku,Hāmākuapoko,2022-09,2.1595338801576074
Maui,moku,Lāhainā,2022-09,1.9199236626978353
Maui,moku,Koʻolau,2022-09,11.523008506005798
Maui,moku,Kula,2022-09,1.12515258654819
Maui,moku,Hāna,2022-09,10.526930879782403
Maui,moku,Kipahulu,2022-09,10.473026111691397
Maui,moku,Kahikinui,2022-09,1.148588557140285
Maui,moku,Kaupō,2022-09,2.5714521193753237
Ni'ihau,moku,Kona,2022-10,
Kauaʻi,moku,Koʻolau,2022-10,5.235524851323965
Kauaʻi,moku,Halele'a,2022-10,11.390557424315235
Kauaʻi,moku,Nāpali,2022-10,6.081988188976378
Kauaʻi,moku,Kona,2022-10,4.094355879695366
Kauaʻi,moku,Puna,2022-10,6.453583736018328
Moloka'i,moku,Kona,2022-10,2.5292853853621304
Moloka'i,moku,Koʻolau,2022-10,6.137084685728767
Oʻahu,moku,Koʻolauloa,2022-10,7.145868297028565
Oʻahu,moku,Waialua,2022-10,5.206695800884267
Oʻahu,moku,Waiʻanae,2022-10,2.7994959280855
Oʻahu,moku,Ko'olaupoko,2022-10,6.873280673776538
Oʻahu,moku,ʻEwa,2022-10,3.3063066084050297
Oʻahu,moku,Kona,2022-10,4.646201385296465
Lana'i,moku,Lāhainā,2022-10,1.4899133833103078
Hawaiʻi,moku,Hilo,2022-10,7.445507224427639
Hawaiʻi,moku,Puna,2022-10,6.050379459672841
Hawaiʻi,moku,Hāmākua,2022-10,2.5316930862132137
Hawaiʻi,moku,Kohala,2022-10,1.8870916512502929
Hawaiʻi,moku,Kona,2022-10,2.7608797100228375
Hawaiʻi,moku,Kaʻū,2022-10,2.9438665829226736
Kahoʻolawe,moku,Honuaʻula,2022-10,1.3839309224320702
Maui,moku,Kāʻanapali,2022-10,5.891746779907102
Maui,moku,Pūʻali Komohana,2022-10,4.463912414803996
Maui,moku,Hāmākualoa,2022-10,7.125833439166879
Maui,moku,Hāmākuapoko,2022-10,2.7061441790339265
Maui,moku,Lāhainā,2022-10,2.575683786134701
Maui,moku,Koʻolau,2022-10,14.179351144267812
Maui,moku,Kula,2022-10,1.6193790414815468
Maui,moku,Hāna,2022-10,12.558205128728725
Maui,moku,Kipahulu,2022-10,14.69434205768922
Maui,moku,Kahikinui,2022-10,2.7556290426180237
Maui,moku,Kaupō,2022-10,4.126056952397996
Ni'ihau,moku,Kona,2022-11,
Kauaʻi,moku,Koʻolau,2022-11,1.9958283868590796
Kauaʻi,moku,Halele'a,2022-11,8.067560076734761
Kauaʻi,moku,Nāpali,2022-11,5.007569952193476
Kauaʻi,moku,Kona,2022-11,3.111784198722086
Kauaʻi,moku,Puna,2022-11,4.670939780143619
Moloka'i,moku,Kona,2022-11,2.5496471627822075
Moloka'i,moku,Koʻolau,2022-11,6.0415870911604586
Oʻahu,moku,Koʻolauloa,2022-11,3.2563046008391288
Oʻahu,moku,Waialua,2022-11,2.669998583200765
Oʻahu,moku,Waiʻanae,2022-11,1.3606375934305623
Oʻahu,moku,Ko'olaupoko,2022-11,2.178418510581747
Oʻahu,moku,ʻEwa,2022-11,2.0992715395577575
Oʻahu,moku,Kona,2022-11,3.3351287781108083
Lana'i,moku,Lāhainā,2022-11,0.47879393510165263
Hawaiʻi,moku,Hilo,2022-11,10.09982044366019
Hawaiʻi,moku,Puna,2022-11,11.02234605765617
Hawaiʻi,moku,Hāmākua,2022-11,2.9053092573261527
Hawaiʻi,moku,Kohala,2022-11,1.813206512827327
Hawaiʻi,moku,Kona,2022-11,1.3598057985332659
Hawaiʻi,moku,Kaʻū,2022-11,2.274429344626244
Kahoʻolawe,moku,Honuaʻula,2022-11,0.5177266763125148
Maui,moku,Kāʻanapali,2022-11,5.043818792209123
Maui,moku,Pūʻali Komohana,2022-11,3.032325864130895
Maui,moku,Hāmākualoa,2022-11,9.267209526606553
Maui,moku,Hāmākuapoko,2022-11,4.586859046552501
Maui,moku,Lāhainā,2022-11,2.429430213580404
Maui,moku,Koʻolau,2022-11,16.71551554493689
Maui,moku,Kula,2022-11,1.8848521422601505
Maui,moku,Hāna,2022-11,13.170169405691508
Maui,moku,Kipahulu,2022-11,12.728448006499187
Maui,moku,Kahikinui,2022-11,1.382659630390446
Maui,moku,Kaupō,2022-11,3.7804184576922264
Ni'ihau,moku,Kona,2022-12,
Kauaʻi,moku,Koʻolau,2022-12,8.672102300503576
Kauaʻi,moku,Halele'a,2022-12,11.183628025593391
Kauaʻi,moku,Nāpali,2022-12,7.269114700506187
Kauaʻi,moku,Kona,2022-12,6.659167258293533
Kauaʻi,moku,Puna,2022-12,8.030812621527444
Moloka'i,moku,Kona,2022-12,5.119378666312654
Moloka'i,moku,Koʻolau,2022-12,8.970858129837415
Oʻahu,moku,Koʻolauloa,2022-12,7.2142285476176795
Oʻahu,moku,Waialua,2022-12,6.829470887085722
Oʻahu,moku,Waiʻanae,2022-12,5.628739539587372
Oʻahu,moku,Ko'olaupoko,2022-12,4.059280762373058
Oʻahu,moku,ʻEwa,2022-12,5.0086668780259185
Oʻahu,moku,Kona,2022-12,4.383018777798863
Lana'i,moku,Lāhainā,2022-12,3.140305015878888
Hawaiʻi,moku,Hilo,2022-12,8.743573173857051
Hawaiʻi,moku,Puna,2022-12,5.428061491633613
Hawaiʻi,moku,Hāmākua,2022-12,5.340073140550144
Hawaiʻi,moku,Kohala,2022-12,8.32061251034856
Hawaiʻi,moku,Kona,2022-12,5.765908309940982
Hawaiʻi,moku,Kaʻū,2022-12,5.070676666062666
Kahoʻolawe,moku,Honuaʻula,2022-12,2.6771754114012314
Maui,moku,Kāʻanapali,2022-12,7.79849963702414
Maui,moku,Pūʻali Komohana,2022-12,4.982549040618915
Maui,moku,Hāmākualoa,2022-12,10.771582105664212
Maui,moku,Hāmākuapoko,2022-12,8.067322913956868
Maui,moku,Lāhainā,2022-12,5.429073999987877
Maui,moku,Koʻolau,2022-12,12.152030189193349
Maui,moku,Kula,2022-12,4.310897841244007
Maui,moku,Hāna,2022-12,11.849768333224427
Maui,moku,Kipahulu,2022-12,13.481654636920386
Maui,moku,Kahikinui,2022-12,3.552346979982549
Maui,moku,Kaupō,2022-12,6.377342581699115
Ni'ihau,moku,Kona,2023-01,
Kauaʻi,moku,Koʻolau,2023-01,7.451454100278604
Kauaʻi,moku,Halele'a,2023-01,14.399817953588334
Kauaʻi,moku,Nāpali,2023-01,13.076747926040497
Kauaʻi,moku,Kona,2023-01,6.8522089195817735
Kauaʻi,moku,Puna,2023-01,6.886715566422168
Moloka'i,moku,Kona,2023-01,8.133227682682973
Moloka'i,moku,Koʻolau,2023-01,16.903078896668916
Oʻahu,moku,Koʻolauloa,2023-01,6.085016380251739
Oʻahu,moku,Waialua,2023-01,5.978289284223786
Oʻahu,moku,Waiʻanae,2023-01,4.419359564261896
Oʻahu,moku,Ko'olaupoko,2023-01,6.753201241458743
Oʻahu,moku,ʻEwa,2023-01,4.156651070085739
Oʻahu,moku,Kona,2023-01,5.4897851770158805
Lana'i,moku,Lāhainā,2023-01,4.5047583188007545
Hawaiʻi,moku,Hilo,2023-01,1.949387506187997
Hawaiʻi,moku,Puna,2023-01,3.054220723712741
Hawaiʻi,moku,Hāmākua,2023-01,1.1913780737350763
Hawaiʻi,moku,Kohala,2023-01,1.57401062096695
Hawaiʻi,moku,Kona,2023-01,1.2460124065731035
Hawaiʻi,moku,Kaʻū,2023-01,2.4897335737611197
Kahoʻolawe,moku,Honuaʻula,2023-01,3.8093726777309884
Maui,moku,Kāʻanapali,2023-01,11.26826175228479
Maui,moku,Pūʻali Komohana,2023-01,8.724097239861146
Maui,moku,Hāmākualoa,2023-01,16.959540497205996
Maui,moku,Hāmākuapoko,2023-01,12.745355139682882
Maui,moku,Lāhainā,2023-01,7.600711082268008
Maui,moku,Koʻolau,2023-01,24.514845143515988
Maui,moku,Kula,2023-01,7.2234533772489335
Maui,moku,Hāna,2023-01,18.339510007923025
Maui,moku,Kipahulu,2023-01,20.374787135983006
Maui,moku,Kahikinui,2023-01,5.88944792294268
Maui,moku,Kaupō,2023-01,9.752708907701795
Ni'ihau,moku,Kona,2023-02,
Kauaʻi,moku,Koʻolau,2023-02,14.667598413331245
Kauaʻi,moku,Halele'a,2023-02,27.544908565309683
Kauaʻi,moku,Nāpali,2023-02,17.961016591676042
Kauaʻi,moku,Kona,2023-02,16.000774493352267
Kauaʻi,moku,Puna,2023-02,17.47745284895623
Moloka'i,moku,Kona,2023-02,4.823129195257337
Moloka'i,moku,Koʻolau,2023-02,11.004884926830904
Oʻahu,moku,Koʻolauloa,2023-02,10.88152911086844
Oʻahu,moku,Waialua,2023-02,11.3648290754923
Oʻahu,moku,Waiʻanae,2023-02,9.444017998191633
Oʻahu,moku,Ko'olaupoko,2023-02,7.611898097389726
Oʻahu,moku,ʻEwa,2023-02,9.85659822585468
Oʻahu,moku,Kona,2023-02,8.393263901706081
Lana'i,moku,Lāhainā,2023-02,2.404348418276575
Hawaiʻi,moku,Hilo,2023-02,35.572595547121345
Hawaiʻi,moku,Puna,2023-02,31.038644816965988
Hawaiʻi,moku,Hāmākua,2023-02,8.049298666463882
Hawaiʻi,moku,Kohala,2023-02,5.538497866741205
Hawaiʻi,moku,Kona,2023-02,4.2318912328551415
Hawaiʻi,moku,Kaʻū,2023-02,13.874387803077024
Kahoʻolawe,moku,Honuaʻula,2023-02,2.189387072141744
Maui,moku,Kāʻanapali,2023-02,7.4798650061148635
Maui,moku,Pūʻali Komohana,2023-02,3.6258450147108627
Maui,moku,Hāmākualoa,2023-02,10.348852830518162
Maui,moku,Hāmākuapoko,2023-02,6.304438214990451
Maui,moku,Lāhainā,2023-02,5.83966959744928
Maui,moku,Koʻolau,2023-02,21.778263578955865
Maui,moku,Kula,2023-02,3.016130872520125
Maui,moku,Hāna,2023-02,14.332386943754697
Maui,moku,Kipahulu,2023-02,19.15524510329066
Maui,moku,Kahikinui,2023-02,3.797356575789999
Maui,moku,Kaupō,2023-02,7.236501086132235
Ni'ihau,moku,Kona,2023-03,
Kauaʻi,moku,Koʻolau,2023-03,8.381483218474273
Kauaʻi,moku,Halele'a,2023-03,11.506877466542054
Kauaʻi,moku,Nāpali,2023-03,9.062260967379078
Kauaʻi,moku,Kona,2023-03,11.082012391893638
Kauaʻi,moku,Puna,2023-03,9.984989154778637
Moloka'i,moku,Kona,2023-03,4.506163761273783
Moloka'i,moku,Koʻolau,2023-03,10.176548158941088
Oʻahu,moku,Koʻolauloa,2023-03,5.73066160411518
Oʻahu,moku,Waialua,2023-03,4.999348387851871
Oʻahu,moku,Waiʻanae,2023-03,3.5732234033131425
Oʻahu,moku,Ko'olaupoko,2023-03,5.325907837469684
Oʻahu,moku,ʻEwa,2023-03,4.133324788835142
Oʻahu,moku,Kona,2023-03,4.902773030001327
Lana'i,moku,Lāhainā,2023-03,1.9022454407964104
Hawaiʻi,moku,Hilo,2023-03,14.848608647215583
Hawaiʻi,moku,Puna,2023-03,12.296531414149815
Hawaiʻi,moku,Hāmākua,2023-03,6.170088418491148
Hawaiʻi,moku,Kohala,2023-03,5.237043691255394
Hawaiʻi,moku,Kona,2023-03,2.608276037471528
Hawaiʻi,moku,Kaʻū,2023-03,5.946280113313002
Kahoʻolawe,moku,Honuaʻula,2023-03,1.911215663332677
Maui,moku,Kāʻanapali,2023-03,7.763003120688722
Maui,moku,Pūʻali Komohana,2023-03,4.206004995343324
Maui,moku,Hāmākualoa,2023-03,10.075649487236475
Maui,moku,Hāmākuapoko,2023-03,7.637726869682184
Maui,moku,Lāhainā,2023-03,5.144472978154001
Maui,moku,Koʻolau,2023-03,19.603796796907915
Maui,moku,Kula,2023-03,4.226197185809176
Maui,moku,Hāna,2023-03,18.808650543584804
Maui,moku,Kipahulu,2023-03,21.790818279411504
Maui,moku,Kahikinui,2023-03,2.6372821033213527
Maui,moku,Kaupō,2023-03,4.883091840187956
Ni'ihau,moku,Kona,2023-04,
Kauaʻi,moku,Koʻolau,2023-04,10.380277821284999
Kauaʻi,moku,Halele'a,2023-04,14.88697892821062
Kauaʻi,moku,Nāpali,2023-04,10.236088652980877
Kauaʻi,moku,Kona,2023-04,7.923992351878146
Kauaʻi,moku,Puna,2023-04,11.914108574142169
Moloka'i,moku,Kona,2023-04,4.827222293670088
Moloka'i,moku,Koʻolau,2023-04,11.977737412940517
Oʻahu,moku,Koʻolauloa,2023-04,14.103126616472213
Oʻahu,moku,Waialua,2023-04,9.120173450106337
Oʻahu,moku,Waiʻanae,2023-04,5.138931297513393
Oʻahu,moku,Ko'olaupoko,2023-04,12.501514446770104
Oʻahu,moku,ʻEwa,2023-04,7.026409921726389
Oʻahu,moku,Kona,2023-04,8.481278741197297
Lana'i,moku,Lāhainā,2023-04,3.2415230945334854
Hawaiʻi,moku,Hilo,2023-04,10.247651255937715
Hawaiʻi,moku,Puna,2023-04,10.498237349767843
Hawaiʻi,moku,Hāmākua,2023-04,4.165019045578038
Hawaiʻi,moku,Kohala,2023-04,4.419980687131079
Hawaiʻi,moku,Kona,2023-04,5.233776412659668
Hawaiʻi,moku,Kaʻū,2023-04,6.401994097807031
Kahoʻolawe,moku,Honuaʻula,2023-04,2.01828826465431
Maui,moku,Kāʻanapali,2023-04,12.492470321828554
Maui,moku,Pūʻali Komohana,2023-04,5.97328827470155
Maui,moku,Hāmākualoa,2023-04,17.041054816484635
Maui,moku,Hāmākuapoko,2023-04,7.860007903360892
Maui,moku,Lāhainā,2023-04,5.7767274796481844
Maui,moku,Koʻolau,2023-04,22.92800296190147
Maui,moku,Kula,2023-04,3.976543598513175
Maui,moku,Hāna,2023-04,18.171445666024113
Maui,moku,Kipahulu,2023-04,21.20342937043584
Maui,moku,Kahikinui,2023-04,4.3437727775988755
Maui,moku,Kaupō,2023-04,6.917192272869019
Ni'ihau,moku,Kona,2023-05,
Kauaʻi,moku,Koʻolau,2023-05,12.72775732938446
Kauaʻi,moku,Halele'a,2023-05,14.720838520245039
Kauaʻi,moku,Nāpali,2023-05,7.333366141732284
Kauaʻi,moku,Kona,2023-05,5.0308203982186654
Kauaʻi,moku,Puna,2023-05,11.457206296645682
Moloka'i,moku,Kona,2023-05,2.4591094645835234
Moloka'i,moku,Koʻolau,2023-05,6.069901803048992
Oʻahu,moku,Koʻolauloa,2023-05,6.17270389102822
Oʻahu,moku,Waialua,2023-05,5.180084615254309
Oʻahu,moku,Waiʻanae,2023-05,3.429748661746866
Oʻahu,moku,Ko'olaupoko,2023-05,3.7313130558047334
Oʻahu,moku,ʻEwa,2023-05,3.998265497793452
Oʻahu,moku,Kona,2023-05,4.317817771385791
Lana'i,moku,Lāhainā,2023-05,1.4089610967253257
Hawaiʻi,moku,Hilo,2023-05,10.720300376224833
Hawaiʻi,moku,Puna,2023-05,9.232193342225406
Hawaiʻi,moku,Hāmākua,2023-05,2.9839899621853676
Hawaiʻi,moku,Kohala,2023-05,3.1712988370951063
Hawaiʻi,moku,Kona,2023-05,3.9510897671767653
Hawaiʻi,moku,Kaʻū,2023-05,4.807727021247654
Kahoʻolawe,moku,Honuaʻula,2023-05,0.4785809388159525
Maui,moku,Kāʻanapali,2023-05,3.944095834287212
Maui,moku,Pūʻali Komohana,2023-05,1.9174524807382949
Maui,moku,Hāmākualoa,2023-05,3.967837433721743
Maui,moku,Hāmākuapoko,2023-05,1.6896992995234983
Maui,moku,Lāhainā,2023-05,2.0621849863310966
Maui,moku,Koʻolau,2023-05,8.612819684787079
Maui,moku,Kula,2023-05,0.6698125041239608
Maui,moku,Hāna,2023-05,5.999549224850525
Maui,moku,Kipahulu,2023-05,5.716399707849019
Maui,moku,Kahikinui,2023-05,0.524198202820397
Maui,moku,Kaupō,2023-05,1.2777834131838381
Ni'ihau,moku,Kona,2023-06,
Kauaʻi,moku,Koʻolau,2023-06,5.295588916693958
Kauaʻi,moku,Halele'a,2023-06,11.51981794412892
Kauaʻi,moku,Nāpali,2023-06,6.011097440944882
Kauaʻi,moku,Kona,2023-06,3.5655007583580742
Kauaʻi,moku,Puna,2023-06,7.790740170314898
Moloka'i,moku,Kona,2023-06,3.1177529392730023
Moloka'i,moku,Koʻolau,2023-06,8.326355337785214
Oʻahu,moku,Koʻolauloa,2023-06,4.186183832404161
Oʻahu,moku,Waialua,2023-06,3.197754373212639
Oʻahu,moku,Waiʻanae,2023-06,1.5752211928011355
Oʻahu,moku,Ko'olaupoko,2023-06,2.306310702459661
Oʻahu,moku,ʻEwa,2023-06,2.3280266211926177
Oʻahu,moku,Kona,2023-06,3.2672648648367617
Lana'i,moku,Lāhainā,2023-06,0.4339605246229708
Hawaiʻi,moku,Hilo,2023-06,5.5738594211026
Hawaiʻi,moku,Puna,2023-06,5.589499158917633
Hawaiʻi,moku,Hāmākua,2023-06,0.9252469703359073
Hawaiʻi,moku,Kohala,2023-06,1.9079854113627748
Hawaiʻi,moku,Kona,2023-06,2.5356698445373684
Hawaiʻi,moku,Kaʻū,2023-06,2.189165077789331
Kahoʻolawe,moku,Honuaʻula,2023-06,0.8428381284632894
Maui,moku,Kāʻanapali,2023-06,2.6744173842091947
Maui,moku,Pūʻali Komohana,2023-06,1.0547918452607739
Maui,moku,Hāmākualoa,2023-06,2.3721469591376687
Maui,moku,Hāmākuapoko,2023-06,0.4972711743053926
Maui,moku,Lāhainā,2023-06,1.2577845361437932
Maui,moku,Koʻolau,2023-06,8.360638625314419
Maui,moku,Kula,2023-06,0.38944906977191746
Maui,moku,Hāna,2023-06,6.637394785098181
Maui,moku,Kipahulu,2023-06,4.857498978922278
Maui,moku,Kahikinui,2023-06,0.1825815941202848
Maui,moku,Kaupō,2023-06,0.5115476714379116
Ni'ihau,moku,Kona,2023-07,
Kauaʻi,moku,Koʻolau,2023-07,4.0370657040101
Kauaʻi,moku,Halele'a,2023-07,8.793591933201405
Kauaʻi,moku,Nāpali,2023-07,3.4898263937710916
Kauaʻi,moku,Kona,2023-07,2.7992063460049055
Kauaʻi,moku,Puna,2023-07,5.645335592219677
Moloka'i,moku,Kona,2023-07,1.2720196559992698
Moloka'i,moku,Koʻolau,2023-07,4.927778823257599
Oʻahu,moku,Koʻolauloa,2023-07,3.8785605494568656
Oʻahu,moku,Waialua,2023-07,3.335492380084115
Oʻahu,moku,Waiʻanae,2023-07,1.503079456140929
Oʻahu,moku,Ko'olaupoko,2023-07,2.3005790959278825
Oʻahu,moku,ʻEwa,2023-07,2.1855022706981857
Oʻahu,moku,Kona,2023-07,3.350516854137043
Lana'i,moku,Lāhainā,2023-07,0.46592212361877583
Hawaiʻi,moku,Hilo,2023-07,10.291243455275165
Hawaiʻi,moku,Puna,2023-07,9.150346194713514
Hawaiʻi,moku,Hāmākua,2023-07,3.3069725480978622
Hawaiʻi,moku,Kohala,2023-07,2.8616374699875085
Hawaiʻi,moku,Kona,2023-07,2.0440640622557518
Hawaiʻi,moku,Kaʻū,2023-07,3.5643724622716704
Kahoʻolawe,moku,Honuaʻula,2023-07,0.3347439542987211
Maui,moku,Kāʻanapali,2023-07,4.743574404779835
Maui,moku,Pūʻali Komohana,2023-07,2.671607439569046
Maui,moku,Hāmākualoa,2023-07,5.842002754318009
Maui,moku,Hāmākuapoko,2023-07,2.262970305490873
Maui,moku,Lāhainā,2023-07,2.2419992116134155
Maui,moku,Koʻolau,2023-07,13.974898894206632
Maui,moku,Kula,2023-07,0.6761466501066732
Maui,moku,Hāna,2023-07,9.41296874489496
Maui,moku,Kipahulu,2023-07,9.860388545181852
Maui,moku,Kahikinui,2023-07,0.22782620362026398
Maui,moku,Kaupō,2023-07,1.7128619850173994
Ni'ihau,moku,Kona,2023-08,
Kauaʻi,moku,Koʻolau,2023-08,1.9828539035468669
Kauaʻi,moku,Halele'a,2023-08,4.832584344859944
Kauaʻi,moku,Nāpali,2023-08,2.0319062412120363
Kauaʻi,moku,Kona,2023-08,1.6450420323996386
Kauaʻi,moku,Puna,2023-08,2.97857547375649
Moloka'i,moku,Kona,2023-08,0.6273390893231998
Moloka'i,moku,Koʻolau,2023-08,1.5603159434844662
Oʻahu,moku,Koʻolauloa,2023-08,2.875823862003563
Oʻahu,moku,Waialua,2023-08,1.4520370627749863
Oʻahu,moku,Waiʻanae,2023-08,0.5969916691296566
Oʻahu,moku,Ko'olaupoko,2023-08,1.4612623827480427
Oʻahu,moku,ʻEwa,2023-08,1.4674261108554538
Oʻahu,moku,Kona,2023-08,1.9301318390726911
Lana'i,moku,Lāhainā,2023-08,0.19905598589710682
Hawaiʻi,moku,Hilo,2023-08,7.335387151009766
Hawaiʻi,moku,Puna,2023-08,5.896653944842272
Hawaiʻi,moku,Hāmākua,2023-08,1.9823949382314918
Hawaiʻi,moku,Kohala,2023-08,1.838466748847827
Hawaiʻi,moku,Kona,2023-08,1.5288854984102995
Hawaiʻi,moku,Kaʻū,2023-08,2.4484170161219834
Kahoʻolawe,moku,Honuaʻula,2023-08,0.18633485028496252
Maui,moku,Kāʻanapali,2023-08,1.7837533661869163
Maui,moku,Pūʻali Komohana,2023-08,1.0138321962841843
Maui,moku,Hāmākualoa,2023-08,2.3291444746951995
Maui,moku,Hāmākuapoko,2023-08,0.8484227431602024
Maui,moku,Lāhainā,2023-08,1.0562077535036039
Maui,moku,Koʻolau,2023-08,5.415244899297874
