timestamp,WDuv_1_Avg_value,WS_1_Avg_value
2026-03-16 21:55:00,121.8,1.265
2026-03-16 22:00:00,125.5,0.799
2026-03-16 22:05:00,73.41,0.5
2026-03-16 22:10:00,92.2,0.43
2026-03-16 22:15:00,62,0.883
2026-03-16 22:20:00,86.5,0.927
2026-03-16 22:25:00,77.29,0.966
2026-03-16 22:30:00,83.1,0.294
2026-03-16 22:35:00,104.5,0.603
2026-03-16 22:40:00,107.9,1.185
2026-03-16 22:45:00,102.3,1.289
2026-03-16 22:50:00,115.2,1.121
2026-03-16 22:55:00,124.2,1.815
2026-03-16 23:00:00,133.9,1.388
2026-03-16 23:05:00,102.9,1.235
2026-03-16 23:10:00,128.4,0.714
2026-03-16 23:15:00,111.7,0.962
2026-03-16 23:20:00,122.2,0.823
2026-03-16 23:25:00,115.1,0.362
2026-03-16 23:30:00,112.5,1.02
2026-03-16 23:35:00,120.9,1.326
2026-03-16 23:40:00,154.1,1.153
2026-03-16 23:45:00,158.6,1.965
2026-03-16 23:50:00,158.5,1.63
2026-03-16 23:55:00,160,1.655
2026-03-17 00:00:00,176.2,1.495
