timestamp,WDuv_1_Avg_value,WG_1_Max_value,WS_1_Avg_value,WS_1_Max_value
2026-03-10 00:00:00,104.4,2.999,1.975,3.165
2026-03-10 00:05:00,86.4,3.443,2.284,3.499
2026-03-10 00:10:00,81.5,3.443,2.407,3.499
2026-03-10 00:15:00,90.9,3.054,1.92,3.165
2026-03-10 00:20:00,94.5,3.276,1.997,3.332
2026-03-10 00:25:00,91.8,3.054,1.792,3.165
2026-03-10 00:30:00,92.8,3.388,2.026,3.499
2026-03-10 00:35:00,94.3,4.276,2.058,4.332
2026-03-10 00:40:00,155.5,3.221,1.008,3.332
2026-03-10 00:45:00,120.3,2.832,1.486,2.999
2026-03-10 00:50:00,123.7,1.444,0.679,1.499
2026-03-10 00:55:00,121.2,2.332,1.208,2.499
2026-03-10 01:00:00,93.3,3.332,2.176,3.499
2026-03-10 01:05:00,91.3,3.276,1.996,3.332
2026-03-10 01:10:00,89.4,3.776,2.197,3.998
2026-03-10 01:15:00,83.4,3.054,2.058,3.165
2026-03-10 01:20:00,88.7,3.665,2.226,3.832
2026-03-10 01:25:00,90.6,3.998,2.516,4.165
2026-03-10 01:30:00,91.1,3.276,2.229,3.332
2026-03-10 01:35:00,93.2,4.054,2.367,4.332
2026-03-10 01:40:00,81.2,4.054,2.482,4.165
2026-03-10 01:45:00,86.7,3.998,2.316,3.998
2026-03-10 01:50:00,85.6,3.11,2.276,3.332
2026-03-10 01:55:00,84.2,3.943,2.513,4.165
2026-03-10 02:00:00,83.5,3.443,2.445,3.665
2026-03-10 02:05:00,88.7,3.554,2.339,3.832
2026-03-10 02:10:00,90.7,4.109,2.441,4.332
2026-03-10 02:15:00,87.2,4.276,2.633,4.332
2026-03-10 02:20:00,83.6,4.276,2.759,4.665
2026-03-10 02:25:00,80.9,4.387,2.892,4.665
2026-03-10 02:30:00,82.7,3.721,2.604,3.998
2026-03-10 02:35:00,79.99,5.054,3.127,5.165
2026-03-10 02:40:00,75.55,4.387,2.872,4.498
2026-03-10 02:45:00,78.83,4.165,2.807,4.165
2026-03-10 02:50:00,79.76,4.609,3.069,4.665
2026-03-10 02:55:00,78.45,4.387,3.186,4.665
2026-03-10 03:00:00,78.59,4.054,3.047,4.165
2026-03-10 03:05:00,75.12,4.72,3.202,4.831
2026-03-10 03:10:00,75.54,4.221,3.075,4.332
2026-03-10 03:15:00,74.72,4.276,3.077,4.498
2026-03-10 03:20:00,80.2,3.665,2.487,3.665
2026-03-10 03:25:00,84.8,3.721,2.19,3.832
2026-03-10 03:30:00,97.5,3.665,2.486,3.665
2026-03-10 03:35:00,88.1,3.665,2.437,3.832
2026-03-10 03:40:00,94.1,3.776,2.475,3.998
2026-03-10 03:45:00,94.3,3.61,2.329,3.832
2026-03-10 03:50:00,87.1,3.887,2.563,4.165
2026-03-10 03:55:00,83.1,3.832,2.671,4.165
2026-03-10 04:00:00,82.1,4.498,2.83,4.665
2026-03-10 04:05:00,85.2,3.776,2.389,3.832
2026-03-10 04:10:00,84.4,3.443,2.363,3.499
2026-03-10 04:15:00,87.4,3.499,2.324,3.665
2026-03-10 04:20:00,87.8,3.665,2.61,3.832
2026-03-10 04:25:00,84.3,4.332,2.65,4.665
2026-03-10 04:30:00,88.5,3.554,2.304,3.665
2026-03-10 04:35:00,91.7,3.11,2.178,3.165
2026-03-10 04:40:00,89.8,3.443,2.267,3.499
2026-03-10 04:45:00,95.1,3.11,2.291,3.332
2026-03-10 04:50:00,90.5,3.61,2.649,3.832
2026-03-10 04:55:00,88.2,3.554,1.954,3.665
2026-03-10 05:00:00,87.1,3.554,2.114,3.665
2026-03-10 05:05:00,96.5,3.665,2.44,3.832
2026-03-10 05:10:00,93.3,3.499,2.372,3.499
2026-03-10 05:15:00,82.6,3.665,2.529,3.832
2026-03-10 05:20:00,85,3.721,2.491,3.832
2026-03-10 05:25:00,85.4,3.721,2.324,3.832
2026-03-10 05:30:00,82.7,3.554,2.644,3.832
2026-03-10 05:35:00,87.2,3.554,2.275,3.665
2026-03-10 05:40:00,88.4,3.665,2.372,3.665
2026-03-10 05:45:00,97.6,3.499,2.187,3.665
2026-03-10 05:50:00,95.5,2.499,1.44,2.499
2026-03-10 05:55:00,103,1.777,0.965,1.833
2026-03-10 06:00:00,109.4,1.666,1.056,1.666
2026-03-10 06:05:00,89.8,2.999,1.784,2.999
2026-03-10 06:10:00,85.2,4.109,2.478,4.332
2026-03-10 06:15:00,82.3,3.832,2.782,3.998
2026-03-10 06:20:00,75.46,3.776,2.819,3.832
2026-03-10 06:25:00,73.54,4.443,2.678,4.665
2026-03-10 06:30:00,79.42,3.887,2.83,4.165
2026-03-10 06:35:00,75.86,4.443,2.838,4.498
2026-03-10 06:40:00,80.3,3.499,2.329,3.665
2026-03-10 06:45:00,123.2,3.165,1.276,3.332
2026-03-10 06:50:00,146.1,1.833,1.181,1.833
2026-03-10 06:55:00,114.7,1.833,1.416,1.999
2026-03-10 07:00:00,109.3,2.166,1.464,2.166
2026-03-10 07:05:00,86.1,2.943,1.82,2.999
2026-03-10 07:10:00,78.76,2.555,1.544,2.666
2026-03-10 07:15:00,96.6,2.555,1.819,2.666
2026-03-10 07:20:00,82.5,3.388,2.278,3.499
2026-03-10 07:25:00,81.6,3.776,2.587,3.832
2026-03-10 07:30:00,79.88,3.61,2.321,3.665
2026-03-10 07:35:00,85,3.554,2.226,3.665
2026-03-10 07:40:00,75.76,3.388,2.561,3.499
2026-03-10 07:45:00,80.7,3.388,2.221,3.499
2026-03-10 07:50:00,83.8,2.61,1.748,2.832
2026-03-10 07:55:00,94.5,2.666,1.595,2.832
2026-03-10 08:00:00,87.1,2.443,1.482,2.666
2026-03-10 08:05:00,84.2,2.443,1.148,2.499
2026-03-10 08:10:00,66.9,2.166,0.764,2.166
2026-03-10 08:15:00,37.35,0.889,0.123,1
2026-03-10 08:20:00,31.52,1.111,0.301,1.166
2026-03-10 08:25:00,60.46,1.166,0.339,1.166
2026-03-10 08:30:00,246,0.333,0.012,0.333
2026-03-10 08:35:00,285.1,1.444,0.644,1.499
2026-03-10 08:40:00,286.4,1.277,0.347,1.333
2026-03-10 08:45:00,246.2,1.499,0.39,1.666
2026-03-10 08:50:00,205.4,1.333,0.395,1.333
2026-03-10 08:55:00,244.2,2.277,0.969,2.332
2026-03-10 09:00:00,209.9,2.388,0.938,2.499
2026-03-10 09:05:00,259.5,2.332,1.396,2.499
2026-03-10 09:10:00,280.4,2.499,1.494,2.499
2026-03-10 09:15:00,285.6,2.166,0.95,2.332
2026-03-10 09:20:00,289.6,2.666,0.981,2.832
2026-03-10 09:25:00,249.6,2.555,1.241,2.666
2026-03-10 09:30:00,247.8,2.055,0.989,2.166
2026-03-10 09:35:00,271.9,2.166,1.387,2.166
2026-03-10 09:40:00,276.4,2.443,1.202,2.499
2026-03-10 09:45:00,273.4,1.333,0.398,1.333
2026-03-10 09:50:00,291.8,1.777,0.922,1.833
2026-03-10 09:55:00,356.8,1.722,0.535,1.666
2026-03-10 10:00:00,277.3,1.277,0.636,1.333
2026-03-10 10:05:00,244.7,3.665,1.647,3.832
2026-03-10 10:10:00,244.1,3.943,1.73,4.165
2026-03-10 10:15:00,254.6,4.221,2.66,4.665
2026-03-10 10:20:00,250.5,3.721,1.845,3.832
2026-03-10 10:25:00,260.7,3.721,2.392,3.832
2026-03-10 10:30:00,264.8,3.332,1.931,3.499
2026-03-10 10:35:00,275.1,2.666,0.972,2.666
2026-03-10 10:40:00,271.5,2.166,1.081,2.166
2026-03-10 10:45:00,269.3,2.443,1.294,2.499
2026-03-10 10:50:00,256.7,2.832,1.355,2.832
2026-03-10 10:55:00,257.3,2.777,1.418,2.832
