timestamp,WDuv_1_Avg_value,WS_1_Avg_value
2026-03-10 16:45:00,122.6,4.113
2026-03-10 16:50:00,114.9,3.924
2026-03-10 16:55:00,124.8,4.482
2026-03-10 17:00:00,122.5,4.42
2026-03-10 17:05:00,115.5,3.154
2026-03-10 17:10:00,117.1,3.609
2026-03-10 17:15:00,109.5,3.298
2026-03-10 17:20:00,111.6,3.669
2026-03-10 17:25:00,107.7,3.107
2026-03-10 17:30:00,121.3,3.376
2026-03-10 17:35:00,108.7,2.547
2026-03-10 17:40:00,114.8,2.914
2026-03-10 17:45:00,119.4,2.377
2026-03-10 17:50:00,121.9,2.332
2026-03-10 17:55:00,130.6,2.743
2026-03-10 18:00:00,135.3,2.488
2026-03-10 18:05:00,129.7,2.782
2026-03-10 18:10:00,153.7,1.719
2026-03-10 18:15:00,147,2.341
2026-03-10 18:20:00,175.7,1.358
2026-03-10 18:25:00,150.9,1.46
2026-03-10 18:30:00,150.5,1.355
2026-03-10 18:35:00,129,1.769
2026-03-10 18:40:00,122,3.07
2026-03-10 18:45:00,124,3.219
2026-03-10 18:50:00,132.5,2.894
2026-03-10 18:55:00,132.9,2.596
2026-03-10 19:00:00,140.5,1.878
2026-03-10 19:05:00,124.9,1.502
2026-03-10 19:10:00,125.9,2.108
2026-03-10 19:15:00,145.5,2.012
2026-03-10 19:20:00,182.6,1.226
2026-03-10 19:25:00,205,0.665
2026-03-10 19:30:00,135.7,0.761
2026-03-10 19:35:00,158.3,0.673
2026-03-10 19:40:00,202.7,0.923
2026-03-10 19:45:00,177.7,0.974
2026-03-10 19:50:00,195.9,1.428
2026-03-10 19:55:00,209.1,1.017
2026-03-10 20:00:00,216.2,0.51
2026-03-10 20:05:00,215.2,0.62
2026-03-10 20:10:00,210.1,0.854
2026-03-10 20:15:00,190.6,1.885
2026-03-10 20:20:00,191.5,1.926
2026-03-10 20:25:00,206,0.804
2026-03-10 20:30:00,212,0.431
2026-03-10 20:35:00,206.3,1.14
2026-03-10 20:40:00,191.2,1.797
2026-03-10 20:45:00,163.8,1.546
2026-03-10 20:50:00,170.8,1.466
2026-03-10 20:55:00,180.1,1.263
2026-03-10 21:00:00,184.5,2.123
2026-03-10 21:05:00,181.7,2.821
2026-03-10 21:10:00,179.1,2.966
2026-03-10 21:15:00,179.5,3.297
2026-03-10 21:20:00,186,3.147
2026-03-10 21:25:00,193.9,3.038
2026-03-10 21:30:00,199.4,3.074
2026-03-10 21:35:00,195.2,4.056
2026-03-10 21:40:00,194.7,3.506
2026-03-10 21:45:00,194.1,3.419
2026-03-10 21:50:00,197.4,3.48
2026-03-10 21:55:00,199.5,2.975
2026-03-10 22:00:00,195.8,2.615
2026-03-10 22:05:00,201.9,2.04
2026-03-10 22:10:00,234.4,0.281
2026-03-10 22:15:00,189.1,2.417
2026-03-10 22:20:00,205.4,1.755
2026-03-10 22:25:00,197.9,2.143
2026-03-10 22:30:00,191.2,2.597
2026-03-10 22:35:00,192.3,1.807
2026-03-10 22:40:00,190,2.39
2026-03-10 22:45:00,184.3,2.636
2026-03-10 22:50:00,192.5,2.225
2026-03-10 22:55:00,202.5,2.092
2026-03-10 23:00:00,190.6,2.076
2026-03-10 23:05:00,178.8,3.018
2026-03-10 23:10:00,168,2.027
2026-03-10 23:15:00,158.6,2.217
2026-03-10 23:20:00,144.1,2.356
2026-03-10 23:25:00,175.1,2.591
2026-03-10 23:30:00,156,3.409
2026-03-10 23:35:00,152.5,3.087
2026-03-10 23:40:00,157.4,2.691
2026-03-10 23:45:00,151.7,3.109
2026-03-10 23:50:00,147.1,3.348
2026-03-10 23:55:00,174.9,2.943
2026-03-11 00:00:00,158.3,2.038
2026-03-11 00:05:00,151.9,1.731
2026-03-11 00:10:00,149.1,2.445
2026-03-11 00:15:00,142.2,3.729
2026-03-11 00:20:00,139.2,4.01
2026-03-11 00:25:00,143,3.788
2026-03-11 00:30:00,141,3.459
2026-03-11 00:35:00,144.1,3.125
2026-03-11 00:40:00,154.8,3.315
2026-03-11 00:45:00,164.2,2.506
2026-03-11 00:50:00,163.6,2.213
2026-03-11 00:55:00,143.8,2.288
2026-03-11 01:00:00,139,2.418
2026-03-11 01:05:00,135.4,2.26
2026-03-11 01:10:00,138.1,2.837
2026-03-11 01:15:00,155,1.929
2026-03-11 01:20:00,136.6,2.434
2026-03-11 01:25:00,129.5,2.85
2026-03-11 01:30:00,136.1,3.208
2026-03-11 01:35:00,135.6,2.782
2026-03-11 01:40:00,128.1,2.895
2026-03-11 01:45:00,179.5,1.473
2026-03-11 01:50:00,162.9,1.486
2026-03-11 01:55:00,170.5,1.394
2026-03-11 02:00:00,183.9,2.221
2026-03-11 02:05:00,157.6,1.479
2026-03-11 02:10:00,177.9,2.096
2026-03-11 02:15:00,178.8,1.756
2026-03-11 02:20:00,183.1,1.496
2026-03-11 02:25:00,169.1,0.766
2026-03-11 02:30:00,186.8,1.334
2026-03-11 02:35:00,193.1,2.089
2026-03-11 02:40:00,198.7,1.927
2026-03-11 02:45:00,194.9,2.048
2026-03-11 02:50:00,194.3,1.453
2026-03-11 02:55:00,204.9,1.111
2026-03-11 03:00:00,187.5,2.04
2026-03-11 03:05:00,209.6,0.816
2026-03-11 03:10:00,208.4,1.301
2026-03-11 03:15:00,159.5,0.693
2026-03-11 03:20:00,212.4,0.3
2026-03-11 03:25:00,214.4,1.124
2026-03-11 03:30:00,201.4,2.025
2026-03-11 03:35:00,208,1.415
2026-03-11 03:40:00,193.1,2.341
2026-03-11 03:45:00,192,2.004
2026-03-11 03:50:00,201.9,1.479
2026-03-11 03:55:00,209.2,1.1
2026-03-11 04:00:00,227.8,0.602
2026-03-11 04:05:00,195.5,2.327
2026-03-11 04:10:00,199.2,1.185
2026-03-11 04:15:00,195,1.988
2026-03-11 04:20:00,193.8,1.646
2026-03-11 04:25:00,296.9,0.556
2026-03-11 04:30:00,149.1,0.555
2026-03-11 04:35:00,192.7,2.098
2026-03-11 04:40:00,197.9,1.118
2026-03-11 04:45:00,241.9,0.359
2026-03-11 04:50:00,250.8,0.232
2026-03-11 04:55:00,251.7,0.204
2026-03-11 05:00:00,249.5,0.266
2026-03-11 05:05:00,255.9,0.059
2026-03-11 05:10:00,241.6,0.841
2026-03-11 05:15:00,235,0.825
2026-03-11 05:20:00,225.7,0.96
2026-03-11 05:25:00,215.1,1.078
2026-03-11 05:30:00,226.7,0.901
2026-03-11 05:35:00,230.4,0.66
2026-03-11 05:40:00,242.5,0.57
2026-03-11 05:45:00,232.6,0.574
2026-03-11 05:50:00,225.7,0.717
2026-03-11 05:55:00,220.8,0.632
2026-03-11 06:00:00,210.6,0.971
2026-03-11 06:05:00,211.8,0.929
2026-03-11 06:10:00,214.6,0.789
2026-03-11 06:15:00,218.3,0.766
2026-03-11 06:20:00,230.8,0.357
2026-03-11 06:25:00,234.5,0.355
2026-03-11 06:30:00,210.3,0.972
2026-03-11 06:35:00,208.4,0.785
2026-03-11 06:40:00,209.1,0.758
2026-03-11 06:45:00,203.1,1.244
2026-03-11 06:50:00,217.7,0.496
2026-03-11 06:55:00,203,0.872
2026-03-11 07:00:00,199.2,1.096
2026-03-11 07:05:00,241.4,0.041
2026-03-11 07:10:00,228.7,0.01
2026-03-11 07:15:00,0,0
2026-03-11 07:20:00,205,0.052
2026-03-11 07:25:00,214.8,0.016
2026-03-11 07:30:00,219.4,0.056
2026-03-11 07:35:00,210.8,0.027
2026-03-11 07:40:00,0,0
2026-03-11 07:45:00,0,0
2026-03-11 07:50:00,0,0
2026-03-11 07:55:00,0,0
2026-03-11 08:00:00,186,0.472
2026-03-11 08:05:00,195.7,0.009
2026-03-11 08:10:00,0,0
2026-03-11 08:15:00,211.5,0.138
2026-03-11 08:20:00,0,0
2026-03-11 08:25:00,288,0
2026-03-11 08:30:00,29.48,0.42
2026-03-11 08:35:00,352.9,0.648
2026-03-11 08:40:00,336.1,1.016
2026-03-11 08:45:00,339.6,0.658
2026-03-11 08:50:00,339.6,0.221
2026-03-11 08:55:00,11.76,0.163
2026-03-11 09:00:00,16.94,1.026
2026-03-11 09:05:00,25.52,0.931
2026-03-11 09:10:00,6.359,0.922
2026-03-11 09:15:00,17.62,0.514
2026-03-11 09:20:00,34.47,0.674
2026-03-11 09:25:00,51.31,0.645
2026-03-11 09:30:00,88.9,0.628
2026-03-11 09:35:00,57.07,0.486
2026-03-11 09:40:00,30.99,0.857
2026-03-11 09:45:00,45.56,0.937
2026-03-11 09:50:00,53.6,1.096
2026-03-11 09:55:00,39,0.695
2026-03-11 10:00:00,79.57,0.936
2026-03-11 10:05:00,75.5,0.971
2026-03-11 10:10:00,53.66,1.078
2026-03-11 10:15:00,29.7,1.175
2026-03-11 10:20:00,60.95,1.021
2026-03-11 10:25:00,70.04,0.641
2026-03-11 10:30:00,26.41,0.928
2026-03-11 10:35:00,39.53,0.854
2026-03-11 10:40:00,61.93,0.516
2026-03-11 10:45:00,37.25,0.697
2026-03-11 10:50:00,58.78,1.08
2026-03-11 10:55:00,51.22,1.125
2026-03-11 11:00:00,33.58,1.31
2026-03-11 11:05:00,31.49,1.476
2026-03-11 11:10:00,38.82,1.143
2026-03-11 11:15:00,39.32,1.765
2026-03-11 11:20:00,45.99,1.604
2026-03-11 11:25:00,86.2,1.467
2026-03-11 11:30:00,54.87,1.19
2026-03-11 11:35:00,41.32,1.241
2026-03-11 11:40:00,67.41,1.033
2026-03-11 11:45:00,94.2,1.28
2026-03-11 11:50:00,25.96,1.53
2026-03-11 11:55:00,66.91,1.288
2026-03-11 12:00:00,56.51,1.418
2026-03-11 12:05:00,49.58,1.966
2026-03-11 12:10:00,46.76,1.678
2026-03-11 12:15:00,21.31,1.977
2026-03-11 12:20:00,44.77,1.634
2026-03-11 12:25:00,30.26,1.543
2026-03-11 12:30:00,55.53,0.782
2026-03-11 12:35:00,46.65,0.542
2026-03-11 12:40:00,35.72,0.876
2026-03-11 12:45:00,33.29,0.962
2026-03-11 12:50:00,49.05,0.636
2026-03-11 12:55:00,23.65,0.688
2026-03-11 13:00:00,43.45,1.134
2026-03-11 13:05:00,50.71,1.053
2026-03-11 13:10:00,55.87,1.11
2026-03-11 13:15:00,63.73,1.033
2026-03-11 13:20:00,65.81,1.059
2026-03-11 13:25:00,33.98,1.549
2026-03-11 13:30:00,39.52,1.249
2026-03-11 13:35:00,59.25,0.999
2026-03-11 13:40:00,34.14,0.862
2026-03-11 13:45:00,2.189,1.224
2026-03-11 13:50:00,45.57,0.587
2026-03-11 13:55:00,63.49,0.804
2026-03-11 14:00:00,12.23,0.965
2026-03-11 14:05:00,16.83,1.638
2026-03-11 14:10:00,359.8,2.203
2026-03-11 14:15:00,351.8,1.934
2026-03-11 14:20:00,348.3,1.584
2026-03-11 14:25:00,356.2,1.34
2026-03-11 14:30:00,340.7,1.153
2026-03-11 14:35:00,353.1,1.219
2026-03-11 14:40:00,349.6,1.23
2026-03-11 14:45:00,328.2,0.81
2026-03-11 14:50:00,330.6,0.539
2026-03-11 14:55:00,322.1,1.451
2026-03-11 15:00:00,7.599,1.926
2026-03-11 15:05:00,16.97,1.701
2026-03-11 15:10:00,341.2,1.512
2026-03-11 15:15:00,343.8,1.673
2026-03-11 15:20:00,346.1,1.963
2026-03-11 15:25:00,18.17,2.053
2026-03-11 15:30:00,0.243,1.328
2026-03-11 15:35:00,336.7,2.134
2026-03-11 15:40:00,349.2,2.334
2026-03-11 15:45:00,341.6,1.923
2026-03-11 15:50:00,323.8,1.328
2026-03-11 15:55:00,317.3,1.552
2026-03-11 16:00:00,336.3,1.624
2026-03-11 16:05:00,333.3,1.612
2026-03-11 16:10:00,331.6,1.268
2026-03-11 16:15:00,2.326,1.891
2026-03-11 16:20:00,4.147,1.516
2026-03-11 16:25:00,10.59,1.66
2026-03-11 16:30:00,30.88,1.138
2026-03-11 16:35:00,11.59,1.403
2026-03-11 16:40:00,357.6,1.337
2026-03-11 16:45:00,355.3,1.708
2026-03-11 16:50:00,8.12,1.192
2026-03-11 16:55:00,5.904,1.029
2026-03-11 17:00:00,351.7,1.232
2026-03-11 17:05:00,11.62,1.309
2026-03-11 17:10:00,7.631,1.414
2026-03-11 17:15:00,344.1,0.934
2026-03-11 17:20:00,329,0.835
2026-03-11 17:25:00,330.1,1.032
2026-03-11 17:30:00,307.1,0.585
2026-03-11 17:35:00,333.4,0.567
2026-03-11 17:40:00,336.1,0.462
2026-03-11 17:45:00,303.3,0.045
2026-03-11 17:50:00,218.8,0.046
2026-03-11 17:55:00,212.1,0.144
2026-03-11 18:00:00,204,0.088
2026-03-11 18:05:00,195.3,0.058
2026-03-11 18:10:00,196.7,0.595
2026-03-11 18:15:00,200.2,0.691
2026-03-11 18:20:00,202.3,0.146
2026-03-11 18:25:00,200.9,0.1
2026-03-11 18:30:00,193.8,0.204
2026-03-11 18:35:00,202.7,0.001
2026-03-11 18:40:00,358.2,0.18
2026-03-11 18:45:00,0,0
2026-03-11 18:50:00,0,0
2026-03-11 18:55:00,187.5,0.114
2026-03-11 19:00:00,197.5,0.906
2026-03-11 19:05:00,205.2,0.312
2026-03-11 19:10:00,204.1,0.511
2026-03-11 19:15:00,191.5,0.869
2026-03-11 19:20:00,191.6,0.995
2026-03-11 19:25:00,197,1.134
2026-03-11 19:30:00,195.2,0.866
2026-03-11 19:35:00,189.9,1.253
2026-03-11 19:40:00,191.9,1.484
2026-03-11 19:45:00,198,1.254
2026-03-11 19:50:00,196.4,1.116
2026-03-11 19:55:00,192.3,1.475
2026-03-11 20:00:00,195.1,1.518
2026-03-11 20:05:00,200.3,1.352
2026-03-11 20:10:00,194.6,1.251
2026-03-11 20:15:00,197.6,1.141
2026-03-11 20:20:00,203.3,0.948
2026-03-11 20:25:00,207.1,0.821
2026-03-11 20:30:00,191.8,1.684
2026-03-11 20:35:00,193.2,1.656
2026-03-11 20:40:00,198.3,1.329
2026-03-11 20:45:00,201.9,1.3
2026-03-11 20:50:00,198.7,1.624
2026-03-11 20:55:00,203.4,1.242
2026-03-11 21:00:00,215.6,0.558
2026-03-11 21:05:00,201.9,1.48
2026-03-11 21:10:00,196.8,2.002
2026-03-11 21:15:00,199.6,1.978
2026-03-11 21:20:00,198.8,1.938
2026-03-11 21:25:00,193.6,1.828
2026-03-11 21:30:00,192.8,1.821
2026-03-11 21:35:00,196.9,1.617
2026-03-11 21:40:00,196.8,1.566
2026-03-11 21:45:00,211.2,0.629
2026-03-11 21:50:00,204.8,1.239
2026-03-11 21:55:00,196.5,1.785
2026-03-11 22:00:00,192.7,1.923
2026-03-11 22:05:00,194.5,1.799
2026-03-11 22:10:00,190.1,1.813
2026-03-11 22:15:00,190.1,1.757
2026-03-11 22:20:00,191.1,1.82
2026-03-11 22:25:00,187.9,1.611
2026-03-11 22:30:00,188.1,1.689
2026-03-11 22:35:00,189.9,1.593
2026-03-11 22:40:00,188.7,1.971
2026-03-11 22:45:00,188.9,1.936
2026-03-11 22:50:00,191.4,1.727
2026-03-11 22:55:00,187,1.724
2026-03-11 23:00:00,187.8,1.685
2026-03-11 23:05:00,192.5,1.735
2026-03-11 23:10:00,195.5,1.842
2026-03-11 23:15:00,197.5,1.529
2026-03-11 23:20:00,198.6,1.764
2026-03-11 23:25:00,193.7,1.871
2026-03-11 23:30:00,192.5,1.766
2026-03-11 23:35:00,195.9,1.891
2026-03-11 23:40:00,200.4,1.74
2026-03-11 23:45:00,197.2,1.916
2026-03-11 23:50:00,194,1.862
2026-03-11 23:55:00,198.1,1.793
2026-03-12 00:00:00,195.9,1.813
2026-03-12 00:05:00,190.9,1.764
2026-03-12 00:10:00,193.8,1.892
2026-03-12 00:15:00,198.4,1.7
2026-03-12 00:20:00,193.6,2.053
2026-03-12 00:25:00,194.6,2.046
2026-03-12 00:30:00,192.5,1.962
2026-03-12 00:35:00,190.2,1.992
2026-03-12 00:40:00,194.3,1.642
2026-03-12 00:45:00,190,1.561
2026-03-12 00:50:00,187.5,1.92
2026-03-12 00:55:00,189,1.864
2026-03-12 01:00:00,185.7,1.823
2026-03-12 01:05:00,193.4,1.451
2026-03-12 01:10:00,199.6,1.363
2026-03-12 01:15:00,194.2,1.522
2026-03-12 01:20:00,183.7,1.618
2026-03-12 01:25:00,187.5,1.735
2026-03-12 01:30:00,187.5,1.918
2026-03-12 01:35:00,186.4,1.828
2026-03-12 01:40:00,184.2,1.708
2026-03-12 01:45:00,185.9,1.774
2026-03-12 01:50:00,189.6,1.758
2026-03-12 01:55:00,192.8,1.986
2026-03-12 02:00:00,187.8,1.942
2026-03-12 02:05:00,192,1.942
2026-03-12 02:10:00,197.4,1.743
2026-03-12 02:15:00,187.7,1.735
2026-03-12 02:20:00,188.1,1.941
2026-03-12 02:25:00,190.2,2.094
2026-03-12 02:30:00,192.8,1.771
2026-03-12 02:35:00,198.9,1.588
2026-03-12 02:40:00,200.2,1.409
2026-03-12 02:45:00,204,1.365
2026-03-12 02:50:00,194.9,1.783
2026-03-12 02:55:00,190.7,1.941
2026-03-12 03:00:00,188.4,1.805
2026-03-12 03:05:00,189.2,2.003
2026-03-12 03:10:00,189.4,1.958
2026-03-12 03:15:00,191.8,2.127
2026-03-12 03:20:00,187.8,2.048
2026-03-12 03:25:00,186.9,1.973
2026-03-12 03:30:00,187.8,1.998
2026-03-12 03:35:00,190.5,1.865
2026-03-12 03:40:00,194.9,1.525
2026-03-12 03:45:00,189.2,1.419
2026-03-12 03:50:00,202.9,1.049
2026-03-12 03:55:00,190,1.72
2026-03-12 04:00:00,193.6,1.782
2026-03-12 04:05:00,195.6,1.655
2026-03-12 04:10:00,197.8,1.746
2026-03-12 04:15:00,213.1,0.511
2026-03-12 04:20:00,201.8,1.169
2026-03-12 04:25:00,202,1.376
2026-03-12 04:30:00,197.6,1.753
2026-03-12 04:35:00,190.4,2.05
2026-03-12 04:40:00,193.4,2.055
2026-03-12 04:45:00,188.3,2.276
2026-03-12 04:50:00,190.9,2.283
2026-03-12 04:55:00,189,2.174
2026-03-12 05:00:00,188.9,2.014
2026-03-12 05:05:00,179.1,1.527
2026-03-12 05:10:00,181,1.882
2026-03-12 05:15:00,168.2,2.057
2026-03-12 05:20:00,184.2,2.011
2026-03-12 05:25:00,183.6,2.003
2026-03-12 05:30:00,193.6,1.802
2026-03-12 05:35:00,196.4,1.756
2026-03-12 05:40:00,187.8,1.907
2026-03-12 05:45:00,188.5,2.196
2026-03-12 05:50:00,190.1,2.678
2026-03-12 05:55:00,188.9,2.347
2026-03-12 06:00:00,172.7,1.923
2026-03-12 06:05:00,160.9,2.179
2026-03-12 06:10:00,159.1,1.917
2026-03-12 06:15:00,161.4,1.688
2026-03-12 06:20:00,166.3,1.541
2026-03-12 06:25:00,179.2,1.724
2026-03-12 06:30:00,180.4,2.316
2026-03-12 06:35:00,181.4,1.877
2026-03-12 06:40:00,181.6,2.017
2026-03-12 06:45:00,174.6,1.723
2026-03-12 06:50:00,175.7,1.721
2026-03-12 06:55:00,159.1,1.71
2026-03-12 07:00:00,153.4,1.751
2026-03-12 07:05:00,146.2,1.706
2026-03-12 07:10:00,170.9,1.467
2026-03-12 07:15:00,171.8,1.349
2026-03-12 07:20:00,185.1,1.781
2026-03-12 07:25:00,182.9,2.008
2026-03-12 07:30:00,173.2,1.657
2026-03-12 07:35:00,183.6,1.999
2026-03-12 07:40:00,211.6,0.874
2026-03-12 07:45:00,215.1,0.597
2026-03-12 07:50:00,207,0.104
