timestamp,WDuv_1_Avg_value,WG_1_Max_value,WS_1_Avg_value,WS_1_Max_value
2026-03-10 00:00:00,78.24,1.499,1.088,1.499
2026-03-10 00:05:00,95.7,1.499,0.924,1.499
2026-03-10 00:10:00,96.9,1.388,0.911,1.499
2026-03-10 00:15:00,76.19,1.722,0.971,1.833
2026-03-10 00:20:00,73.01,1.722,1.133,1.833
2026-03-10 00:25:00,84.6,1.222,0.752,1.333
2026-03-10 00:30:00,87,1.388,0.734,1.499
2026-03-10 00:35:00,86.8,1.777,0.944,1.833
2026-03-10 00:40:00,93.3,1.166,0.757,1.166
2026-03-10 00:45:00,81.8,1.499,1.103,1.499
2026-03-10 00:50:00,89.3,1.388,0.97,1.499
2026-03-10 00:55:00,103.9,1.388,0.941,1.499
2026-03-10 01:00:00,87.9,1.333,0.736,1.333
2026-03-10 01:05:00,80.3,1.111,0.71,1.166
2026-03-10 01:10:00,117.4,0.833,0.497,0.833
2026-03-10 01:15:00,0,0,0,0
2026-03-10 01:20:00,195.5,0.777,0.467,0.833
2026-03-10 01:25:00,195.2,0.833,0.202,0.833
2026-03-10 01:30:00,33.4,0.889,0.3,1
2026-03-10 01:35:00,0,0,0,0
2026-03-10 01:40:00,187.2,0.777,0.466,0.833
2026-03-10 01:45:00,188.2,0.666,0.419,0.666
2026-03-10 01:50:00,188,0.666,0.339,0.666
2026-03-10 01:55:00,190.8,0.777,0.47,0.833
2026-03-10 02:00:00,187.9,1,0.755,1
2026-03-10 02:05:00,186.6,0.833,0.613,0.833
2026-03-10 02:10:00,187.2,0.833,0.485,0.833
2026-03-10 02:15:00,189.6,0.5,0.049,0.5
2026-03-10 02:20:00,0,0,0,0
2026-03-10 02:25:00,0,0,0,0
2026-03-10 02:30:00,0,0,0,0
2026-03-10 02:35:00,89,1.777,1.016,1.833
2026-03-10 02:40:00,95.3,1.666,1.163,1.833
2026-03-10 02:45:00,90.1,1.444,0.932,1.499
2026-03-10 02:50:00,103.2,1.555,1.06,1.666
2026-03-10 02:55:00,85.3,1.277,0.993,1.333
2026-03-10 03:00:00,88.5,1.555,1.167,1.666
2026-03-10 03:05:00,103.8,1.388,0.805,1.499
2026-03-10 03:10:00,89.1,1.333,0.974,1.333
2026-03-10 03:15:00,84.7,1.61,0.955,1.666
2026-03-10 03:20:00,93.6,1.333,0.923,1.333
2026-03-10 03:25:00,94.9,1.666,1.106,1.666
2026-03-10 03:30:00,90.7,1.833,1.07,1.833
2026-03-10 03:35:00,100.2,1.388,0.709,1.499
2026-03-10 03:40:00,100.2,1.277,0.868,1.333
2026-03-10 03:45:00,92.9,1.388,1.042,1.499
2026-03-10 03:50:00,84.2,1.333,0.971,1.333
2026-03-10 03:55:00,98.8,1.388,1.007,1.499
2026-03-10 04:00:00,87.9,1.61,1.116,1.666
2026-03-10 04:05:00,83.9,1.666,1.197,1.666
2026-03-10 04:10:00,77.78,1.555,1.007,1.666
2026-03-10 04:15:00,87.6,1.555,1.061,1.666
2026-03-10 04:20:00,100.2,1.555,0.97,1.666
2026-03-10 04:25:00,94.1,1.61,1.055,1.666
2026-03-10 04:30:00,65.96,1.888,1.474,1.999
