timestamp,WDuv_1_Avg_value,WG_1_Max_value,WS_1_Avg_value,WS_1_Max_value
2026-03-10 00:00:00,86.5,2.888,2.186,2.999
2026-03-10 00:05:00,79.48,2.943,1.906,2.999
2026-03-10 00:10:00,87.3,2.888,2.153,2.999
2026-03-10 00:15:00,91.2,2.888,2.037,2.999
2026-03-10 00:20:00,91.3,2.888,2.043,2.999
2026-03-10 00:25:00,89,2.832,2.067,2.999
2026-03-10 00:30:00,90,2.499,1.819,2.499
2026-03-10 00:35:00,86.3,2.832,1.922,2.999
2026-03-10 00:40:00,88.1,2.666,2.019,2.832
2026-03-10 00:45:00,90.5,2.832,2.001,2.832
2026-03-10 00:50:00,90.6,2.777,1.916,2.832
2026-03-10 00:55:00,87.7,1.888,1.371,1.999
2026-03-10 01:00:00,91.5,2.055,1.649,2.166
2026-03-10 01:05:00,95,2.388,1.849,2.499
2026-03-10 01:10:00,89.3,2.166,1.459,2.166
2026-03-10 01:15:00,92.2,2.555,1.652,2.832
2026-03-10 01:20:00,93.5,2.61,1.747,2.666
2026-03-10 01:25:00,86.2,2.61,1.947,2.666
2026-03-10 01:30:00,85.3,2.666,1.822,2.832
2026-03-10 01:35:00,89.7,2.11,1.659,2.166
2026-03-10 01:40:00,84.8,1.999,1.586,1.999
2026-03-10 01:45:00,90.2,1.999,1.511,1.999
2026-03-10 01:50:00,91.9,1.499,1.141,1.499
2026-03-10 01:55:00,97.2,1.777,1.238,1.833
2026-03-10 02:00:00,100.6,1.833,1.337,1.833
2026-03-10 02:05:00,102,1.999,1.118,1.999
2026-03-10 02:10:00,122.3,1.722,1.027,1.833
2026-03-10 02:15:00,123.1,1.944,1.38,1.999
2026-03-10 02:20:00,123.9,1.666,1.186,1.666
2026-03-10 02:25:00,118.9,1.777,1.474,1.833
2026-03-10 02:30:00,118.8,1.61,1.096,1.666
2026-03-10 02:35:00,105,1.499,1.06,1.666
2026-03-10 02:40:00,118.2,1.444,0.955,1.499
2026-03-10 02:45:00,109.4,1.444,1.034,1.499
2026-03-10 02:50:00,99,1.833,1.147,1.833
2026-03-10 02:55:00,89.5,1.277,1.016,1.333
2026-03-10 03:00:00,86,1.777,1.379,1.833
2026-03-10 03:05:00,88.1,2.055,1.737,2.166
2026-03-10 03:10:00,91.2,1.833,1.496,1.833
2026-03-10 03:15:00,93.3,2.277,1.651,2.332
2026-03-10 03:20:00,97.1,2.388,1.689,2.499
2026-03-10 03:25:00,100.2,2.221,1.589,2.332
2026-03-10 03:30:00,100.8,2.555,1.698,2.832
2026-03-10 03:35:00,98.6,2.61,1.88,2.832
2026-03-10 03:40:00,98.1,2.499,1.779,2.666
2026-03-10 03:45:00,98.6,2.888,2.12,2.999
2026-03-10 03:50:00,96.9,3.221,2.279,3.332
2026-03-10 03:55:00,100.3,2.888,2.109,2.999
2026-03-10 04:00:00,97.3,2.943,2.019,2.999
2026-03-10 04:05:00,97.8,3.165,2.136,3.165
2026-03-10 04:10:00,104.4,3.165,1.935,3.332
2026-03-10 04:15:00,98.1,2.555,1.712,2.666
2026-03-10 04:20:00,94.5,2.61,1.893,2.832
2026-03-10 04:25:00,95.5,2.666,1.831,2.666
2026-03-10 04:30:00,97.8,2.832,2.009,2.832
2026-03-10 04:35:00,95.9,2.832,1.757,2.999
2026-03-10 04:40:00,94.2,2.277,1.699,2.499
2026-03-10 04:45:00,94.5,2.166,1.647,2.166
2026-03-10 04:50:00,93.1,2.055,1.483,2.166
2026-03-10 04:55:00,97.8,1.722,1.381,1.833
2026-03-10 05:00:00,95.5,2.332,1.646,2.332
2026-03-10 05:05:00,92.3,2.61,1.769,2.666
2026-03-10 05:10:00,94.1,2.666,1.75,2.666
2026-03-10 05:15:00,90.6,2.499,1.886,2.499
2026-03-10 05:20:00,93.7,2.555,1.998,2.666
2026-03-10 05:25:00,92,2.721,2.069,2.832
2026-03-10 05:30:00,89.7,2.832,2.305,2.999
2026-03-10 05:35:00,91.5,2.832,2.02,2.832
2026-03-10 05:40:00,87.6,2.61,2.13,2.666
2026-03-10 05:45:00,86.3,2.888,2.215,2.999
2026-03-10 05:50:00,89.5,2.61,1.928,2.666
2026-03-10 05:55:00,91.8,2.388,1.841,2.499
2026-03-10 06:00:00,91,2.332,1.953,2.499
2026-03-10 06:05:00,94.2,2.666,1.893,2.666
2026-03-10 06:10:00,94.6,2.388,1.901,2.499
2026-03-10 06:15:00,91.8,2.443,1.851,2.499
