timestamp,WDuv_1_Avg_value,WG_1_Max_value,WS_1_Avg_value,WS_1_Max_value
2026-03-10 00:00:00,125.2,2.483,1.826,2.548
2026-03-10 00:05:00,150.3,2.45,1.565,2.548
2026-03-10 00:10:00,133.9,3.038,2.082,3.038
2026-03-10 00:15:00,122.4,2.679,2.257,2.744
2026-03-10 00:20:00,133.1,2.483,1.926,2.548
2026-03-10 00:25:00,154.1,2.417,1.804,2.548
2026-03-10 00:30:00,136.5,2.613,1.891,2.744
2026-03-10 00:35:00,125.4,2.581,1.994,2.646
2026-03-10 00:40:00,149.2,2.319,1.778,2.352
2026-03-10 00:45:00,148.4,1.927,1.565,2.058
2026-03-10 00:50:00,151.1,2.254,1.643,2.352
2026-03-10 00:55:00,150.9,2.907,1.96,3.038
2026-03-10 01:00:00,146.9,2.385,1.822,2.45
2026-03-10 01:05:00,150.5,2.45,1.75,2.548
2026-03-10 01:10:00,153,2.875,2.031,2.94
2026-03-10 01:15:00,151.4,2.581,1.763,2.744
2026-03-10 01:20:00,147.8,2.646,1.715,2.842
2026-03-10 01:25:00,158.4,3.071,1.984,3.234
2026-03-10 01:30:00,152.9,3.234,2.336,3.332
2026-03-10 01:35:00,154.5,2.777,2.004,3.038
2026-03-10 01:40:00,152.8,2.907,2.14,3.038
2026-03-10 01:45:00,152.4,3.071,2.09,3.332
2026-03-10 01:50:00,140.3,2.189,1.569,2.254
2026-03-10 01:55:00,133.9,1.829,1.393,1.96
2026-03-10 02:00:00,154.8,3.201,1.95,3.234
2026-03-10 02:05:00,153,3.103,1.847,3.234
2026-03-10 02:10:00,152.4,2.711,1.99,2.744
2026-03-10 02:15:00,152.8,2.417,1.945,2.646
2026-03-10 02:20:00,152,2.613,2.03,2.646
2026-03-10 02:25:00,151.1,2.417,1.769,2.45
2026-03-10 02:30:00,154.3,2.548,1.949,2.744
2026-03-10 02:35:00,156.9,2.711,1.909,2.744
2026-03-10 02:40:00,155.8,2.842,1.98,2.94
2026-03-10 02:45:00,150.5,2.744,1.86,2.842
2026-03-10 02:50:00,152.3,2.94,2.032,3.038
2026-03-10 02:55:00,152.7,2.581,1.973,2.744
2026-03-10 03:00:00,153.5,2.875,2.125,2.94
2026-03-10 03:05:00,153.9,2.809,2.07,2.94
2026-03-10 03:10:00,153.2,2.777,1.944,2.842
2026-03-10 03:15:00,152.9,3.561,2.148,3.626
2026-03-10 03:20:00,154.5,2.515,1.916,2.548
