timestamp,WDuv_1_Avg_value,WG_1_Max_value,WS_1_Avg_value,WS_1_Max_value
2026-03-10 00:00:00,326.2,1.333,0.452,1.499
2026-03-10 00:05:00,294.1,1.444,0.209,1.666
2026-03-10 00:10:00,287,1.277,0.192,1.333
2026-03-10 00:15:00,264.3,1.333,0.16,1.333
2026-03-10 00:20:00,233.4,1.055,0.164,1.166
2026-03-10 00:25:00,237.5,2.055,0.366,2.166
2026-03-10 00:30:00,255.6,1.388,0.308,1.499
2026-03-10 00:35:00,243.6,1.444,0.35,1.499
2026-03-10 00:40:00,265.4,0.777,0.113,0.833
2026-03-10 00:45:00,335.3,1.388,0.095,1.666
2026-03-10 00:50:00,303.8,1.055,0.038,0.833
2026-03-10 00:55:00,253.6,0.833,0.139,0.833
2026-03-10 01:00:00,267.3,0.889,0.119,1
2026-03-10 01:05:00,315,0.611,0.03,0.666
2026-03-10 01:10:00,0.465,0.611,0.085,0.666
2026-03-10 01:15:00,336.8,1,0.273,1
2026-03-10 01:20:00,324.7,1.166,0.225,1.166
2026-03-10 01:25:00,338.2,1.333,0.329,1.499
2026-03-10 01:30:00,336.1,1.61,0.247,1.666
2026-03-10 01:35:00,348.9,1.111,0.31,1.166
2026-03-10 01:40:00,324.5,0.889,0.228,1
2026-03-10 01:45:00,304.6,0.889,0.273,1
2026-03-10 01:50:00,330.3,1.833,0.369,1.833
2026-03-10 01:55:00,333,0.889,0.212,1
2026-03-10 02:00:00,254.5,1.055,0.241,1.166
2026-03-10 02:05:00,300.7,1.055,0.201,1.166
2026-03-10 02:10:00,285.8,0.666,0.092,0.666
2026-03-10 02:15:00,336.1,1.277,0.211,1.333
2026-03-10 02:20:00,358.9,1.111,0.13,1.166
2026-03-10 02:25:00,253.6,1.166,0.189,1.166
2026-03-10 02:30:00,312.8,1.333,0.247,1.333
2026-03-10 02:35:00,277.1,0.944,0.057,1
2026-03-10 02:40:00,335.9,0.833,0.103,0.833
2026-03-10 02:45:00,304.5,0.833,0.193,1
2026-03-10 02:50:00,252,1.166,0.169,1.333
2026-03-10 02:55:00,226.9,0.777,0.218,0.833
2026-03-10 03:00:00,282.3,0.611,0.099,0.666
2026-03-10 03:05:00,263.6,0.722,0.092,0.833
2026-03-10 03:10:00,291,0.666,0.106,0.666
2026-03-10 03:15:00,284,0.889,0.194,1
2026-03-10 03:20:00,274.8,0.722,0.215,0.833
2026-03-10 03:25:00,236.1,1.111,0.127,1.166
2026-03-10 03:30:00,300.1,1.222,0.258,1.333
2026-03-10 03:35:00,311.2,0.889,0.149,1
2026-03-10 03:40:00,335.3,1.888,0.394,1.999
