timestamp,Palamanui 0286,Kaluanui Ridge 0531,Hamoa 0165,Kealia 0611,Kaehu 0122,Waikamoi 0154,Iole 0258,Keokea 0116,Summit 0153,Aipalaoa 0222,Kealakekua 0244,Waipoo 0255,Mealani 0256,Lalamilo 0252,Nene Nest 0152,Puuloa 0253,Kawaihae 0254,Hanaula 0134,Kehena 0251,Hanamaulu 0641,Manuka 0235,Honolua 0133,Lyon 0501,Pahoa 0204,Kulaimano 0212,EMI Base Yard 0155,Nahuku 0201,Pohaku Palaha 0161,Common Ground 0602,Kahikinui 0144,Kula Ag 0119,Kona Ag 0246,Kaluamakani 0221,Park HQ 0151,Keahuolu 0241,Kipahulu VC 0166,Naiwa 0422,Piiholo 0115,Keopukaloa 0411,Kualapuu 0421,Nuuanu Res 1 0502,Kaiaulu Puuwaawaa 0242,Lower Limahuli 0603,Lawai NTBG 0621,Kanakaleonui 0211,Lipoa 0121,Olowalu 0132,Pulehu 0118,Waipa 0601,Auwahi 0141,Waipunalei 0214,Anapuka 0431,Keaau 0202,Kaiholena 0231,Piihonua 0213,Honoulimaloo 0412,Kaala 0521,Kaaawa Makai 0541,West Kuiaha 0156,Lahaina WTP 0131,Io 0257,Kalahee Ridge 0551,Kona Hema 0243
2026-03-10 00:00:00,4.822842640000001,3.4784417000000003,2.98184102,5.46484442,0.0,5.8384134,7.827053060000001,4.596911700000001,8.18496346,7.701784420000001,3.97504238,1.36677034,3.2883018,2.73354068,4.310583380000001,4.10031102,5.59011306,2.4852403400000003,4.471643060000001,2.73354068,4.7199434,5.715381700000001,0.8701696600000001,0.0,6.83161476,7.95008476,2.60827204,0.0,7.827053060000001,9.19158646,2.0468001,4.89666166,4.7199434,5.554322020000001,4.7199434,9.19158646,3.6014734000000006,2.3599717,17.76354054,3.3531730600000005,3.23014136,5.21654408,5.093512380000001,2.60827204,4.84521204,6.46028272,6.33501408,4.3486113600000005,1.9886396600000003,12.421727820000001,0.7449010200000001,5.59011306,1.2415017000000002,6.583314420000001,1.86337102,10.5583568,2.73354068,5.21654408,11.072853,6.7085830600000005,3.3531730600000005,2.98184102,7.079915100000001
2026-03-10 00:05:00,4.310583380000001,0.99320136,3.23014136,7.45348408,1.61507068,6.83161476,7.95008476,3.72674204,7.234263960000001,7.32821544,3.6014734000000006,0.0,2.92368058,2.60827204,2.4852403400000003,4.471643060000001,5.59011306,2.11167136,4.96824374,3.6014734000000006,3.8520106800000002,6.33501408,1.11847,0.0,8.323653740000001,2.60827204,2.4852403400000003,1.86337102,8.44668544,11.305494760000002,2.4852403400000003,4.96824374,5.96368204,5.480503000000001,4.84521204,10.31005646,3.6014734000000006,3.6014734000000006,17.26693986,3.3531730600000005,2.4852403400000003,6.33501408,6.83161476,4.84521204,5.46484442,6.583314420000001,5.8384134,5.46484442,4.22334272,11.5537951,0.0,5.8384134,2.23694,6.46028272,1.7381023800000002,9.69042408,2.73354068,5.8384134,7.717443000000001,7.701784420000001,3.3531730600000005,4.3486113600000005,6.46028272
2026-03-10 00:10:00,4.01978118,1.36677034,2.85657238,5.8384134,1.86337102,6.211982380000001,8.820254420000001,4.596911700000001,7.234263960000001,5.21654408,4.596911700000001,3.10487272,2.1922012,2.23694,2.63064144,4.3486113600000005,6.08671374,2.85657238,4.84521204,3.10487272,12.54699646,10.31005646,0.0,0.0,8.198385100000001,6.08671374,1.86337102,1.2415017000000002,7.205183740000001,11.925127140000003,2.4114213200000005,5.18746386,6.7085830600000005,6.7958237200000005,4.96824374,12.17342748,3.72674204,3.97504238,19.506116800000004,3.10487272,1.4898020400000003,6.46028272,6.211982380000001,6.583314420000001,6.7085830600000005,6.46028272,5.46484442,5.34181272,2.98184102,12.17342748,2.11167136,5.46484442,2.11167136,5.8384134,1.4898020400000003,9.442123740000001,1.4898020400000003,6.46028272,6.598973000000001,7.701784420000001,3.6014734000000006,5.8384134,5.96368204
2026-03-10 00:15:00,3.94596216,0.0,2.98184102,10.4353251,1.61507068,7.079915100000001,6.08671374,4.10031102,6.7958237200000005,4.96824374,4.3486113600000005,1.4898020400000003,2.8498615600000003,1.9886396600000003,3.6529230200000002,4.7199434,5.093512380000001,4.471643060000001,5.59011306,3.3531730600000005,12.05039578,10.061756120000002,1.7381023800000002,0.0,7.701784420000001,4.596911700000001,2.98184102,0.0,7.95008476,12.54699646,2.55682242,5.1158817800000005,3.97504238,5.99276226,4.7199434,9.69042408,4.10031102,4.22334272,15.77713782,3.8520106800000002,1.9886396600000003,6.08671374,5.093512380000001,5.59011306,5.46484442,6.46028272,6.583314420000001,5.21654408,1.36677034,8.57195408,1.4898020400000003,5.8384134,1.61507068,6.08671374,2.23694,9.068554760000001,2.85657238,4.471643060000001,6.039738000000001,6.83161476,4.10031102,4.596911700000001,6.583314420000001
2026-03-10 00:20:00,4.89666166,0.0,2.3599717,5.96368204,1.61507068,7.079915100000001,7.827053060000001,4.3486113600000005,8.25654554,5.715381700000001,3.6014734000000006,1.11847,3.36212082,3.23014136,3.0690816800000005,4.22334272,5.59011306,1.9886396600000003,5.34181272,3.72674204,12.795296800000001,9.442123740000001,1.4898020400000003,1.61507068,7.45348408,3.4784417000000003,6.211982380000001,1.36677034,5.96368204,12.918328500000001,2.55682242,3.6529230200000002,3.6014734000000006,5.554322020000001,4.596911700000001,9.068554760000001,2.98184102,4.22334272,17.01863952,3.8520106800000002,1.61507068,6.08671374,5.8384134,5.96368204,5.093512380000001,6.46028272,6.08671374,5.96368204,0.49660068,7.45348408,0.99320136,6.7085830600000005,1.9886396600000003,6.211982380000001,1.9886396600000003,11.305494760000002,2.60827204,3.6014734000000006,5.480503000000001,7.32821544,3.4784417000000003,4.22334272,6.33501408
2026-03-10 00:25:00,3.8005610600000006,3.10487272,4.596911700000001,5.715381700000001,0.8701696600000001,7.45348408,6.7085830600000005,3.3531730600000005,8.18496346,6.33501408,4.3486113600000005,1.7381023800000002,3.4337029,1.86337102,2.1183821800000002,5.093512380000001,5.59011306,0.8701696600000001,4.3486113600000005,2.85657238,12.29869612,9.69042408,2.3599717,2.60827204,8.694985780000001,3.10487272,4.96824374,5.093512380000001,5.8384134,10.187024760000002,2.63064144,4.45822142,6.08671374,5.40668398,4.84521204,11.305494760000002,2.85657238,4.22334272,15.65186918,2.73354068,1.7381023800000002,5.59011306,6.583314420000001,6.956883400000001,6.46028272,6.33501408,6.583314420000001,5.59011306,2.23694,8.694985780000001,0.99320136,6.211982380000001,1.4898020400000003,7.578752720000001,2.73354068,14.162067140000001,2.60827204,5.59011306,2.125093,6.83161476,3.10487272,4.596911700000001,6.7085830600000005
2026-03-10 00:30:00,3.94596216,1.9886396600000003,3.10487272,5.96368204,2.4852403400000003,7.578752720000001,8.075353400000001,3.10487272,7.30808298,7.079915100000001,3.72674204,1.9886396600000003,2.4114213200000005,1.7381023800000002,4.0913632600000005,6.211982380000001,5.59011306,1.61507068,3.4784417000000003,2.4852403400000003,12.05039578,10.31005646,1.9886396600000003,2.4852403400000003,8.694985780000001,7.079915100000001,5.21654408,5.34181272,5.96368204,11.5537951,2.63064144,5.699723120000001,5.21654408,5.845124220000001,4.596911700000001,10.806657140000002,2.98184102,3.72674204,16.895607820000002,3.10487272,2.85657238,4.96824374,5.34181272,2.98184102,7.95008476,5.59011306,5.8384134,5.715381700000001,2.98184102,6.08671374,1.4898020400000003,5.96368204,0.0,7.701784420000001,2.4852403400000003,12.918328500000001,3.3531730600000005,5.96368204,2.125093,7.578752720000001,2.11167136,4.7199434,6.583314420000001
2026-03-10 00:35:00,3.8721431400000004,2.3599717,3.23014136,6.211982380000001,0.8701696600000001,6.7085830600000005,8.075353400000001,2.85657238,7.234263960000001,8.694985780000001,4.84521204,4.3486113600000005,3.1429007,1.2415017000000002,5.480503000000001,6.08671374,6.211982380000001,2.60827204,4.596911700000001,2.11167136,13.665466460000001,10.5583568,0.99320136,1.4898020400000003,10.187024760000002,8.44668544,4.3486113600000005,7.079915100000001,5.8384134,10.806657140000002,2.8498615600000003,4.3844024,5.21654408,5.77354214,4.596911700000001,8.943286120000002,2.60827204,4.7199434,21.989120200000002,3.97504238,2.98184102,4.7199434,4.84521204,2.3599717,9.56515544,6.33501408,6.83161476,4.96824374,2.60827204,8.075353400000001,1.7381023800000002,5.093512380000001,0.0,8.694985780000001,2.3599717,11.6768268,1.61507068,4.596911700000001,2.125093,9.56515544,3.3531730600000005,4.96824374,6.956883400000001
2026-03-10 00:40:00,3.94596216,1.9886396600000003,1.7381023800000002,9.56515544,0.0,6.46028272,7.32821544,3.97504238,6.7220047,9.316855100000001,5.093512380000001,8.943286120000002,2.8498615600000003,2.60827204,5.91894324,5.21654408,5.8384134,1.9886396600000003,4.7199434,2.3599717,8.44668544,10.187024760000002,0.99320136,2.85657238,10.061756120000002,5.46484442,5.21654408,5.59011306,7.95008476,12.17342748,2.7760425400000006,4.89666166,4.596911700000001,5.18746386,4.7199434,7.827053060000001,3.4784417000000003,4.96824374,18.767926600000003,2.60827204,3.4784417000000003,5.093512380000001,5.093512380000001,3.3531730600000005,8.075353400000001,5.96368204,4.7199434,5.34181272,3.6014734000000006,10.187024760000002,1.61507068,5.59011306,0.0,8.44668544,2.3599717,10.5583568,1.86337102,5.96368204,4.362033,7.205183740000001,3.3531730600000005,4.10031102,6.956883400000001
2026-03-10 00:45:00,4.01978118,1.86337102,3.10487272,12.918328500000001,0.7449010200000001,7.079915100000001,6.83161476,4.96824374,6.6504226200000005,9.316855100000001,6.956883400000001,8.57195408,2.7760425400000006,1.7381023800000002,7.015043840000001,6.211982380000001,6.7085830600000005,0.8701696600000001,5.34181272,1.7381023800000002,8.943286120000002,8.075353400000001,1.36677034,2.98184102,8.57195408,7.079915100000001,5.21654408,3.3531730600000005,9.69042408,12.54699646,2.7760425400000006,4.165182280000001,6.08671374,4.310583380000001,4.596911700000001,8.694985780000001,4.22334272,4.84521204,20.132460000000002,3.3531730600000005,4.3486113600000005,5.21654408,4.471643060000001,2.85657238,7.701784420000001,6.33501408,4.84521204,5.46484442,4.96824374,8.57195408,2.85657238,5.093512380000001,0.0,8.075353400000001,2.3599717,11.80209544,2.98184102,4.84521204,4.921268,6.33501408,2.98184102,3.97504238,7.827053060000001
2026-03-10 00:50:00,4.96824374,0.8701696600000001,2.3599717,7.95008476,0.0,6.83161476,6.33501408,4.84521204,7.527303100000001,8.943286120000002,6.7085830600000005,6.83161476,3.2883018,1.61507068,5.99276226,6.33501408,7.32821544,1.4898020400000003,5.715381700000001,1.86337102,6.83161476,9.56515544,0.24830034,2.3599717,8.820254420000001,8.44668544,4.10031102,7.079915100000001,8.198385100000001,10.93192578,2.9952626600000003,4.01978118,7.32821544,5.04206276,4.3486113600000005,9.81345578,3.6014734000000006,4.96824374,19.2600534,3.10487272,4.10031102,6.46028272,5.46484442,3.97504238,8.198385100000001,6.211982380000001,4.596911700000001,4.96824374,3.6014734000000006,3.8520106800000002,2.73354068,3.97504238,0.0,9.442123740000001,2.11167136,9.442123740000001,3.3531730600000005,6.211982380000001,6.598973000000001,3.23014136,2.98184102,5.96368204,6.83161476
2026-03-10 00:55:00,4.677441540000001,2.11167136,1.86337102,4.96824374,0.7449010200000001,6.583314420000001,5.093512380000001,5.34181272,7.379665060000001,8.198385100000001,6.08671374,11.18022612,3.36212082,2.11167136,4.5298035,3.23014136,7.32821544,1.4898020400000003,6.211982380000001,3.23014136,4.7199434,9.19158646,2.11167136,1.7381023800000002,8.57195408,5.093512380000001,6.211982380000001,7.079915100000001,9.93872442,12.795296800000001,3.6529230200000002,4.5298035,8.075353400000001,6.50278458,4.7199434,9.068554760000001,3.10487272,4.3486113600000005,19.8863966,3.10487272,4.10031102,5.8384134,5.34181272,3.72674204,8.943286120000002,4.22334272,5.46484442,5.59011306,3.4784417000000003,4.84521204,2.73354068,6.08671374,0.0,7.827053060000001,2.85657238,12.54699646,2.4852403400000003,6.08671374,5.480503000000001,5.21654408,2.4852403400000003,7.079915100000001,5.8384134
2026-03-10 01:00:00,4.0913632600000005,3.8520106800000002,1.9886396600000003,8.44668544,0.0,7.45348408,3.72674204,3.97504238,6.869642740000001,7.95008476,3.6014734000000006,12.54699646,3.6529230200000002,1.86337102,5.40668398,5.715381700000001,6.956883400000001,2.85657238,5.96368204,2.11167136,6.583314420000001,6.956883400000001,0.0,1.7381023800000002,8.44668544,4.596911700000001,6.83161476,8.694985780000001,9.81345578,13.291897480000001,2.9952626600000003,4.01978118,7.205183740000001,5.3351019,4.84521204,8.44668544,3.10487272,4.96824374,18.767926600000003,2.98184102,3.23014136,6.08671374,5.46484442,3.10487272,9.068554760000001,4.596911700000001,5.715381700000001,5.8384134,4.3486113600000005,2.60827204,2.73354068,5.59011306,0.0,7.32821544,1.86337102,9.93872442,2.98184102,6.211982380000001,6.598973000000001,7.45348408,2.85657238,6.33501408,6.46028272
2026-03-10 01:05:00,4.2390013,4.3486113600000005,1.36677034,5.8384134,0.0,7.32821544,3.10487272,4.471643060000001,6.4312025,7.32821544,3.72674204,10.187024760000002,2.9952626600000003,2.73354068,4.677441540000001,5.34181272,6.211982380000001,3.4784417000000003,5.96368204,3.6014734000000006,3.8520106800000002,8.943286120000002,0.0,1.11847,6.46028272,6.33501408,6.46028272,8.943286120000002,7.95008476,13.913766800000001,2.8498615600000003,4.89666166,6.46028272,5.480503000000001,4.7199434,8.820254420000001,3.72674204,4.7199434,19.125837000000004,2.4852403400000003,2.85657238,7.205183740000001,4.10031102,2.23694,8.57195408,5.34181272,5.46484442,5.093512380000001,2.85657238,5.59011306,2.98184102,6.08671374,0.0,6.583314420000001,2.85657238,10.68362544,3.10487272,5.21654408,7.717443000000001,7.32821544,3.23014136,6.7085830600000005,6.7085830600000005
2026-03-10 01:10:00,4.3844024,4.96824374,1.36677034,8.075353400000001,0.6218693200000001,6.7085830600000005,5.093512380000001,4.3486113600000005,7.30808298,7.45348408,4.3486113600000005,11.80209544,3.8721431400000004,3.10487272,4.60362252,3.6014734000000006,5.34181272,5.59011306,6.08671374,2.60827204,3.23014136,8.694985780000001,0.0,1.11847,7.578752720000001,4.596911700000001,7.079915100000001,10.806657140000002,8.323653740000001,12.421727820000001,3.1429007,4.2390013,7.827053060000001,6.4312025,4.596911700000001,12.54699646,3.23014136,4.84521204,20.132460000000002,1.86337102,2.73354068,7.205183740000001,4.471643060000001,3.6014734000000006,8.198385100000001,4.84521204,6.583314420000001,5.96368204,2.23694,5.59011306,2.3599717,6.08671374,0.0,6.583314420000001,2.23694,13.540197820000001,3.4784417000000003,5.34181272,8.835913000000001,8.44668544,3.3531730600000005,7.205183740000001,7.578752720000001
2026-03-10 01:15:00,4.5298035,3.8520106800000002,2.23694,8.323653740000001,1.11847,9.442123740000001,4.84521204,4.3486113600000005,7.45348408,7.205183740000001,5.59011306,7.95008476,2.9952626600000003,3.3531730600000005,4.2390013,3.8520106800000002,6.08671374,5.46484442,5.46484442,2.60827204,4.96824374,10.31005646,0.0,1.61507068,7.32821544,7.079915100000001,5.34181272,9.068554760000001,11.80209544,12.17342748,3.36212082,4.749023620000001,6.33501408,5.77354214,4.84521204,9.93872442,2.3599717,5.34181272,18.387646800000002,0.0,2.4852403400000003,7.32821544,3.72674204,4.596911700000001,8.694985780000001,5.715381700000001,6.7085830600000005,6.583314420000001,1.2415017000000002,7.32821544,2.98184102,6.83161476,1.2415017000000002,8.075353400000001,1.61507068,11.305494760000002,3.8520106800000002,5.59011306,8.276678,6.83161476,2.98184102,7.45348408,6.583314420000001
2026-03-10 01:20:00,4.5298035,3.3531730600000005,2.60827204,5.093512380000001,2.4852403400000003,8.323653740000001,4.84521204,4.3486113600000005,7.45348408,7.701784420000001,4.22334272,5.34181272,2.7044604600000004,3.10487272,4.677441540000001,5.34181272,6.211982380000001,3.6014734000000006,5.96368204,2.3599717,4.596911700000001,10.31005646,1.11847,0.6218693200000001,7.827053060000001,6.7085830600000005,6.211982380000001,10.806657140000002,8.57195408,12.17342748,2.92368058,4.01978118,6.583314420000001,5.91894324,4.596911700000001,7.45348408,1.9886396600000003,5.46484442,19.01399,1.7381023800000002,0.7449010200000001,7.32821544,4.10031102,3.4784417000000003,9.442123740000001,5.8384134,7.45348408,6.583314420000001,1.4898020400000003,4.7199434,2.85657238,5.8384134,0.6218693200000001,7.079915100000001,1.9886396600000003,13.043597140000001,4.22334272,3.72674204,7.158208000000001,8.198385100000001,2.85657238,5.34181272,7.45348408
