division,date,value
Lāna‘i,2023-06,74.02869909588208
Maui,2023-06,69.9087164132003
Moloka‘i,2023-06,74.00607323335235
O‘ahu,2023-06,75.09161910402757
Hawai‘i,2023-07,66.97688894586926
Kaho‘olawe,2023-07,76.7729609375
Kaua‘i,2023-07,74.3196821013045
Lāna‘i,2023-07,75.48134402066555
Maui,2023-07,72.0422130470065
Moloka‘i,2023-07,75.46088923302634
O‘ahu,2023-07,76.49149256945941
Hawai‘i,2023-08,66.33045055992508
Kaho‘olawe,2023-08,77.81895525568183
Kaua‘i,2023-08,75.01112498530966
Lāna‘i,2023-08,76.30843954186294
Maui,2023-08,72.3026685351046
Moloka‘i,2023-08,76.28513122503873
O‘ahu,2023-08,77.35963816497954
Hawai‘i,2023-09,66.4853828616659
Kaho‘olawe,2023-09,77.62650674715908
Kaua‘i,2023-09,74.74566341520742
Lāna‘i,2023-09,76.10547884060173
Maui,2023-09,72.09463212310652
Moloka‘i,2023-09,76.08266973673486
O‘ahu,2023-09,77.18069944001724
Hawai‘i,2023-10,65.78302275932418
Kaho‘olawe,2023-10,75.8969950284091
Kaua‘i,2023-10,72.7014043953461
Lāna‘i,2023-10,74.59868655979335
Maui,2023-10,71.16198304880982
Moloka‘i,2023-10,74.57988375173201
O‘ahu,2023-10,76.06707947447771
Hawai‘i,2023-11,64.36380414606546
Kaho‘olawe,2023-11,74.85129474431818
Kaua‘i,2023-11,71.56982019038665
Lāna‘i,2023-11,73.4635366015803
Maui,2023-11,69.7880169511902
Moloka‘i,2023-11,73.44289927866981
O‘ahu,2023-11,74.35683152056859
Hawai‘i,2023-12,62.278531652907766
Kaho‘olawe,2023-12,71.93019069602273
Kaua‘i,2023-12,68.45786667058408
Lāna‘i,2023-12,70.69268775642
Maui,2023-12,67.40243673358981
Moloka‘i,2023-12,70.67501324476322
O‘ahu,2023-12,71.32961312728838
Hawai‘i,2024-01,62.417641123975045
Kaho‘olawe,2024-01,71.38386576704545
Kaua‘i,2024-01,67.41178898813021
Lāna‘i,2024-01,70.19829290761282
Maui,2024-01,67.03962490983409
Moloka‘i,2024-01,70.1805803753362
O‘ahu,2024-01,70.9887572690071
Hawai‘i,2024-02,59.48089064041606
Kaho‘olawe,2024-02,69.40787357954545
Kaua‘i,2024-02,66.80601128217182
Lāna‘i,2024-02,67.96295585777239
Maui,2024-02,64.18318931834577
Moloka‘i,2024-02,67.93957789958432
O‘ahu,2024-02,69.63820805513677
Hawai‘i,2024-03,60.982108038506354
Kaho‘olawe,2024-03,70.962828125
Kaua‘i,2024-03,67.75998942296393
Lāna‘i,2024-03,69.59614610241604
Maui,2024-03,65.96464669992787
Moloka‘i,2024-03,69.57523840573805
O‘ahu,2024-03,70.74245100150765
Hawai‘i,2024-04,62.79267833154032
Kaho‘olawe,2024-04,72.39441619318183
Kaua‘i,2024-04,69.16526325067576
Lāna‘i,2024-04,71.01046478498708
Maui,2024-04,67.35267867876894
Moloka‘i,2024-04,70.99034151112559
O‘ahu,2024-04,71.90458755115228
Hawai‘i,2024-05,63.8155285146517
Kaho‘olawe,2024-05,73.93616796875
Kaua‘i,2024-05,70.35650193912329
Lāna‘i,2024-05,72.56569480322139
Maui,2024-05,68.93916130680452
Moloka‘i,2024-05,72.54519622626131
O‘ahu,2024-05,73.13620773206978
Hawai‘i,2024-06,65.24844285642618
Kaho‘olawe,2024-06,75.46537215909092
Kaua‘i,2024-06,72.92279057468562
Lāna‘i,2024-06,74.20544939978727
Maui,2024-06,70.86062830608319
Moloka‘i,2024-06,74.18729368734208
O‘ahu,2024-06,75.1057371311652
Hawai‘i,2024-07,66.09067497589172
Kaho‘olawe,2024-07,76.48003267045455
Kaua‘i,2024-07,73.80264572805265
Lāna‘i,2024-07,75.209337961556
Maui,2024-07,71.8371385849964
Moloka‘i,2024-07,75.18954224060641
O‘ahu,2024-07,75.99003203747577
Hawai‘i,2024-08,66.91913109883555
Kaho‘olawe,2024-08,77.27635049715909
Kaua‘i,2024-08,74.88684040427782
Lāna‘i,2024-08,76.03885237805804
Maui,2024-08,72.73534653762924
Moloka‘i,2024-08,76.01930882712529
O‘ahu,2024-08,77.04723239284945
Hawai‘i,2024-09,66.24352030947776
Kaho‘olawe,2024-09,77.32548295454546
Kaua‘i,2024-09,74.44009724997062
Lāna‘i,2024-09,75.87509402066556
Maui,2024-09,72.04409976857417
Moloka‘i,2024-09,75.85285577471677
O‘ahu,2024-09,77.23749865388757
Hawai‘i,2024-10,65.49816665644735
Kaho‘olawe,2024-10,76.80848473011363
Kaua‘i,2024-10,73.94138118462804
Lāna‘i,2024-10,75.32691080382921
Maui,2024-10,71.39852315761
Moloka‘i,2024-10,75.30418330752303
O‘ahu,2024-10,76.35008211285808
Hawai‘i,2024-11,63.699064654763966
Kaho‘olawe,2024-11,74.2400713778409
Kaua‘i,2024-11,71.63218503937009
Lāna‘i,2024-11,72.90201527123537
Maui,2024-11,69.33149119379658
Moloka‘i,2024-11,72.88059642187628
O‘ahu,2024-11,73.75459024337712
Hawai‘i,2024-12,63.36161795773666
Kaho‘olawe,2024-12,73.44576065340908
Kaua‘i,2024-12,70.60795334351863
Lāna‘i,2024-12,72.20987786810515
Maui,2024-12,68.91050883625871
Moloka‘i,2024-12,72.19168177928111
O‘ahu,2024-12,73.31789252638382
Hawai‘i,2025-01,61.875691614780465
Kaho‘olawe,2025-01,71.9795948153409
Kaua‘i,2025-01,68.50243124926548
Lāna‘i,2025-01,70.5950772109102
Maui,2025-01,66.91089842810771
Moloka‘i,2025-01,70.5739154576575
O‘ahu,2025-01,71.42586285806591
Hawai‘i,2025-02,61.70402594217359
Kaho‘olawe,2025-02,71.47816122159091
Kaua‘i,2025-02,68.49577432718299
Lāna‘i,2025-02,70.20666074684698
Maui,2025-02,66.83100354652561
Moloka‘i,2025-02,70.18676746271089
O‘ahu,2025-02,71.46760311221193
Hawai‘i,2025-03,61.815696297080805
Kaho‘olawe,2025-03,72.89863991477273
Kaua‘i,2025-03,70.05232400987191
Lāna‘i,2025-03,71.38859453350554
Maui,2025-03,67.40044181293581
Moloka‘i,2025-03,71.36523453419187
O‘ahu,2025-03,72.58215997200087
Hawai‘i,2025-04,62.828901777601885
Kaho‘olawe,2025-04,73.99119069602273
Kaua‘i,2025-04,70.61700552356328
Lāna‘i,2025-04,72.454211935876
Maui,2025-04,68.38604757754268
Moloka‘i,2025-04,72.43083482761432
O‘ahu,2025-04,73.47246392418695
Hawai‘i,2025-05,63.280803125992904
Kaho‘olawe,2025-05,74.86473082386364
Kaua‘i,2025-05,71.76516923257728
Lāna‘i,2025-05,73.28690168667376
Maui,2025-05,69.1329357267372
Moloka‘i,2025-05,73.26213729725325
O‘ahu,2025-05,74.2889834158949
Hawai‘i,2025-06,65.1821113830066
Kaho‘olawe,2025-06,76.25613210227273
Kaua‘i,2025-06,73.23529791984957
Lāna‘i,2025-06,74.80076261206503
Maui,2025-06,70.98571997475355
Moloka‘i,2025-06,74.77873706088516
O‘ahu,2025-06,75.56948363127287
Hawai‘i,2025-07,66.27245692562389
Kaho‘olawe,2025-07,77.07440660511364
Kaua‘i,2025-07,74.22329004583383
Lāna‘i,2025-07,75.67507787570278
Maui,2025-07,71.97805098881943
Moloka‘i,2025-07,75.65363110277937
O‘ahu,2025-07,76.58998357742838
Hawai‘i,2025-08,66.82631118345142
Kaho‘olawe,2025-08,77.74960475852274
Kaua‘i,2025-08,75.02175049947115
Lāna‘i,2025-08,76.3672665628324
Maui,2025-08,72.70509813056023
Moloka‘i,2025-08,76.3459613660445
O‘ahu,2025-08,77.54022453155288
Hawai‘i,2025-09,66.12737250486346
Kaho‘olawe,2025-09,77.82114772727273
Kaua‘i,2025-09,74.49329533435187
Lāna‘i,2025-09,76.36853584181736
Maui,2025-09,72.52602188025968
Moloka‘i,2025-09,76.3474743255359
O‘ahu,2025-09,77.38787825759206
Hawai‘i,2025-10,65.15196071327043
Kaho‘olawe,2025-10,76.9656747159091
Kaua‘i,2025-10,73.70948407568457
Lāna‘i,2025-10,75.41947842273211
Maui,2025-10,71.3238285946141
Moloka‘i,2025-10,75.39567150949549
O‘ahu,2025-10,76.43548083135903
Hawai‘i,2025-11,63.90839859753956
Kaho‘olawe,2025-11,74.6561328125
Kaua‘i,2025-11,71.47252467975085
Lāna‘i,2025-11,73.22372407308919
Maui,2025-11,69.42802844734311
Moloka‘i,2025-11,73.20234330426278
O‘ahu,2025-11,74.35183205901356
Hawai‘i,2025-12,62.72844887652663
Kaho‘olawe,2025-12,73.51246164772726
Kaua‘i,2025-12,69.9549888353508
Lāna‘i,2025-12,72.104113166692
Maui,2025-12,68.38650742365954
Moloka‘i,2025-12,72.08308796560436
O‘ahu,2025-12,72.78910860435064
Hawai‘i,2026-01,61.4968466936828
Kaho‘olawe,2026-01,71.76633380681818
Kaua‘i,2026-01,68.02924991185803
Lāna‘i,2026-01,70.40300581218659
Maui,2026-01,66.76504267852849
Moloka‘i,2026-01,70.38190714402151
O‘ahu,2026-01,70.83339435709671
Hawai‘i,2026-02,60.54917753164733
Kaho‘olawe,2026-02,70.28056995738636
Kaua‘i,2026-02,67.31566576565989
Lāna‘i,2026-02,68.86471660841818
Maui,2026-02,65.1103134767973
Moloka‘i,2026-02,68.84357119569647
O‘ahu,2026-02,69.54108200516907
Hawai‘i,2026-03,62.495684201138246
Kaho‘olawe,2026-03,71.78225
Kaua‘i,2026-03,68.87855946644729
Lāna‘i,2026-03,70.42875037988148
Maui,2026-03,66.8218201490743
Moloka‘i,2026-03,70.4093306809846
O‘ahu,2026-03,71.30414333405126
