timestamp,RF_1_Tot300s_value,RF_2_Tot300s_value,RF_1_cum,RF_2_cum,RF_1_cum_in,RF_2_cum_in
2026-03-13 11:55:00,0.257,0.254,73.415,78.499,2.89035433070866,3.09051181102362
2026-03-13 12:00:00,0,0,73.415,78.499,2.89035433070866,3.09051181102362
2026-03-13 12:05:00,0.257,0.254,73.672,78.753,2.90047244094488,3.10051181102362
2026-03-13 12:10:00,0.257,0.254,73.929,79.007,2.9105905511811,3.11051181102362
2026-03-13 12:15:00,0.257,0.254,74.186,79.261,2.92070866141732,3.12051181102362
2026-03-13 12:20:00,0.257,0.254,74.443,79.515,2.93082677165354,3.13051181102362
2026-03-13 12:25:00,0.257,0.254,74.7,79.769,2.94094488188976,3.14051181102362
2026-03-13 12:30:00,0.257,0.254,74.957,80.023,2.95106299212598,3.15051181102362
2026-03-13 12:35:00,0,0,74.957,80.023,2.95106299212598,3.15051181102362
2026-03-13 12:40:00,0.77,0.764,75.727,80.787,2.98137795275591,3.1805905511811
2026-03-13 12:45:00,0,0.254,75.727,81.041,2.98137795275591,3.1905905511811
2026-03-13 12:50:00,0.513,0.508,76.24,81.549,3.00157480314961,3.2105905511811
2026-03-13 12:55:00,1.283,1.016,77.523,82.565,3.05208661417323,3.2505905511811
2026-03-13 13:00:00,0.513,0.508,78.036,83.073,3.07228346456693,3.2705905511811
2026-03-13 13:05:00,0,0,78.036,83.073,3.07228346456693,3.2705905511811
2026-03-13 13:10:00,0.513,0.508,78.549,83.581,3.09248031496063,3.2905905511811
2026-03-13 13:15:00,0.257,0.254,78.806,83.835,3.10259842519685,3.3005905511811
2026-03-13 13:20:00,0.257,0.254,79.063,84.089,3.11271653543307,3.3105905511811
2026-03-13 13:25:00,0.513,0.508,79.576,84.597,3.13291338582677,3.3305905511811
2026-03-13 13:30:00,0.257,0.254,79.833,84.851,3.14303149606299,3.3405905511811
2026-03-13 13:35:00,0.257,0.254,80.09,85.105,3.15314960629921,3.3505905511811
2026-03-13 13:40:00,1.026,1.016,81.116,86.121,3.19354330708661,3.3905905511811
2026-03-13 13:45:00,0.513,0.508,81.629,86.629,3.21374015748032,3.4105905511811
2026-03-13 13:50:00,0.257,0.254,81.886,86.883,3.22385826771654,3.4205905511811
2026-03-13 13:55:00,0,0.254,81.886,87.137,3.22385826771654,3.4305905511811
2026-03-13 14:00:00,0.513,0.254,82.399,87.391,3.24405511811024,3.4405905511811
2026-03-13 14:05:00,0.257,0.254,82.656,87.645,3.25417322834646,3.4505905511811
2026-03-13 14:10:00,1.283,1.271,83.939,88.916,3.30468503937008,3.50062992125984
2026-03-13 14:15:00,0.513,0.508,84.452,89.424,3.32488188976378,3.52062992125984
2026-03-13 14:20:00,0.257,0.254,84.709,89.678,3.335,3.53062992125984
2026-03-13 14:25:00,0.257,0.254,84.966,89.932,3.34511811023622,3.54062992125984
2026-03-13 14:30:00,0,0.254,84.966,90.186,3.34511811023622,3.55062992125984
2026-03-13 14:35:00,0.257,0,85.223,90.186,3.35523622047244,3.55062992125984
2026-03-13 14:40:00,0,0,85.223,90.186,3.35523622047244,3.55062992125984
2026-03-13 14:45:00,0,0.254,85.223,90.44,3.35523622047244,3.56062992125984
2026-03-13 14:50:00,0.257,0.254,85.48,90.694,3.36535433070866,3.57062992125984
2026-03-13 14:55:00,0.257,0,85.737,90.694,3.37547244094488,3.57062992125984
2026-03-13 15:00:00,0.257,0.254,85.994,90.948,3.3855905511811,3.58062992125984
2026-03-13 15:05:00,0.257,0.254,86.251,91.202,3.39570866141732,3.59062992125984
2026-03-13 15:10:00,0,0,86.251,91.202,3.39570866141732,3.59062992125984
2026-03-13 15:15:00,0,0,86.251,91.202,3.39570866141732,3.59062992125984
2026-03-13 15:20:00,0,0,86.251,91.202,3.39570866141732,3.59062992125984
2026-03-13 15:25:00,0,0,86.251,91.202,3.39570866141732,3.59062992125984
2026-03-13 15:30:00,0,0.254,86.251,91.456,3.39570866141732,3.60062992125984
2026-03-13 15:35:00,0.257,0,86.508,91.456,3.40582677165354,3.60062992125984
2026-03-13 15:40:00,0,0,86.508,91.456,3.40582677165354,3.60062992125984
2026-03-13 15:45:00,0,0,86.508,91.456,3.40582677165354,3.60062992125984
2026-03-13 15:50:00,0.257,0.254,86.765,91.71,3.41594488188976,3.61062992125984
2026-03-13 15:55:00,0,0,86.765,91.71,3.41594488188976,3.61062992125984
2026-03-13 16:00:00,0.257,0.254,87.022,91.964,3.42606299212598,3.62062992125984
2026-03-13 16:05:00,0,0,87.022,91.964,3.42606299212598,3.62062992125984
2026-03-13 16:10:00,0.257,0.254,87.279,92.218,3.4361811023622,3.63062992125984
2026-03-13 16:15:00,0.257,0,87.536,92.218,3.44629921259843,3.63062992125984
2026-03-13 16:20:00,0,0.254,87.536,92.472,3.44629921259843,3.64062992125984
2026-03-13 16:25:00,0,0,87.536,92.472,3.44629921259843,3.64062992125984
2026-03-13 16:30:00,1.539,1.272,89.075,93.744,3.50688976377953,3.69070866141732
2026-03-13 16:35:00,1.026,1.016,90.101,94.76,3.54728346456693,3.73070866141732
2026-03-13 16:40:00,2.056,2.042,92.157,96.802,3.62822834645669,3.81110236220472
2026-03-13 16:45:00,3.361,3.349,95.518,100.151,3.76055118110236,3.94295275590551
2026-03-13 16:50:00,0.513,0.254,96.031,100.405,3.78074803149606,3.95295275590551
2026-03-13 16:55:00,0,0.254,96.031,100.659,3.78074803149606,3.96295275590551
2026-03-13 17:00:00,0.257,0.254,96.288,100.913,3.79086614173228,3.97295275590551
2026-03-13 17:05:00,0,0.254,96.288,101.167,3.79086614173228,3.98295275590551
2026-03-13 17:10:00,0.257,0,96.545,101.167,3.8009842519685,3.98295275590551
2026-03-13 17:15:00,0,0,96.545,101.167,3.8009842519685,3.98295275590551
2026-03-13 17:20:00,0,0.254,96.545,101.421,3.8009842519685,3.99295275590551
2026-03-13 17:25:00,0.257,0,96.802,101.421,3.81110236220472,3.99295275590551
2026-03-13 17:30:00,0,0,96.802,101.421,3.81110236220472,3.99295275590551
2026-03-13 17:35:00,0,0.254,96.802,101.675,3.81110236220472,4.00295275590551
2026-03-13 17:40:00,0.257,0,97.059,101.675,3.82122047244094,4.00295275590551
2026-03-13 17:45:00,0,0,97.059,101.675,3.82122047244094,4.00295275590551
2026-03-13 17:50:00,0,0.254,97.059,101.929,3.82122047244094,4.01295275590551
2026-03-13 17:55:00,0.257,0,97.316,101.929,3.83133858267717,4.01295275590551
2026-03-13 18:00:00,1.026,1.016,98.342,102.945,3.87173228346457,4.05295275590551
2026-03-13 18:05:00,1.283,1.021,99.625,103.966,3.92224409448819,4.09314960629921
2026-03-13 18:10:00,0.77,0.762,100.395,104.728,3.95255905511811,4.12314960629921
2026-03-13 18:15:00,0.257,0.508,100.652,105.236,3.96267716535433,4.14314960629921
2026-03-13 18:20:00,0.513,0.254,101.165,105.49,3.98287401574803,4.15314960629921
2026-03-13 18:25:00,0.513,0.508,101.678,105.998,4.00307086614173,4.17314960629921
2026-03-13 18:30:00,0.77,0.508,102.448,106.506,4.03338582677165,4.19314960629921
2026-03-13 18:35:00,0.257,0.254,102.705,106.76,4.04350393700787,4.20314960629921
2026-03-13 18:40:00,0.257,0.254,102.962,107.014,4.05362204724409,4.21314960629921
2026-03-13 18:45:00,0.77,0.762,103.732,107.776,4.08393700787402,4.24314960629921
2026-03-13 18:50:00,0.257,0.254,103.989,108.03,4.09405511811024,4.25314960629921
2026-03-13 18:55:00,0.257,0.254,104.246,108.284,4.10417322834646,4.26314960629921
2026-03-13 19:00:00,0,0.254,104.246,108.538,4.10417322834646,4.27314960629921
2026-03-13 19:05:00,0.62,0.254,104.866,108.792,4.12858267716535,4.28314960629921
2026-03-13 19:10:00,0.257,0.254,105.123,109.046,4.13870078740158,4.29314960629921
2026-03-13 19:15:00,0,0,105.123,109.046,4.13870078740158,4.29314960629921
2026-03-13 19:20:00,0.257,0.254,105.38,109.3,4.1488188976378,4.30314960629921
2026-03-13 19:25:00,0.513,0.508,105.893,109.808,4.1690157480315,4.32314960629921
2026-03-13 19:30:00,0.77,0.762,106.663,110.57,4.19933070866142,4.35314960629921
2026-03-13 19:35:00,0.77,0.508,107.433,111.078,4.22964566929134,4.37314960629921
2026-03-13 19:40:00,0.513,0.508,107.946,111.586,4.24984251968504,4.39314960629921
2026-03-13 19:45:00,0.257,0.254,108.203,111.84,4.25996062992126,4.40314960629921
2026-03-13 19:50:00,0.257,0.254,108.46,112.094,4.27007874015748,4.41314960629921
2026-03-13 19:55:00,0,0.254,108.46,112.348,4.27007874015748,4.42314960629921
2026-03-13 20:00:00,0.257,0.254,108.717,112.602,4.2801968503937,4.43314960629921
2026-03-13 20:05:00,0.257,0.254,108.974,112.856,4.29031496062992,4.44314960629921
2026-03-13 20:10:00,0.594,0.254,109.568,113.11,4.31370078740157,4.45314960629921
2026-03-13 20:15:00,0,0.254,109.568,113.364,4.31370078740157,4.46314960629921
2026-03-13 20:20:00,0,0,109.568,113.364,4.31370078740157,4.46314960629921
2026-03-13 20:25:00,0.513,0.254,110.081,113.618,4.33389763779528,4.47314960629921
2026-03-13 20:30:00,0.77,0.762,110.851,114.38,4.3642125984252,4.50314960629921
2026-03-13 20:35:00,0.77,0.762,111.621,115.142,4.39452755905512,4.53314960629921
2026-03-13 20:40:00,0.513,0.254,112.134,115.396,4.41472440944882,4.54314960629921
2026-03-13 20:45:00,0.513,0.508,112.647,115.904,4.43492125984252,4.56314960629921
2026-03-13 20:50:00,0.513,0.508,113.16,116.412,4.45511811023622,4.58314960629921
2026-03-13 20:55:00,0.513,0.508,113.673,116.92,4.47531496062992,4.60314960629921
2026-03-13 21:00:00,1.026,0.762,114.699,117.682,4.51570866141732,4.63314960629921
2026-03-13 21:05:00,0.513,0.508,115.212,118.19,4.53590551181102,4.65314960629921
2026-03-13 21:10:00,1.027,1.273,116.239,119.463,4.57633858267717,4.70326771653543
2026-03-13 21:15:00,0.513,0.254,116.752,119.717,4.59653543307087,4.71326771653543
2026-03-13 21:20:00,0.257,0.254,117.009,119.971,4.60665354330709,4.72326771653543
2026-03-13 21:25:00,0.257,0.254,117.266,120.225,4.61677165354331,4.73326771653543
2026-03-13 21:30:00,0,0.254,117.266,120.479,4.61677165354331,4.74326771653543
2026-03-13 21:35:00,0.257,0.254,117.523,120.733,4.62688976377953,4.75326771653543
2026-03-13 21:40:00,0,0,117.523,120.733,4.62688976377953,4.75326771653543
2026-03-13 21:45:00,0.257,0.254,117.78,120.987,4.63700787401575,4.76326771653543
2026-03-13 21:50:00,0.257,0.254,118.037,121.241,4.64712598425197,4.77326771653543
2026-03-13 21:55:00,0,0,118.037,121.241,4.64712598425197,4.77326771653543
2026-03-13 22:00:00,0.257,0.254,118.294,121.495,4.65724409448819,4.78326771653543
2026-03-13 22:05:00,0.513,0.254,118.807,121.749,4.67744094488189,4.79326771653543
2026-03-13 22:10:00,0.513,0.508,119.32,122.257,4.69763779527559,4.81326771653543
2026-03-13 22:15:00,1.026,0.508,120.346,122.765,4.73803149606299,4.83326771653543
2026-03-13 22:20:00,1.551,1.805,121.897,124.57,4.79909448818898,4.90433070866142
2026-03-13 22:25:00,0.513,0.508,122.41,125.078,4.81929133858268,4.92433070866142
2026-03-13 22:30:00,0.257,0.254,122.667,125.332,4.8294094488189,4.93433070866142
2026-03-13 22:35:00,0.257,0.254,122.924,125.586,4.83952755905512,4.94433070866142
2026-03-13 22:40:00,0.257,0.254,123.181,125.84,4.84964566929134,4.95433070866142
2026-03-13 22:45:00,0.257,0.254,123.438,126.094,4.85976377952756,4.96433070866142
2026-03-13 22:50:00,0.513,0.508,123.951,126.602,4.87996062992126,4.98433070866142
2026-03-13 22:55:00,0.77,0.508,124.721,127.11,4.91027559055118,5.00433070866142
2026-03-13 23:00:00,1.821,1.55,126.542,128.66,4.98196850393701,5.06535433070866
2026-03-13 23:05:00,0.257,0.508,126.799,129.168,4.99208661417323,5.08535433070866
2026-03-13 23:10:00,0.257,0,127.056,129.168,5.00220472440945,5.08535433070866
2026-03-13 23:15:00,0,0.254,127.056,129.422,5.00220472440945,5.09535433070866
2026-03-13 23:20:00,0,0,127.056,129.422,5.00220472440945,5.09535433070866
2026-03-13 23:25:00,1.026,1.016,128.082,130.438,5.04259842519685,5.13535433070866
2026-03-13 23:30:00,0.772,0.508,128.854,130.946,5.07299212598425,5.15535433070866
2026-03-13 23:35:00,3.354,3.357,132.208,134.303,5.20503937007874,5.28751968503937
2026-03-13 23:40:00,0.513,0.508,132.721,134.811,5.22523622047244,5.30751968503937
2026-03-13 23:45:00,2.59,2.312,135.311,137.123,5.32720472440945,5.39854330708661
2026-03-13 23:50:00,1.026,1.018,136.337,138.141,5.36759842519685,5.43862204724409
2026-03-13 23:55:00,2.756,1.531,139.093,139.672,5.47610236220472,5.49889763779528
2026-03-14 00:00:00,1.914,1.526,141.007,141.198,5.55145669291339,5.55897637795276
2026-03-14 00:05:00,1.283,1.016,142.29,142.214,5.60196850393701,5.59897637795276
2026-03-14 00:10:00,0.513,0.508,142.803,142.722,5.62216535433071,5.61897637795276
2026-03-14 00:15:00,1.814,1.273,144.617,143.995,5.69358267716535,5.66909448818898
2026-03-14 00:20:00,0.77,0.508,145.387,144.503,5.72389763779528,5.68909448818898
2026-03-14 00:25:00,1.462,0.508,146.849,145.011,5.78145669291339,5.70909448818898
2026-03-14 00:30:00,0.77,0.762,147.619,145.773,5.81177165354331,5.73909448818898
2026-03-14 00:35:00,1.026,0.762,148.645,146.535,5.85216535433071,5.76909448818898
2026-03-14 00:40:00,1.426,0.762,150.071,147.297,5.90830708661417,5.79909448818898
2026-03-14 00:45:00,0.77,0.762,150.841,148.059,5.9386220472441,5.82909448818898
2026-03-14 00:50:00,1.8,1.27,152.641,149.329,6.00948818897638,5.87909448818898
2026-03-14 00:55:00,1.026,0.762,153.667,150.091,6.04988188976378,5.90909448818898
2026-03-14 01:00:00,0.77,0.508,154.437,150.599,6.0801968503937,5.92909448818898
2026-03-14 01:05:00,0.513,0.762,154.95,151.361,6.1003937007874,5.95909448818898
2026-03-14 01:10:00,0.77,0.762,155.72,152.123,6.13070866141732,5.98909448818898
2026-03-14 01:15:00,0.513,0.508,156.233,152.631,6.15090551181102,6.00909448818898
2026-03-14 01:20:00,1.026,1.016,157.259,153.647,6.19129921259843,6.04909448818898
2026-03-14 01:25:00,1.026,1.016,158.285,154.663,6.23169291338583,6.08909448818898
2026-03-14 01:30:00,1.54,1.526,159.825,156.189,6.29232283464567,6.14917322834646
2026-03-14 01:35:00,1.283,1.27,161.108,157.459,6.34283464566929,6.19917322834646
2026-03-14 01:40:00,0.257,0.254,161.365,157.713,6.35295275590551,6.20917322834646
2026-03-14 01:45:00,1.059,0.762,162.424,158.475,6.39464566929134,6.23917322834646
2026-03-14 01:50:00,0.77,0.508,163.194,158.983,6.42496062992126,6.25917322834646
2026-03-14 01:55:00,0.257,0,163.451,158.983,6.43507874015748,6.25917322834646
2026-03-14 02:00:00,0.513,0.508,163.964,159.491,6.45527559055118,6.27917322834646
2026-03-14 02:05:00,0.77,0.508,164.734,159.999,6.4855905511811,6.29917322834646
2026-03-14 02:10:00,0.77,0.762,165.504,160.761,6.51590551181102,6.32917322834646
2026-03-14 02:15:00,0.257,0.508,165.761,161.269,6.52602362204724,6.34917322834646
2026-03-14 02:20:00,0.77,0.508,166.531,161.777,6.55633858267717,6.36917322834646
2026-03-14 02:25:00,0.513,0.508,167.044,162.285,6.57653543307087,6.38917322834646
2026-03-14 02:30:00,0.513,0.508,167.557,162.793,6.59673228346457,6.40917322834646
2026-03-14 02:35:00,0.513,0.508,168.07,163.301,6.61692913385827,6.42917322834646
2026-03-14 02:40:00,1.026,1.016,169.096,164.317,6.65732283464567,6.46917322834646
2026-03-14 02:45:00,2.333,2.322,171.429,166.639,6.74917322834646,6.5605905511811
2026-03-14 02:50:00,1.026,1.016,172.455,167.655,6.78956692913386,6.6005905511811
2026-03-14 02:55:00,1.026,0.762,173.481,168.417,6.82996062992126,6.6305905511811
2026-03-14 03:00:00,2.052,2.035,175.533,170.452,6.91074803149606,6.71070866141732
2026-03-14 03:05:00,2.062,1.792,177.595,172.244,6.99192913385827,6.78125984251969
2026-03-14 03:10:00,1.026,0.762,178.621,173.006,7.03232283464567,6.81125984251969
2026-03-14 03:15:00,0.77,0.762,179.391,173.768,7.06263779527559,6.84125984251969
2026-03-14 03:20:00,0.781,0.508,180.172,174.276,7.09338582677165,6.86125984251969
2026-03-14 03:25:00,0.513,0.508,180.685,174.784,7.11358267716535,6.88125984251969
2026-03-14 03:30:00,1.283,1.27,181.968,176.054,7.16409448818898,6.93125984251969
2026-03-14 03:35:00,6.024,6.009,187.992,182.063,7.40125984251968,7.16783464566929
2026-03-14 03:40:00,4.391,4.387,192.383,186.45,7.57413385826772,7.34055118110236
2026-03-14 03:45:00,3.356,3.342,195.739,189.792,7.70625984251969,7.47212598425197
2026-03-14 03:50:00,1.544,1.535,197.283,191.327,7.76704724409449,7.53255905511811
2026-03-14 03:55:00,2.055,2.042,199.338,193.369,7.84795275590551,7.61295275590551
2026-03-14 04:00:00,1.652,1.016,200.99,194.385,7.91299212598425,7.65295275590551
2026-03-14 04:05:00,0.257,0.254,201.247,194.639,7.92311023622047,7.66295275590551
2026-03-14 04:10:00,0.513,0.508,201.76,195.147,7.94330708661417,7.68295275590551
2026-03-14 04:15:00,1.804,1.537,203.564,196.684,8.01433070866142,7.74346456692913
2026-03-14 04:20:00,7.018,5.011,210.582,201.695,8.29062992125984,7.94074803149606
2026-03-14 04:25:00,1.026,0.762,211.608,202.457,8.33102362204724,7.97074803149606
2026-03-14 04:30:00,0.77,0.508,212.378,202.965,8.36133858267717,7.99074803149606
2026-03-14 04:35:00,0.77,0.762,213.148,203.727,8.39165354330709,8.02074803149606
2026-03-14 04:40:00,3.115,3.366,216.263,207.093,8.51429133858268,8.15326771653543
2026-03-14 04:45:00,1.796,1.779,218.059,208.872,8.585,8.22330708661417
2026-03-14 04:50:00,3.085,2.811,221.144,211.683,8.70645669291339,8.33397637795276
2026-03-14 04:55:00,4.647,4.644,225.791,216.327,8.8894094488189,8.51681102362205
2026-03-14 05:00:00,3.082,3.322,228.873,219.649,9.01074803149606,8.64759842519685
2026-03-14 05:05:00,5.713,5.71,234.586,225.359,9.23566929133858,8.87240157480315
2026-03-14 05:10:00,3.344,3.093,237.93,228.452,9.36732283464567,8.99417322834646
2026-03-14 05:15:00,2.831,2.564,240.761,231.016,9.47877952755906,9.09511811023622
2026-03-14 05:20:00,2.848,2.036,243.609,233.052,9.59090551181102,9.17527559055118
2026-03-14 05:25:00,1.283,1.27,244.892,234.322,9.64141732283465,9.22527559055118
2026-03-14 05:30:00,1.539,1.524,246.431,235.846,9.70200787401575,9.28527559055118
2026-03-14 05:35:00,0.77,0.762,247.201,236.608,9.73232283464567,9.31527559055118
2026-03-14 05:40:00,2.052,2.034,249.253,238.642,9.81311023622047,9.39535433070866
2026-03-14 05:45:00,3.082,2.805,252.335,241.447,9.93444881889764,9.5057874015748
2026-03-14 05:50:00,2.052,1.525,254.387,242.972,10.0152362204724,9.56582677165354
2026-03-14 05:55:00,3.879,3.61,258.266,246.582,10.1679527559055,9.70795275590551
2026-03-14 06:00:00,1.796,1.783,260.062,248.365,10.2386614173228,9.77814960629921
2026-03-14 06:05:00,1.283,1.27,261.345,249.635,10.2891732283465,9.82814960629921
2026-03-14 06:10:00,1.799,1.27,263.144,250.905,10.36,9.87814960629921
2026-03-14 06:15:00,1.026,1.016,264.17,251.921,10.4003937007874,9.91814960629921
2026-03-14 06:20:00,1.796,1.782,265.966,253.703,10.4711023622047,9.98830708661417
2026-03-14 06:25:00,3.341,3.325,269.307,257.028,10.6026377952756,10.1192125984252
2026-03-14 06:30:00,2.176,1.525,271.483,258.553,10.6883070866142,10.1792519685039
2026-03-14 06:35:00,1.796,2.033,273.279,260.586,10.7590157480315,10.2592913385827
2026-03-14 06:40:00,2.052,1.778,275.331,262.364,10.8398031496063,10.3292913385827
2026-03-14 06:45:00,1.026,1.016,276.357,263.38,10.8801968503937,10.3692913385827
2026-03-14 06:50:00,1.539,1.524,277.896,264.904,10.9407874015748,10.4292913385827
2026-03-14 06:55:00,2.567,2.286,280.463,267.19,11.0418503937008,10.5192913385827
2026-03-14 07:00:00,2.824,2.549,283.287,269.739,11.153031496063,10.6196456692913
2026-03-14 07:05:00,4.909,4.899,288.196,274.638,11.3462992125984,10.8125196850394
2026-03-14 07:10:00,4.12,4.113,292.316,278.751,11.5085039370079,10.9744488188976
2026-03-14 07:15:00,4.113,4.102,296.429,282.853,11.6704330708661,11.1359448818898
2026-03-14 07:20:00,7.044,6.782,303.473,289.635,11.9477559055118,11.4029527559055
2026-03-14 07:25:00,12.88,13.47,316.353,303.105,12.454842519685,11.9332677165354
2026-03-14 07:30:00,9.25,8.15,325.603,311.255,12.8190157480315,12.2541338582677
2026-03-14 07:35:00,3.083,3.066,328.686,314.321,12.9403937007874,12.374842519685
2026-03-14 07:40:00,3.095,3.349,331.781,317.67,13.0622440944882,12.5066929133858
2026-03-14 07:45:00,2.052,1.778,333.833,319.448,13.143031496063,12.5766929133858
2026-03-14 07:50:00,4.398,4.126,338.231,323.574,13.3161811023622,12.7391338582677
2026-03-14 07:55:00,6.516,6.784,344.747,330.358,13.5727165354331,13.0062204724409
2026-03-14 08:00:00,2.825,2.547,347.572,332.905,13.683937007874,13.1064960629921
2026-03-14 08:05:00,2.316,2.034,349.888,334.939,13.7751181102362,13.1865748031496
2026-03-14 08:10:00,0.77,0.762,350.658,335.701,13.8054330708661,13.2165748031496
2026-03-14 08:15:00,2.055,1.786,352.713,337.487,13.8863385826772,13.2868897637795
2026-03-14 08:20:00,6.006,6.004,358.719,343.491,14.1227952755906,13.5232677165354
2026-03-14 08:25:00,3.109,3.09,361.828,346.581,14.2451968503937,13.6449212598425
2026-03-14 08:30:00,3.928,3.729,365.756,350.31,14.399842519685,13.7917322834646
2026-03-14 08:35:00,2.432,1.778,368.188,352.088,14.4955905511811,13.8617322834646
2026-03-14 08:40:00,3.603,3.592,371.791,355.68,14.6374409448819,14.0031496062992
2026-03-14 08:45:00,2.605,2.293,374.396,357.973,14.74,14.0934251968504
2026-03-14 08:50:00,1.539,1.27,375.935,359.243,14.8005905511811,14.1434251968504
2026-03-14 08:55:00,2.568,2.291,378.503,361.534,14.9016929133858,14.2336220472441
2026-03-14 09:00:00,2.316,2.553,380.819,364.087,14.992874015748,14.3341338582677
2026-03-14 09:05:00,6.294,6.012,387.113,370.099,15.2406692913386,14.5708267716535
2026-03-14 09:10:00,6.004,5.987,393.117,376.086,15.4770472440945,14.8065354330709
2026-03-14 09:15:00,6.782,6.526,399.899,382.612,15.7440551181102,15.0634645669291
2026-03-14 09:20:00,9,8.97,408.899,391.582,16.0983858267717,15.4166141732283
2026-03-14 09:25:00,7.936,7.412,416.835,398.994,16.4108267716535,15.7084251968504
2026-03-14 09:30:00,3.095,3.069,419.93,402.063,16.5326771653543,15.8292519685039
2026-03-14 09:35:00,2.309,2.29,422.239,404.353,16.6235826771654,15.9194094488189
2026-03-14 09:40:00,3.34,3.32,425.579,407.673,16.7550787401575,16.0501181102362
2026-03-14 09:45:00,8.19,7.631,433.769,415.304,17.0775196850394,16.3505511811024
2026-03-14 09:50:00,9.96,8.53,443.729,423.834,17.4696456692913,16.6863779527559
2026-03-14 09:55:00,2.053,2.036,445.782,425.87,17.5504724409449,16.7665354330709
2026-03-14 10:00:00,2.052,1.779,447.834,427.649,17.6312598425197,16.8365748031496
2026-03-14 10:05:00,2.397,1.524,450.231,429.173,17.7256299212598,16.8965748031496
2026-03-14 10:10:00,1.026,1.016,451.257,430.189,17.7660236220472,16.9365748031496
2026-03-14 10:15:00,0.77,0.508,452.027,430.697,17.7963385826772,16.9565748031496
2026-03-14 10:20:00,2.313,2.812,454.34,433.509,17.8874015748031,17.0672834645669
2026-03-14 10:25:00,1.539,1.27,455.879,434.779,17.9479921259843,17.1172834645669
2026-03-14 10:30:00,3.089,2.817,458.968,437.596,18.0696062992126,17.228188976378
2026-03-14 10:35:00,1.283,1.018,460.251,438.614,18.1201181102362,17.2682677165354
2026-03-14 10:40:00,0.513,0.254,460.764,438.868,18.1403149606299,17.2782677165354
2026-03-14 10:45:00,0.257,0.508,461.021,439.376,18.1504330708661,17.2982677165354
2026-03-14 10:50:00,1.796,1.525,462.817,440.901,18.2211417322835,17.3583070866142
2026-03-14 10:55:00,1.026,1.27,463.843,442.171,18.2615354330709,17.4083070866142
2026-03-14 11:00:00,2.309,2.037,466.152,444.208,18.3524409448819,17.4885039370079
2026-03-14 11:05:00,3.098,2.829,469.25,447.037,18.4744094488189,17.5998818897638
2026-03-14 11:10:00,1.796,1.778,471.046,448.815,18.5451181102362,17.6698818897638
2026-03-14 11:15:00,1.283,1.27,472.329,450.085,18.5956299212598,17.7198818897638
2026-03-14 11:20:00,1.026,1.016,473.355,451.101,18.6360236220472,17.7598818897638
2026-03-14 11:25:00,6.313,5.477,479.668,456.578,18.8845669291339,17.9755118110236
2026-03-14 11:30:00,2.423,2.032,482.091,458.61,18.9799606299213,18.0555118110236
2026-03-14 11:35:00,2.325,2.049,484.416,460.659,19.0714960629921,18.1361811023622
2026-03-14 11:40:00,2.315,2.308,486.731,462.967,19.1626377952756,18.2270472440945
2026-03-14 11:45:00,1.059,0.508,487.79,463.475,19.2043307086614,18.2470472440945
2026-03-14 11:50:00,1.539,1.526,489.329,465.001,19.2649212598425,18.307125984252
2026-03-14 11:55:00,0.513,0.508,489.842,465.509,19.2851181102362,18.327125984252
2026-03-14 12:00:00,0.77,0.508,490.612,466.017,19.3154330708661,18.347125984252
2026-03-14 12:05:00,0.513,0.762,491.125,466.779,19.3356299212598,18.377125984252
2026-03-14 12:10:00,0.513,0.254,491.638,467.033,19.3558267716535,18.387125984252
2026-03-14 12:15:00,0.513,0.508,492.151,467.541,19.3760236220472,18.407125984252
2026-03-14 12:20:00,0.77,0.762,492.921,468.303,19.4063385826772,18.437125984252
2026-03-14 12:25:00,2.052,1.778,494.973,470.081,19.487125984252,18.507125984252
2026-03-14 12:30:00,1.796,1.78,496.769,471.861,19.5578346456693,18.5772047244094
2026-03-14 12:35:00,3.086,3.074,499.855,474.935,19.6793307086614,18.6982283464567
2026-03-14 12:40:00,1.797,1.779,501.652,476.714,19.7500787401575,18.7682677165354
2026-03-14 12:45:00,2.052,2.288,503.704,479.002,19.8308661417323,18.8583464566929
2026-03-14 12:50:00,3.598,3.324,507.302,482.326,19.9725196850394,18.9892125984252
2026-03-14 12:55:00,2.568,2.289,509.87,484.615,20.0736220472441,19.0793307086614
2026-03-14 13:00:00,1.796,1.779,511.666,486.394,20.1443307086614,19.1493700787402
2026-03-14 13:05:00,1.026,1.016,512.692,487.41,20.1847244094488,19.1893700787402
2026-03-14 13:10:00,0.77,0.762,513.462,488.172,20.2150393700787,19.2193700787402
2026-03-14 13:15:00,1.283,1.27,514.745,489.442,20.2655511811024,19.2693700787402
2026-03-14 13:20:00,1.539,1.274,516.284,490.716,20.3261417322835,19.3195275590551
2026-03-14 13:25:00,1.539,1.526,517.823,492.242,20.3867322834646,19.3796062992126
2026-03-14 13:30:00,4.132,4.111,521.955,496.353,20.5494094488189,19.5414566929134
2026-03-14 13:35:00,3.875,3.332,525.83,499.685,20.701968503937,19.6726377952756
2026-03-14 13:40:00,5.465,5.437,531.295,505.122,20.917125984252,19.8866929133858
2026-03-14 13:45:00,3.601,3.326,534.896,508.448,21.0588976377953,20.0176377952756
2026-03-14 13:50:00,5.505,6.027,540.401,514.475,21.2756299212598,20.2549212598425
2026-03-14 13:55:00,4.686,4.406,545.087,518.881,21.4601181102362,20.4283858267717
