island,division_type,name,date,value
Oʻahu,moku,Ko'olaupoko,2021-05,75.07591306946007
Oʻahu,moku,ʻEwa,2021-05,73.90155745017506
Oʻahu,moku,Kona,2021-05,74.1546766672169
Lana'i,moku,Lāhainā,2021-05,72.64543833892617
Hawaiʻi,moku,Hilo,2021-05,62.57712076488706
Hawaiʻi,moku,Puna,2021-05,70.85466518970128
Hawaiʻi,moku,Hāmākua,2021-05,57.86549034240562
Hawaiʻi,moku,Kohala,2021-05,68.54903669789492
Hawaiʻi,moku,Kona,2021-05,64.08144294959624
Hawaiʻi,moku,Kaʻū,2021-05,61.380649372687266
Kahoʻolawe,moku,Honuaʻula,2021-05,71.18760682437454
Maui,moku,Kāʻanapali,2021-05,71.71239240627392
Maui,moku,Pūʻali Komohana,2021-05,73.21368699596775
Maui,moku,Hāmākualoa,2021-05,70.06649004536291
Maui,moku,Hāmākuapoko,2021-05,71.17792103142628
Maui,moku,Lāhainā,2021-05,71.26003175519631
Maui,moku,Koʻolau,2021-05,68.26783407761936
Maui,moku,Kula,2021-05,66.42841694595728
Maui,moku,Hāna,2021-05,70.30063739950727
Maui,moku,Kipahulu,2021-05,65.05007374043367
Maui,moku,Kahikinui,2021-05,63.62151014182058
Maui,moku,Kaupō,2021-05,64.18049969059406
Ni'ihau,moku,Kona,2021-06,
Kauaʻi,moku,Koʻolau,2021-06,75.67865901898733
Kauaʻi,moku,Halele'a,2021-06,71.6373490809707
Kauaʻi,moku,Nāpali,2021-06,68.57888783482143
Kauaʻi,moku,Kona,2021-06,71.20771618852459
Kauaʻi,moku,Puna,2021-06,75.12335880195599
Moloka'i,moku,Kona,2021-06,74.33738935721811
Moloka'i,moku,Koʻolau,2021-06,71.72290212375769
Oʻahu,moku,Koʻolauloa,2021-06,75.50720711678832
Oʻahu,moku,Waialua,2021-06,74.28133342704871
Oʻahu,moku,Waiʻanae,2021-06,74.48209521318336
Oʻahu,moku,Ko'olaupoko,2021-06,76.74592589988751
Oʻahu,moku,ʻEwa,2021-06,75.60148380689469
Oʻahu,moku,Kona,2021-06,75.84845813387257
Lana'i,moku,Lāhainā,2021-06,73.90098274209012
Hawaiʻi,moku,Hilo,2021-06,63.75729466119097
Hawaiʻi,moku,Puna,2021-06,71.72864500702597
Hawaiʻi,moku,Hāmākua,2021-06,59.537495171202806
Hawaiʻi,moku,Kohala,2021-06,69.47104273661043
Hawaiʻi,moku,Kona,2021-06,65.21356951287059
Hawaiʻi,moku,Kaʻū,2021-06,62.81180426309913
Kahoʻolawe,moku,Honuaʻula,2021-06,72.51997383576914
Maui,moku,Kāʻanapali,2021-06,72.99395741679419
Maui,moku,Pūʻali Komohana,2021-06,74.45374621975807
Maui,moku,Hāmākualoa,2021-06,71.39512978830646
Maui,moku,Hāmākuapoko,2021-06,72.47512149979855
Maui,moku,Lāhainā,2021-06,72.5544123484411
Maui,moku,Koʻolau,2021-06,69.64789430471004
Maui,moku,Kula,2021-06,67.89930613741097
Maui,moku,Hāna,2021-06,71.6219325401971
Maui,moku,Kipahulu,2021-06,66.52140864158163
Maui,moku,Kahikinui,2021-06,65.2187943189314
Maui,moku,Kaupō,2021-06,65.69930664941495
Ni'ihau,moku,Kona,2021-07,
Kauaʻi,moku,Koʻolau,2021-07,77.08922779159133
Kauaʻi,moku,Halele'a,2021-07,73.1742600462518
Kauaʻi,moku,Nāpali,2021-07,70.20898270089286
Kauaʻi,moku,Kona,2021-07,72.75785553278689
Kauaʻi,moku,Puna,2021-07,76.5524847188264
Moloka'i,moku,Kona,2021-07,75.84549690463646
Moloka'i,moku,Koʻolau,2021-07,73.32705868433507
Oʻahu,moku,Koʻolauloa,2021-07,76.26177417883213
Oʻahu,moku,Waialua,2021-07,74.81958640964208
Oʻahu,moku,Waiʻanae,2021-07,75.05494621370651
Oʻahu,moku,Ko'olaupoko,2021-07,77.71844110306523
Oʻahu,moku,ʻEwa,2021-07,76.3729253635874
Oʻahu,moku,Kona,2021-07,76.66359565863321
Lana'i,moku,Lāhainā,2021-07,75.424851689837
Hawaiʻi,moku,Hilo,2021-07,65.73881160164271
Hawaiʻi,moku,Puna,2021-07,73.08070010425638
Hawaiʻi,moku,Hāmākua,2021-07,61.51282528533802
Hawaiʻi,moku,Kohala,2021-07,71.04125232800948
Hawaiʻi,moku,Kona,2021-07,67.0720906334723
Hawaiʻi,moku,Kaʻū,2021-07,64.6470659718421
Kahoʻolawe,moku,Honuaʻula,2021-07,74.06636115927668
Maui,moku,Kāʻanapali,2021-07,74.55088167081101
Maui,moku,Pūʻali Komohana,2021-07,75.95629032258066
Maui,moku,Hāmākualoa,2021-07,73.00981949344758
Maui,moku,Hāmākuapoko,2021-07,74.0516795930701
Maui,moku,Lāhainā,2021-07,74.1272715790993
Maui,moku,Koʻolau,2021-07,71.32577899711632
Maui,moku,Kula,2021-07,69.61013955802262
Maui,moku,Hāna,2021-07,73.22929890106327
Maui,moku,Kipahulu,2021-07,68.31271922831633
Maui,moku,Kahikinui,2021-07,66.98985611807387
Maui,moku,Kaupō,2021-07,67.50302163028803
Ni'ihau,moku,Kona,2021-08,
Kauaʻi,moku,Koʻolau,2021-08,77.07489404385171
Kauaʻi,moku,Halele'a,2021-08,73.14959154252763
Kauaʻi,moku,Nāpali,2021-08,70.17915011160714
Kauaʻi,moku,Kona,2021-08,72.73201280737706
Kauaʻi,moku,Puna,2021-08,76.53599480440099
Moloka'i,moku,Kona,2021-08,75.5249371048472
Moloka'i,moku,Koʻolau,2021-08,72.85693992546143
Oʻahu,moku,Koʻolauloa,2021-08,76.37505839416059
Oʻahu,moku,Waialua,2021-08,75.04584881674164
Oʻahu,moku,Waiʻanae,2021-08,75.26344861692388
Oʻahu,moku,Ko'olaupoko,2021-08,77.71890378937007
Oʻahu,moku,ʻEwa,2021-08,76.4776839819553
Oʻahu,moku,Kona,2021-08,76.74548685622318
Lana'i,moku,Lāhainā,2021-08,75.08094289309685
Hawaiʻi,moku,Hilo,2021-08,64.86704055441479
Hawaiʻi,moku,Puna,2021-08,72.84333127464757
Hawaiʻi,moku,Hāmākua,2021-08,60.393512510974546
Hawaiʻi,moku,Kohala,2021-08,70.61347423669508
Hawaiʻi,moku,Kona,2021-08,66.31831472465964
Hawaiʻi,moku,Kaʻū,2021-08,63.757539795493855
Kahoʻolawe,moku,Honuaʻula,2021-08,73.64600840661382
Maui,moku,Kāʻanapali,2021-08,74.15500131503444
Maui,moku,Pūʻali Komohana,2021-08,75.64467741935484
Maui,moku,Hāmākualoa,2021-08,72.52189610635081
Maui,moku,Hāmākuapoko,2021-08,73.62523513043917
Maui,moku,Lāhainā,2021-08,73.70588102627022
Maui,moku,Koʻolau,2021-08,70.73786196331304
Maui,moku,Kula,2021-08,68.92578419564308
Maui,moku,Hāna,2021-08,72.75393461488589
Maui,moku,Kipahulu,2021-08,67.54485012755103
Maui,moku,Kahikinui,2021-08,66.15672720151716
Maui,moku,Kaupō,2021-08,66.68918766876688
Ni'ihau,moku,Kona,2021-09,
Kauaʻi,moku,Koʻolau,2021-09,76.61714653028933
Kauaʻi,moku,Halele'a,2021-09,72.80074558505527
Kauaʻi,moku,Nāpali,2021-09,69.91239704241072
Kauaʻi,moku,Kona,2021-09,72.3955087090164
Kauaʻi,moku,Puna,2021-09,76.09338019559902
Moloka'i,moku,Kona,2021-09,75.37194184668071
Moloka'i,moku,Koʻolau,2021-09,72.48359153159015
Oʻahu,moku,Koʻolauloa,2021-09,76.10080474452555
Oʻahu,moku,Waialua,2021-09,74.79129088842168
Oʻahu,moku,Waiʻanae,2021-09,75.00597575529689
Oʻahu,moku,Ko'olaupoko,2021-09,77.4252047595613
Oʻahu,moku,ʻEwa,2021-09,76.20229682870993
Oʻahu,moku,Kona,2021-09,76.46588498679432
Lana'i,moku,Lāhainā,2021-09,74.88993738015341
Hawaiʻi,moku,Hilo,2021-09,64.40584060574949
Hawaiʻi,moku,Puna,2021-09,72.76219063052446
Hawaiʻi,moku,Hāmākua,2021-09,59.85351646180861
Hawaiʻi,moku,Kohala,2021-09,70.41004218635362
Hawaiʻi,moku,Kona,2021-09,65.92916435880244
Hawaiʻi,moku,Kaʻū,2021-09,63.33104431696263
Kahoʻolawe,moku,Honuaʻula,2021-09,73.37315340909092
Maui,moku,Kāʻanapali,2021-09,73.888141975899
Maui,moku,Pūʻali Komohana,2021-09,75.4997429435484
Maui,moku,Hāmākualoa,2021-09,72.12117155997984
Maui,moku,Hāmākuapoko,2021-09,73.31460515713135
Maui,moku,Lāhainā,2021-09,73.40227338337183
Maui,moku,Koʻolau,2021-09,70.19175394504967
Maui,moku,Kula,2021-09,68.27119553833265
Maui,moku,Hāna,2021-09,72.37196779369813
Maui,moku,Kipahulu,2021-09,66.73756377551021
Maui,moku,Kahikinui,2021-09,65.3235086164248
Maui,moku,Kaupō,2021-09,65.8369887770027
Ni'ihau,moku,Kona,2021-10,
Kauaʻi,moku,Koʻolau,2021-10,75.40074875678118
Kauaʻi,moku,Halele'a,2021-10,71.85215866770784
Kauaʻi,moku,Nāpali,2021-10,69.16472405133928
Kauaʻi,moku,Kona,2021-10,71.47496362704919
Kauaʻi,moku,Puna,2021-10,74.9142848410758
Moloka'i,moku,Kona,2021-10,74.47825144889357
Moloka'i,moku,Koʻolau,2021-10,71.96584462257454
Oʻahu,moku,Koʻolauloa,2021-10,75.33138686131386
Oʻahu,moku,Waialua,2021-10,74.01576862898494
Oʻahu,moku,Waiʻanae,2021-10,74.23006637457493
Oʻahu,moku,Ko'olaupoko,2021-10,76.66086280230596
Oʻahu,moku,ʻEwa,2021-10,75.43291560059251
Oʻahu,moku,Kona,2021-10,75.69841789782106
Lana'i,moku,Lāhainā,2021-10,74.05900497363376
Hawaiʻi,moku,Hilo,2021-10,63.873502310061596
Hawaiʻi,moku,Puna,2021-10,72.01554779928381
Hawaiʻi,moku,Hāmākua,2021-10,59.22701492537313
Hawaiʻi,moku,Kohala,2021-10,69.74896262486595
Hawaiʻi,moku,Kona,2021-10,65.35283430020698
Hawaiʻi,moku,Kaʻū,2021-10,62.68896345602242
Kahoʻolawe,moku,Honuaʻula,2021-10,72.66286304805548
Maui,moku,Kāʻanapali,2021-10,73.18704780747896
Maui,moku,Pūʻali Komohana,2021-10,74.58884828629033
Maui,moku,Hāmākualoa,2021-10,71.64839654737904
Maui,moku,Hāmākuapoko,2021-10,72.6878833853747
Maui,moku,Lāhainā,2021-10,72.76397769919168
Maui,moku,Koʻolau,2021-10,69.9660825857097
Maui,moku,Kula,2021-10,68.20723973607038
Maui,moku,Hāna,2021-10,71.86713279629149
Maui,moku,Kipahulu,2021-10,66.95743781887755
Maui,moku,Kahikinui,2021-10,65.53712380441952
Maui,moku,Kaupō,2021-10,66.12164997749775
Ni'ihau,moku,Kona,2021-11,
Kauaʻi,moku,Koʻolau,2021-11,74.38172609629295
Kauaʻi,moku,Halele'a,2021-11,70.64897360043248
Kauaʻi,moku,Nāpali,2021-11,67.82313643973214
Kauaʻi,moku,Kona,2021-11,70.25223155737706
Kauaʻi,moku,Puna,2021-11,73.86902506112469
Moloka'i,moku,Kona,2021-11,73.39187368282403
Moloka'i,moku,Koʻolau,2021-11,70.89185030170374
Oʻahu,moku,Koʻolauloa,2021-11,74.68358394160583
Oʻahu,moku,Waialua,2021-11,73.733231468805
Oʻahu,moku,Waiʻanae,2021-11,73.88959055388437
Oʻahu,moku,Ko'olaupoko,2021-11,75.64383875843646
Oʻahu,moku,ʻEwa,2021-11,74.75667334365743
Oʻahu,moku,Kona,2021-11,74.94748782601519
Lana'i,moku,Lāhainā,2021-11,72.97440376318312
Hawaiʻi,moku,Hilo,2021-11,63.31550308008214
Hawaiʻi,moku,Puna,2021-11,71.00164033815331
Hawaiʻi,moku,Hāmākua,2021-11,58.715958735733096
Hawaiʻi,moku,Kohala,2021-11,68.88678113889046
Hawaiʻi,moku,Kona,2021-11,64.70709486050782
Hawaiʻi,moku,Kaʻū,2021-11,62.05834665323728
Kahoʻolawe,moku,Honuaʻula,2021-11,71.58620920547436
Maui,moku,Kāʻanapali,2021-11,72.10773479342005
Maui,moku,Pūʻali Komohana,2021-11,73.50258820564517
Maui,moku,Hāmākualoa,2021-11,70.57674048639113
Maui,moku,Hāmākuapoko,2021-11,71.61127492949234
Maui,moku,Lāhainā,2021-11,71.68687572170901
Maui,moku,Koʻolau,2021-11,68.90365868311439
Maui,moku,Kula,2021-11,67.15550377042312
Maui,moku,Hāna,2021-11,70.79566584543568
Maui,moku,Kipahulu,2021-11,65.91238042091837
Maui,moku,Kahikinui,2021-11,64.50045349604221
Maui,moku,Kaupō,2021-11,65.08156925067507
Ni'ihau,moku,Kona,2021-12,
Kauaʻi,moku,Koʻolau,2021-12,72.04494801084991
Kauaʻi,moku,Halele'a,2021-12,68.43359938130706
Kauaʻi,moku,Nāpali,2021-12,65.70010574776785
Kauaʻi,moku,Kona,2021-12,68.04977433401639
Kauaʻi,moku,Puna,2021-12,71.54913202933986
Moloka'i,moku,Kona,2021-12,70.9364218914647
Moloka'i,moku,Koʻolau,2021-12,68.38253593823947
Oʻahu,moku,Koʻolauloa,2021-12,71.25008394160585
Oʻahu,moku,Waialua,2021-12,69.91279978730687
Oʻahu,moku,Waiʻanae,2021-12,70.13167342401256
Oʻahu,moku,Ko'olaupoko,2021-12,72.60275590551181
Oʻahu,moku,ʻEwa,2021-12,71.35309385941287
Oʻahu,moku,Kona,2021-12,71.62333381479036
Lana'i,moku,Lāhainā,2021-12,70.51027984180249
Hawaiʻi,moku,Hilo,2021-12,60.74179414784395
Hawaiʻi,moku,Puna,2021-12,69.03731160192194
Hawaiʻi,moku,Hāmākua,2021-12,55.53737247585602
Hawaiʻi,moku,Kohala,2021-12,66.78311240758508
Hawaiʻi,moku,Kona,2021-12,62.23817523248695
Hawaiʻi,moku,Kaʻū,2021-12,59.228709684482496
Kahoʻolawe,moku,Honuaʻula,2021-12,69.04582223804806
Maui,moku,Kāʻanapali,2021-12,69.62410846643076
Maui,moku,Pūʻali Komohana,2021-12,71.05016381048387
Maui,moku,Hāmākualoa,2021-12,68.05935168850806
Maui,moku,Hāmākuapoko,2021-12,69.11734267979452
Maui,moku,Lāhainā,2021-12,69.19473062211317
Maui,moku,Koʻolau,2021-12,66.34781845762576
Maui,moku,Kula,2021-12,64.5096918202765
Maui,moku,Hāna,2021-12,68.28368978539937
Maui,moku,Kipahulu,2021-12,63.28901865433673
Maui,moku,Kahikinui,2021-12,61.73499237302111
Maui,moku,Kaupō,2021-12,62.40975753825383
Ni'ihau,moku,Kona,2022-01,
Kauaʻi,moku,Koʻolau,2022-01,71.31724118444846
Kauaʻi,moku,Halele'a,2022-01,67.72002380165786
Kauaʻi,moku,Nāpali,2022-01,64.9935078125
Kauaʻi,moku,Kona,2022-01,67.33745799180329
Kauaʻi,moku,Puna,2022-01,70.82428178484108
Moloka'i,moku,Kona,2022-01,70.2497036354057
Moloka'i,moku,Koʻolau,2022-01,67.64579204626125
Oʻahu,moku,Koʻolauloa,2022-01,71.29652919708029
Oʻahu,moku,Waialua,2022-01,70.51262468218266
Oʻahu,moku,Waiʻanae,2022-01,70.64157974758044
Oʻahu,moku,Ko'olaupoko,2022-01,72.0900362064117
Oʻahu,moku,ʻEwa,2022-01,71.35878627457582
Oʻahu,moku,Kona,2022-01,71.51679029795312
Lana'i,moku,Lāhainā,2022-01,69.81539279721956
Hawaiʻi,moku,Hilo,2022-01,60.28101386036961
Hawaiʻi,moku,Puna,2022-01,68.48842725851048
Hawaiʻi,moku,Hāmākua,2022-01,55.45379653204566
Hawaiʻi,moku,Kohala,2022-01,66.22039971217337
Hawaiʻi,moku,Kona,2022-01,61.76901582951928
Hawaiʻi,moku,Kaʻū,2022-01,58.99345262858269
Kahoʻolawe,moku,Honuaʻula,2022-01,68.38043294835273
Maui,moku,Kāʻanapali,2022-01,68.9116900583397
Maui,moku,Pūʻali Komohana,2022-01,70.36617061491935
Maui,moku,Hāmākualoa,2022-01,67.31754630796371
Maui,moku,Hāmākuapoko,2022-01,68.39465086120065
Maui,moku,Lāhainā,2022-01,68.47401667147807
Maui,moku,Koʻolau,2022-01,65.57451387776354
Maui,moku,Kula,2022-01,63.76633719103477
Maui,moku,Hāna,2022-01,67.54489432053941
Maui,moku,Kipahulu,2022-01,62.45892657844388
Maui,moku,Kahikinui,2022-01,61.01591874175462
Maui,moku,Kaupō,2022-01,61.6001511869937
Ni'ihau,moku,Kona,2022-02,
Kauaʻi,moku,Koʻolau,2022-02,70.9648564647378
Kauaʻi,moku,Halele'a,2022-02,67.35201000120135
Kauaʻi,moku,Nāpali,2022-02,64.61717522321429
Kauaʻi,moku,Kona,2022-02,66.96689036885246
Kauaʻi,moku,Puna,2022-02,70.46933832518337
Moloka'i,moku,Kona,2022-02,70.43567834562698
Moloka'i,moku,Koʻolau,2022-02,67.95769936109797
Oʻahu,moku,Koʻolauloa,2022-02,71.82664233576642
Oʻahu,moku,Waialua,2022-02,70.82762688245649
Oʻahu,moku,Waiʻanae,2022-02,70.99058208540413
Oʻahu,moku,Ko'olaupoko,2022-02,72.83545152559056
Oʻahu,moku,ʻEwa,2022-02,71.90495135335308
Oʻahu,moku,Kona,2022-02,72.10504291845493
Lana'i,moku,Lāhainā,2022-02,70.02153044103548
Hawaiʻi,moku,Hilo,2022-02,60.09263603696098
Hawaiʻi,moku,Puna,2022-02,68.72209385340646
Hawaiʻi,moku,Hāmākua,2022-02,55.36558230904302
Hawaiʻi,moku,Kohala,2022-02,66.29648117839608
Hawaiʻi,moku,Kona,2022-02,61.66538057895811
Hawaiʻi,moku,Kaʻū,2022-02,58.965494515119005
Kahoʻolawe,moku,Honuaʻula,2022-02,68.65019468355214
Maui,moku,Kāʻanapali,2022-02,69.16230005499236
Maui,moku,Pūʻali Komohana,2022-02,70.54499495967741
Maui,moku,Hāmākualoa,2022-02,67.64467804939517
Maui,moku,Hāmākuapoko,2022-02,68.66979880136986
Maui,moku,Lāhainā,2022-02,68.7454802973441
Maui,moku,Koʻolau,2022-02,65.98671499519385
Maui,moku,Kula,2022-02,64.25851879974863
Maui,moku,Hāna,2022-02,67.86286509660269
Maui,moku,Kipahulu,2022-02,63.02072305484694
Maui,moku,Kahikinui,2022-02,61.632247691292875
Maui,moku,Kaupō,2022-02,62.20112054174167
Ni'ihau,moku,Kona,2022-03,
Kauaʻi,moku,Koʻolau,2022-03,72.29696259041592
Kauaʻi,moku,Halele'a,2022-03,68.47293518740989
Kauaʻi,moku,Nāpali,2022-03,65.57952232142857
Kauaʻi,moku,Kona,2022-03,68.06588165983607
Kauaʻi,moku,Puna,2022-03,71.77139058679707
Moloka'i,moku,Kona,2022-03,72.11598261327714
Moloka'i,moku,Koʻolau,2022-03,69.49079803596783
Oʻahu,moku,Koʻolauloa,2022-03,72.8719644160584
Oʻahu,moku,Waialua,2022-03,71.8826719269509
Oʻahu,moku,Waiʻanae,2022-03,72.04466632879937
Oʻahu,moku,Ko'olaupoko,2022-03,73.87084856580428
Oʻahu,moku,ʻEwa,2022-03,72.94848505251818
Oʻahu,moku,Kona,2022-03,73.14726498019148
Lana'i,moku,Lāhainā,2022-03,71.67739992809204
Hawaiʻi,moku,Hilo,2022-03,61.55959638090349
Hawaiʻi,moku,Puna,2022-03,70.0997688228095
Hawaiʻi,moku,Hāmākua,2022-03,56.79917405618964
Hawaiʻi,moku,Kohala,2022-03,67.70864538066482
Hawaiʻi,moku,Kona,2022-03,63.11392261609772
Hawaiʻi,moku,Kaʻū,2022-03,60.39072770467036
Kahoʻolawe,moku,Honuaʻula,2022-03,70.24444397138964
Maui,moku,Kāʻanapali,2022-03,70.76705241009947
Maui,moku,Pūʻali Komohana,2022-03,72.23314516129032
Maui,moku,Hāmākualoa,2022-03,69.16012222782258
Maui,moku,Hāmākuapoko,2022-03,70.2461189313054
Maui,moku,Lāhainā,2022-03,70.32534371391455
Maui,moku,Koʻolau,2022-03,67.40403566565203
Maui,moku,Kula,2022-03,65.59549905739422
Maui,moku,Hāna,2022-03,69.38933926024377
Maui,moku,Kipahulu,2022-03,64.26285076530613
Maui,moku,Kahikinui,2022-03,62.84052811675461
Maui,moku,Kaupō,2022-03,63.406704615774075
Ni'ihau,moku,Kona,2022-04,
Kauaʻi,moku,Koʻolau,2022-04,73.82368049276673
Kauaʻi,moku,Halele'a,2022-04,69.81413683325324
Kauaʻi,moku,Nāpali,2022-04,66.779533203125
Kauaʻi,moku,Kona,2022-04,69.38827074795083
Kauaʻi,moku,Puna,2022-04,73.27363691931541
Moloka'i,moku,Kona,2022-04,72.84434602212856
Moloka'i,moku,Koʻolau,2022-04,70.1082003519877
Oʻahu,moku,Koʻolauloa,2022-04,73.24574771897811
Oʻahu,moku,Waialua,2022-04,71.8131487751809
Oʻahu,moku,Waiʻanae,2022-04,72.04683658121894
Oʻahu,moku,Ko'olaupoko,2022-04,74.6931647215973
Oʻahu,moku,ʻEwa,2022-04,73.3564073862106
Oʻahu,moku,Kona,2022-04,73.64555752723672
Lana'i,moku,Lāhainā,2022-04,72.38799436720997
Hawaiʻi,moku,Hilo,2022-04,62.119732417864476
Hawaiʻi,moku,Puna,2022-04,70.35148253705634
Hawaiʻi,moku,Hāmākua,2022-04,57.367349429323966
Hawaiʻi,moku,Kohala,2022-04,68.0661768440657
Hawaiʻi,moku,Kona,2022-04,63.61414307786491
Hawaiʻi,moku,Kaʻū,2022-04,60.886384412428015
Kahoʻolawe,moku,Honuaʻula,2022-04,70.90410306229873
Maui,moku,Kāʻanapali,2022-04,71.43880307957154
Maui,moku,Pūʻali Komohana,2022-04,72.96630796370968
Maui,moku,Hāmākualoa,2022-04,69.76319934475808
Maui,moku,Hāmākuapoko,2022-04,70.89492879985899
Maui,moku,Lāhainā,2022-04,70.97750162384527
Maui,moku,Koʻolau,2022-04,67.93309836590836
Maui,moku,Kula,2022-04,66.05995234604106
Maui,moku,Hāna,2022-04,70.00173633622926
Maui,moku,Kipahulu,2022-04,64.65855787627552
Maui,moku,Kahikinui,2022-04,63.20194797163589
Maui,moku,Kaupō,2022-04,63.77293401215122
Ni'ihau,moku,Kona,2022-05,
Kauaʻi,moku,Koʻolau,2022-05,74.45217422016276
Kauaʻi,moku,Halele'a,2022-05,70.47518583313311
Kauaʻi,moku,Nāpali,2022-05,67.465607421875
Kauaʻi,moku,Kona,2022-05,70.05156429303278
Kauaʻi,moku,Puna,2022-05,73.90639669926651
Moloka'i,moku,Kona,2022-05,73.55482679135932
Moloka'i,moku,Koʻolau,2022-05,70.99368196876479
Oʻahu,moku,Koʻolauloa,2022-05,74.27899452554745
Oʻahu,moku,Waialua,2022-05,72.9863870281635
Oʻahu,moku,Waiʻanae,2022-05,73.1981223842532
Oʻahu,moku,Ko'olaupoko,2022-05,75.58745034800339
Oʻahu,moku,ʻEwa,2022-05,74.37869394694317
Oʻahu,moku,Kona,2022-05,74.63905063552328
Lana'i,moku,Lāhainā,2022-05,73.12712727708532
Hawaiʻi,moku,Hilo,2022-05,62.88464194045174
Hawaiʻi,moku,Puna,2022-05,70.95173411223425
Hawaiʻi,moku,Hāmākua,2022-05,58.35072783143108
Hawaiʻi,moku,Kohala,2022-05,68.6973361927874
Hawaiʻi,moku,Kona,2022-05,64.35205229863277
Hawaiʻi,moku,Kaʻū,2022-05,61.75619211315715
Kahoʻolawe,moku,Honuaʻula,2022-05,71.7244898749071
Maui,moku,Kāʻanapali,2022-05,72.23954786725326
Maui,moku,Pūʻali Komohana,2022-05,73.66871471774193
Maui,moku,Hāmākualoa,2022-05,70.67144972278226
Maui,moku,Hāmākuapoko,2022-05,71.7307693518332
Maui,moku,Lāhainā,2022-05,71.80866411662817
Maui,moku,Koʻolau,2022-05,68.95776619072413
Maui,moku,Kula,2022-05,67.18909981147885
Maui,moku,Hāna,2022-05,70.89465767634854
Maui,moku,Kipahulu,2022-05,65.8941725127551
Maui,moku,Kahikinui,2022-05,64.49467760554089
Maui,moku,Kaupō,2022-05,65.05589347997301
Ni'ihau,moku,Kona,2022-06,
Kauaʻi,moku,Koʻolau,2022-06,75.59489432640144
Kauaʻi,moku,Halele'a,2022-06,71.61354892479577
Kauaʻi,moku,Nāpali,2022-06,68.59966517857143
Kauaʻi,moku,Kona,2022-06,71.1898268442623
Kauaʻi,moku,Puna,2022-06,75.04831295843522
Moloka'i,moku,Kona,2022-06,74.5778536617492
Moloka'i,moku,Koʻolau,2022-06,71.89217123166114
Oʻahu,moku,Koʻolauloa,2022-06,75.68990465328467
Oʻahu,moku,Waialua,2022-06,74.46536707901427
Oʻahu,moku,Waiʻanae,2022-06,74.6650291001831
Oʻahu,moku,Ko'olaupoko,2022-06,76.92781302727784
Oʻahu,moku,ʻEwa,2022-06,75.7847886648263
Oʻahu,moku,Kona,2022-06,76.03212487619678
Lana'i,moku,Lāhainā,2022-06,74.12967701342282
Hawaiʻi,moku,Hilo,2022-06,63.04136999486653
Hawaiʻi,moku,Puna,2022-06,71.46026358732605
Hawaiʻi,moku,Hāmākua,2022-06,58.36394534679543
Hawaiʻi,moku,Kohala,2022-06,69.10193683334273
Hawaiʻi,moku,Kona,2022-06,64.57399571466053
Hawaiʻi,moku,Kaʻū,2022-06,61.898987869764184
